"","name","window_size","extrap_step","response","target","train_policy","cluster_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","state_num","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MARKOV",12,1,"max",0.99,"offline","quantile",0.001,0,840,1,3,"1,2",8,0.966254357558705,56511,0.983130324316246,53528,0.190994515119409,59249,0.176978056169565,59249
"2","MARKOV",12,1,"max",0.99,"offline","quantile",0.003,0,840,1,3,"1,2",8,0.966254357558705,56511,0.983130324316246,53528,0.190994515119409,59249,0.176978056169565,59249
"3","MARKOV",12,1,"max",0.99,"offline","quantile",0.005,0,840,1,3,"1,2",8,0.966254357558705,56511,0.983130324316246,53528,0.190994515119409,59249,0.176978056169565,59249
"4","MARKOV",12,1,"max",0.99,"offline","quantile",0.01,0,840,1,3,"1,2",8,0.964536628420124,56650,0.981848431599806,53494,0.198199318493734,59249,0.183239556884355,59249
"5","MARKOV",12,1,"max",0.99,"offline","quantile",0.03,0,840,1,3,"1,2",8,0.961747572815534,56650,0.979399270704109,53202,0.210922255528147,59249,0.193876827773368,59249
"6","MARKOV",12,1,"max",0.99,"offline","quantile",0.05,0,840,1,3,"1,2",8,0.955816416593116,56650,0.974308751378694,52586,0.231082901822327,59249,0.209693253495111,59249
