"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.829145728643216,199,0.891891891891892,148,0.530536938603778,199,0.419166079367951,199,"1633748"
"2",0.422110552763819,199,0.32258064516129,31,0.396478417420004,199,0.0471399663558869,199,"223811"
"3",0.826446280991736,121,0.819277108433735,83,0.315441009081233,199,0.19484592315947,199,"1948107"
"4",0.748743718592965,199,0.75,116,0.634739695679343,199,0.367772708488578,199,"1962655"
"5",0.537688442211055,199,0.780821917808219,73,0.351754292072442,199,0.160277863539548,199,"586116"
"6",0.351758793969849,199,0.357142857142857,28,0.321301858746257,199,0.046506526401905,199,"964155"
"7",0.321608040201005,199,0.347826086956522,23,0.308853184478821,199,0.0374763686260138,199,"1942922"
"8",0.21105527638191,199,0.307692307692308,13,0.171666371536139,193,0.0175257048301359,193,"929647"
"9",0.42713567839196,199,0.521739130434783,46,0.373537960311312,199,0.102167082819744,199,"1338378"
"10",0.206030150753769,199,0.3,10,0.113773459898518,197,0.00692879882538905,197,"633346"
"11",0.336683417085427,199,0.28,25,0.277815481220862,199,0.0312907396728643,199,"1650389"
"12",0.562814070351759,199,0.517241379310345,58,0.485333139245203,199,0.128350799230959,199,"1641245"
"13",NA,0,NA,0,0,181,0,181,"1663289"
"14",0.723618090452261,199,0.855932203389831,118,0.406496657923716,199,0.27120888804893,199,"618849"
"15",0.537688442211055,199,0.553571428571429,56,0.440804292258314,199,0.122341181866892,199,"1054084"
"16",0.738693467336683,199,0.75,116,0.633948690050553,199,0.370903005328022,199,"811237"
"17",0.452261306532663,199,0.518518518518518,54,0.392130385851557,199,0.120297943990848,199,"955492"
"18",0.482412060301508,199,0.488888888888889,45,0.414101487521844,198,0.0937828707859968,198,"948898"
"19",0.366834170854271,199,0.32,25,0.324268953821256,197,0.0359550913441051,197,"8383"
"20",0.723618090452261,199,0.789915966386555,119,0.297990708118762,197,0.216888683147335,197,"737498"
"21",0.768844221105528,199,0.770491803278688,122,0.647663079957338,199,0.400294241476885,199,"1041019"
"22",0.64321608040201,199,0.754901960784314,102,0.444336099283947,198,0.26974684356217,198,"1985204"
"23",0.472361809045226,199,0.488888888888889,45,0.40873161411865,199,0.098523895723728,199,"948601"
"24",0.333333333333333,3,0.5,2,0.00341875003020038,199,0.00341875003020038,199,"1331037"
"25",0.482412060301508,199,0.906976744186046,86,0.341509390127395,199,0.276110881151867,199,"1669601"
"26",0.517587939698492,199,0.634615384615385,52,0.48063562333467,198,0.15349032161334,198,"893041"
"27",0.291457286432161,199,0.421052631578947,19,0.207145369296267,199,0.0297498925477793,199,"847832"
"28",0.185929648241206,199,0,6,0.150717075092484,199,0,199,"1102195"
"29",0.396984924623116,199,0.09375,32,0.368990356924717,199,0.0146574912770267,199,"592977"
"30",0.658291457286432,199,0.755102040816326,98,0.561491592041613,199,0.310209271188568,199,"1471895"
"31",0.78391959798995,199,0.821705426356589,129,0.654852609226147,199,0.437365353417736,199,"1958442"
"32",0.482412060301508,199,0.297297297297297,37,0.394483687742049,199,0.0424544770480221,199,"948001"
"33",NA,0,NA,0,0,185,0,185,"964235"
"34",0.487437185929648,199,0.655737704918033,61,0.386338860915874,199,0.155075133016015,199,"1650226"
"35",0.532663316582915,199,0.694444444444444,72,0.38920382256597,198,0.175008585858115,198,"8201"
"36",0.482412060301508,199,0.919540229885057,87,0.342593661778123,199,0.285085497739903,199,"1546130"
"37",0.522613065326633,199,0.530612244897959,49,0.458663753846932,199,0.115536773272805,199,"1221713"
"38",0.50251256281407,199,0.764705882352941,68,0.356428219170364,199,0.159283743315904,199,"943424"
"39",0.49748743718593,199,0.698412698412698,63,0.379372449619862,199,0.145309133334383,199,"706726"
"40",0.597989949748744,199,0.876288659793814,97,0.277936525174592,199,0.157176833375092,199,"809906"
"41",0.386934673366834,199,0.193548387096774,31,0.358629751632488,199,0.0274841575041684,199,"611375"
"42",0.482412060301508,199,0.210526315789474,38,0.409658916652906,198,0.0321132247142596,198,"1547003"
"43",0.753768844221106,199,0.767241379310345,116,0.64336694364651,199,0.378828370264682,199,"1946494"
"44",0.57286432160804,199,0.666666666666667,75,0.442594068382006,199,0.181114858731207,199,"1545927"
"45",0.396984924623116,199,0.346153846153846,26,0.355216181320452,199,0.0389385790109023,199,"618853"
"46",0.456852791878173,197,0.454545454545455,44,0.260627319373737,199,0.0617975071669081,199,"2008368"
"47",0.527638190954774,199,0.588235294117647,68,0.445564833400947,199,0.168124871515334,199,"943904"
"48",0.417085427135678,199,0.483870967741935,31,0.391571389441264,199,0.0713227393867155,199,"1633630"
"49",0.14070351758794,199,0.647058823529412,17,0.120445094936373,199,0.0471456924923572,199,"1114910"
"50",0.552763819095477,199,0.620689655172414,58,0.526357292880986,198,0.170690011328164,198,"1023683"
"51",0.608040201005025,199,0.727272727272727,88,0.40700405889158,199,0.195468465404342,199,"793205"
"52",0.98936170212766,94,0.989130434782609,92,0.118071230062117,199,0.114284885904314,199,"1221771"
"53",0.809045226130653,199,0.887323943661972,142,0.576904543901279,199,0.451662551726496,199,"1054467"
"54",0.814070351758794,199,0.889655172413793,145,0.687512706553116,199,0.545396024157391,199,"715945"
"55",0.4321608040201,199,0.727272727272727,55,0.348112438983973,199,0.160497118794662,199,"1054036"
"56",0.4321608040201,199,0.617021276595745,47,0.355812477393219,199,0.114912023323583,199,"612046"
"57",0.592964824120603,199,0.797872340425532,94,0.505744605818666,199,0.315873996945244,199,"1102397"
