"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",36,1,"max",0.99,"fixed",1,0.01,0,840,1,3,"1,2",0.901054611405925,14887,0.914596525409969,12318,0.312347099199799,19661,0.263623816594408,19661
