"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",12,1,"max",0.999,"fixed",1,0.001,0,840,1,3,"1,2",0.961833418543135,44987,0.967733460711727,41870,0.328351329540716,59249,0.308114011458204,59249
