"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.933641327173456,2381,0.941063727839003,2087,0.75937079020051,2382,0.672281641691275,2382,"1633748"
"2",0.921461570768585,2381,0.933496332518337,2045,0.810929420746135,2382,0.706756737344123,2382,"223811"
"3",0.943205721497686,2377,0.944287063267233,2118,0.699998258304635,2382,0.625454130110707,2382,"1948107"
"4",0.938261234775305,2381,0.955482661668229,2134,0.799468750391616,2382,0.732262357719592,2382,"1962655"
"5",0.93236301369863,2336,0.941147621383031,2039,0.601468524524658,2382,0.534629266539522,2382,"586116"
"6",0.900043840420868,2281,0.879847078099399,1831,0.501827548656862,2382,0.392639959880337,2382,"964155"
"7",0.94080604534005,2382,0.935391923990499,2105,0.531065457439355,2382,0.473964531045926,2382,"1942922"
"8",0.916876574307305,2382,0.913870806209314,1997,0.441603504523433,2376,0.370715714377938,2376,"929647"
"9",0.92527287993283,2382,0.937773456490034,2057,0.730922720341059,2382,0.6411145820227,2382,"1338378"
"10",0.863140218303946,2382,0.863636363636364,1782,0.226562494206403,2380,0.165550483127516,2380,"633346"
"11",0.915275994865212,2337,0.921827411167513,1970,0.608299817699205,2382,0.523819957662897,2382,"1650389"
"12",0.938183347350715,2378,0.941484300666032,2102,0.750680694777602,2382,0.666354658801231,2382,"1641245"
"13",NA,0,NA,0,0,2363,0,2363,"1663289"
"14",0.935714285714286,2380,0.938726663475347,2089,0.664351254527803,2382,0.585256198690002,2382,"618849"
"15",0.939764111204718,2374,0.940447832301096,2099,0.712900443909164,2382,0.632583502211536,2382,"1054084"
"16",0.931541369172617,2381,0.949763033175355,2110,0.814774399292197,2382,0.739052380290513,2382,"811237"
"17",0.924433249370277,2382,0.920689655172414,2030,0.737907905631652,2382,0.626916797278881,2382,"955492"
"18",0.935239697224558,2378,0.938247965533748,2089,0.68917975037909,2381,0.608144661207326,2381,"948898"
"19",0.942412778478352,2379,0.942289498580889,2114,0.694564600897097,2380,0.616410301021183,2380,"8383"
"20",0.961970613656007,2314,0.971349353049908,2164,0.708081784986161,2380,0.672162408416049,2380,"737498"
"21",0.94080604534005,2382,0.961948955916473,2155,0.809683793122715,2382,0.753214527148177,2382,"1041019"
"22",0.956740865182696,2381,0.965878070973612,2198,0.719812571716002,2381,0.679279343665959,2381,"1985204"
"23",0.939890710382514,2379,0.938629876308278,2102,0.680528444907447,2382,0.599399137964531,2382,"948601"
"24",0.908953722334004,1988,0.947055324211779,1681,0.411369417141275,2382,0.375814393632685,2382,"1331037"
"25",0.888188314417823,2379,0.866989768443726,1857,0.472501510196993,2382,0.364922259286821,2382,"1669601"
"26",0.943324937027708,2382,0.939064714218233,2117,0.624929933255005,2381,0.553972214668201,2381,"893041"
"27",0.902183039462636,2382,0.902977412731006,1948,0.423737079966934,2382,0.351622862294981,2382,"847832"
"28",0.886230058774139,2382,0.891257995735608,1876,0.453323722910637,2382,0.358426896011489,2382,"1102195"
"29",0.940731399747793,2379,0.938242280285036,2105,0.745636209971325,2382,0.656951235826512,2382,"592977"
"30",0.926952141057935,2382,0.942084942084942,2072,0.764804362467426,2382,0.676747028404214,2382,"1471895"
"31",0.949622166246851,2382,0.969406392694064,2190,0.817566233365798,2382,0.770025934037096,2382,"1958442"
"32",0.944117647058824,2380,0.943529411764706,2125,0.693179958167405,2382,0.618552241409088,2382,"948001"
"33",0.908136482939633,1524,0.909881422924901,1265,0.194621722276483,2366,0.170085344459338,2366,"964235"
"34",0.92670598146588,2374,0.924963217263364,2039,0.694043158713448,2382,0.595373200586438,2382,"1650226"
"35",0.919409282700422,2370,0.920777279521674,2007,0.540575901001553,2381,0.457626321923091,2381,"8201"
"36",0.873737373737374,2376,0.869158878504673,1819,0.643165684090288,2382,0.490284943055742,2382,"1546130"
"37",0.947434819175778,2378,0.947122133832475,2137,0.729077802682326,2382,0.655346942851816,2382,"1221713"
"38",0.922591501893143,2377,0.934995112414467,2046,0.655046049932181,2382,0.579482477766978,2382,"943424"
"39",0.926081478370433,2381,0.935766423357664,2055,0.668144032990992,2382,0.590550338352593,2382,"706726"
"40",0.948010849909584,2212,0.953861584754263,1994,0.68802796815193,2382,0.625101439179021,2382,"809906"
"41",0.947235120303926,2369,0.944941176470588,2125,0.769917687493736,2382,0.688972405398683,2382,"611375"
"42",0.945332211942809,2378,0.944026340545626,2126,0.702647761265368,2381,0.626422952993048,2381,"1547003"
"43",0.938706968933669,2382,0.956989247311828,2139,0.824459276508858,2382,0.758974055452412,2382,"1946494"
"44",0.932829554995802,2382,0.936811871708952,2089,0.509517027795056,2382,0.454232763483306,2382,"1545927"
"45",0.947456914670029,2379,0.949603359776015,2143,0.740177425682976,2382,0.668378898613738,2382,"618853"
"46",0.909473684210526,2375,0.910614525139665,1969,0.452725104797824,2382,0.378015138361831,2382,"2008368"
"47",0.928090832632464,2378,0.943907156673114,2068,0.636855617328283,2382,0.572030966262503,2382,"943904"
"48",0.946263643996641,2382,0.943112364833098,2127,0.795201502002851,2382,0.706611354021733,2382,"1633630"
"49",0.929471032745592,2382,0.935033686236766,2078,0.538709202917529,2382,0.478907608800783,2382,"1114910"
"50",0.974811083123426,2382,0.974381625441696,2264,0.605963073469689,2381,0.575043169278921,2381,"1023683"
"51",0.934131736526946,2338,0.953734939759036,2075,0.691291984442371,2382,0.631411952405353,2382,"793205"
"52",0.926741573033708,2225,0.941298701298701,1925,0.528446828096339,2382,0.477098917782516,2382,"1221771"
