"","utilization","survival","correct_scheduled_rate","correct_unscheduled_rate","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"1633748",0.617868598407035,0.55045871559633,0.37378640776699,0.585497835497836,38,18,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223811",0.663810235746714,0.48207171314741,1,0.779495105615662,34,11,6,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1948107",0.670840440735789,0.596330275229358,0.265682656826568,0.361050328227571,49,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1962655",0.691660154862542,0.558035714285714,NA,0.666160849772382,33,8,5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586116",0.569369940022566,0.568720379146919,0.398523985239852,0.294230769230769,38,19,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"964155",0.313089622641509,0.103321033210332,0.553846153846154,0.892480211081794,16,4,1,0,0,1,1,0,1,0,2,0,1,2,1,1,0,0,0,0,1,0,0,2,1,1,1,0,0,2,1,0,0,1,0,0,4
"1942922",0.399150977203187,0.688073394495413,NA,0.981284774911482,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929647",0.189897861280803,0.402173913043478,NA,0.974709155285786,19,10,1,2,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
"1338378",0.535824810633971,0.502222222222222,0.183333333333333,0.810690423162584,34,19,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633346",0.134044634953175,0.50261780104712,0,0.947261663286004,39,7,1,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"1650389",0.272649815393354,0.375451263537906,0,0.953392024857587,33,16,7,5,1,1,0,0,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641245",0.651048501940636,0.601941747572815,NA,0.875063227111786,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1663289",0.00134693092168559,0.173913043478261,0.0645161290322581,0.745841995841996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"618849",0.55873644489693,0.478813559322034,0.658653846153846,0.333333333333333,38,11,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1054084",0.613286612239,0.512605042016807,0.180327868852459,0.578070784177654,33,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"811237",0.742852617407143,0.650485436893204,NA,0.896813353566009,43,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
