"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.147571850152367,0.12984260807513,1,NA,0.336368234699039
"223811",0.740809597493753,0.675872467203162,0.958333333333333,NA,0.702073849266565
"1948107",0.0615617364664043,0.0547428318291624,1,NA,0.312089023773394
"1962655",0.123265009748499,0.114878634945097,1,NA,0.606980273141123
"586116",0.128101280415212,0.105380642590289,0.761904761904762,1,0.231742380678551
"964155",0.144321354439741,0.0716680480602172,0.982758620689655,NA,0.734446130500759
"1942922",0.420853674780097,0.19915202795509,0.987951807228916,NA,0.980778958017198
"929647",0,0,NA,NA,0.959028831562974
"1338378",0.126937929870116,0.105841374053501,1,NA,0.769347496206373
"633346",0,0,NA,NA,0.934243803743045
"1650389",0,0,NA,NA,0.954476479514416
"1641245",0.00200565658696725,0.00176138446542415,1,NA,0.808801213960546
"1663289",0,0,NA,0.0932377049180328,NA
"618849",0.271547995546775,0.222457092136581,0.793103448275862,0.682692307692308,0.148316651501365
"1054084",0.16046298661248,0.140015299063537,0.99390243902439,NA,0.557916034395549
"811237",0.693868600032841,0.647706374208505,0.946428571428571,NA,0.570561456752656
"955492",0.39905410930782,0.326578240638589,1,NA,0.615579160343955
"948898",0.0151499342059931,0.013096200665897,1,NA,0.755184623166414
"8383",0.00325761296013438,0.00261612702031292,1,NA,0.794132524026303
"737498",0.00666008324482804,0.00589391295108667,1,NA,0.649468892261001
"1041019",0.448459494041228,0.42083013051839,0.993939393939394,NA,0.674759736975215
"1985204",0,0,NA,NA,0.698533131006576
"948601",0,0,NA,NA,0.731411229135053
"1331037",0,0,NA,NA,0.519979767324229
"1669601",0.10358470039799,0.0704342876066495,0.992957746478873,NA,0.946889226100152
"893041",0,0,NA,NA,0.997976732422863
"847832",0,0,NA,NA,0.88265048052605
"1102195",0,0,NA,NA,0.977744056651492
"592977",0.0874117896510155,0.0785810516499858,1,NA,0.795649974709155
"1471895",0.194712415456675,0.166322337301719,1,NA,0.452706120384421
"1958442",0.129814737369092,0.120949908605044,1,NA,0.682346990389479
"948001",0,0,NA,NA,0.79615579160344
"964235",0,0,NA,0.103004291845494,NA
"1650226",0,0,NA,NA,0.527061203844208
"8201",0,0,NA,NA,0.493677288821447
"1546130",0,0,NA,NA,0.991906929691452
"1221713",0,0,NA,NA,0.794638340920587
"943424",0,0,NA,NA,0.350025290844714
"706726",0.0755123221640695,0.067340442907861,1,NA,0.350025290844714
"809906",0.482260565879863,0.429106718749586,0.983193277310924,0.696428571428571,0.98874296435272
"611375",0.0760515260576179,0.0657467010424837,0.976,NA,0.523520485584218
"1547003",0,0,NA,NA,0.640870005058169
"1946494",0.629678012732947,0.589088605610526,0.993939393939394,NA,0.766312594840668
"1545927",0.137032614860481,0.0711242444181259,0.976047904191617,NA,0.948406676783004
"618853",0.209713735097212,0.182500298657824,0.975409836065574,NA,0.772888214466363
"2008368",0,0,NA,NA,0.852301466868993
"943904",0.0347412545243655,0.0262033194616891,0.982758620689655,NA,0.652503793626707
"1633630",0.234375924961736,0.209537872485258,0.977777777777778,NA,0.52959028831563
"1114910",0.132276709420514,0.069175406744684,0.975,NA,0.942336874051593
"1023683",0,0,NA,NA,0.845220030349014
"793205",0,0,NA,NA,0.52250885179565
"1221771",0.133905705110023,0.120526989989424,0.993939393939394,NA,0.0515933232169954
"1054467",0.00583169134521188,0.00536539285751222,1,NA,0.189681335356601
