"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.0932032737804426,0.081962209322497,1,NA,0.336368234699039
"223811",0.725067989820029,0.661510721280622,0.958333333333333,NA,0.702073849266565
"1948107",0.00393995113384987,0.00350354123706639,1,NA,0.312089023773394
"1962655",0.123265009748499,0.114878634945097,1,NA,0.606980273141123
"586116",0.128101280415212,0.105380642590289,0.761904761904762,1,0.231742380678551
"964155",0.143044174311956,0.0710338175464099,0.982456140350877,NA,0.734446130500759
"1942922",0.306411008831123,0.144996651932215,0.987951807228916,NA,0.980778958017198
"929647",0,0,NA,NA,0.959028831562974
"1338378",0.0450542308639912,0.0373417462239921,1,NA,0.769347496206373
"633346",0,0,NA,NA,0.934243803743045
"1650389",0,0,NA,NA,0.954476479514416
"1641245",0,0,NA,NA,0.808801213960546
"1663289",0,0,NA,0.0932377049180328,NA
"618849",0.254745624564839,0.208692282044298,0.775862068965517,0.676470588235294,0.143365983971505
"1054084",0.137820970096609,0.120195669734147,1,NA,0.557916034395549
"811237",0.687105748180669,0.641393446584641,0.946428571428571,NA,0.570561456752656
"955492",0.200348153644255,0.163688806661683,1,NA,0.615579160343955
"948898",0.0151499342059931,0.013096200665897,1,NA,0.755184623166414
"8383",0,0,NA,NA,0.794132524026303
"737498",0,0,NA,NA,0.649468892261001
"1041019",0.328611104980065,0.309037075896368,1,NA,0.674759736975215
"1985204",0,0,NA,NA,0.698533131006576
"948601",0,0,NA,NA,0.731411229135053
"1331037",0,0,NA,NA,0.519979767324229
"1669601",0.132492058648591,0.0897198927726313,0.982142857142857,NA,0.946889226100152
"893041",0,0,NA,NA,0.997976732422863
"847832",0,0,NA,NA,0.88265048052605
"1102195",0,0,NA,NA,0.977744056651492
"592977",0,0,NA,NA,0.795649974709155
"1471895",0.144674588020882,0.123044008886623,1,NA,0.452706120384421
"1958442",0.106375965344117,0.0991117306624666,1,NA,0.682346990389479
"948001",0,0,NA,NA,0.79615579160344
"964235",0,0,NA,0.103004291845494,NA
"1650226",0,0,NA,NA,0.527061203844208
"8201",0,0,NA,NA,0.493677288821447
"1546130",0,0,NA,NA,0.991906929691452
"1221713",0,0,NA,NA,0.794638340920587
"943424",0,0,NA,NA,0.350025290844714
"706726",0,0,NA,NA,0.350025290844714
"809906",0.349282208660918,0.310586575864696,0.983193277310924,0.696428571428571,0.98874296435272
"611375",0.04049496842029,0.0350079836719719,0.976190476190476,NA,0.523520485584218
"1547003",0,0,NA,NA,0.640870005058169
"1946494",0.599908135340129,0.561237711648997,0.993939393939394,NA,0.766312594840668
"1545927",0,0,NA,NA,0.948406676783004
"618853",0.183759064911913,0.159913628031855,0.974358974358974,NA,0.772888214466363
"2008368",0,0,NA,NA,0.852301466868993
"943904",0,0,NA,NA,0.652503793626707
"1633630",0.151410995771741,0.135291835590527,1,NA,0.52959028831563
"1114910",0,0,NA,NA,0.942336874051593
"1023683",0,0,NA,NA,0.845220030349014
"793205",0,0,NA,NA,0.52250885179565
"1221771",0.133839957290278,0.120137092224751,0.993243243243243,NA,0.0515933232169954
"1054467",0,0,NA,NA,0.189681335356601
"715945",0.378720093520023,0.35580012260697,1,NA,0.641881638846737
"1054036",0.0849221244819947,0.0687494423341362,0.952380952380952,NA,0.701568032372281
"612046",0,0,NA,NA,0.588265048052605
"1102397",0.121932797764521,0.103637335806683,0.982142857142857,NA,0.375316135558928
"358485",0.0252969922812215,0.0197885817077977,0.5,0.12037037037037,0.816338354577057
"810877",0,0,NA,NA,0.620131512392514
"1126",0.155549803211546,0.13585303640543,0.974358974358974,NA,0.742033383915023
"715737",0.312234118370413,0.266928521257418,0.975308641975309,NA,0.81284774911482
"1099406",0,0,NA,NA,0.7749114820435
"1220694",0,0,NA,NA,0.798179059180577
"943893",0.406656426725342,0.341172695656347,0.96,NA,0.615579160343955
"809838",0.0561434701070418,0.0490814458507334,1,NA,0.722306525037936
"1054436",0.0320284216606797,0.0268866350531747,1,NA,0.654527061203844
"817395",0,0,NA,0.0490654205607477,NA
"586036",0.00602958864242861,0.00513850411503238,1,0,0.774439918533605
"706714",0,0,NA,NA,0.306525037936267
"1220878",0,0,NA,NA,0.811836115326252
"955414",0.315216881449265,0.168839182772454,1,NA,0.957511380880121
"1555181",0.38153460246505,0.273080610255903,0.952380952380952,0.0932377049180328,NA
"1739024",0,0,NA,0.0909090909090909,NA
"1652570",0.267921512028388,0.249570684126221,1,NA,0.679312089023773
"1220941",0,0,NA,NA,0.427921092564492
"1947988",0,0,NA,NA,0.728882144663632
"807274",0.167812353427293,0.145719651537479,0.993150684931507,NA,0.675265553869499
"1475279",0,0,NA,NA,0.893272635306019
"594559",0.0337469243479204,0.0274185271085585,0.875,NA,0.513909964592817
"965207",0.501582342037351,0.435995218357469,0.993975903614458,NA,0.968133535660091
"942980",0.19273587972734,0.153816585365261,1,NA,0.676277187658068
"715586",0.272113759247177,0.245514611745729,0.983606557377049,0.674157303370786,0.0382113821138211
"799526",0,0,NA,NA,0.65756196256955
"1641403",0.0189766653222327,0.0166867431240502,1,NA,0.689428426909459
"1615370",0.542102103944956,0.507464600368748,0.993975903614458,NA,0.565503287809813
"1771782",0.092243791857958,0.0645146902847705,1,NA,0.904906423874557
"1948338",0.480125547239808,0.406196311983293,0.95625,NA,0.386949924127466
"1035359",0,0,NA,NA,0.997976732422863
"780697",0.276872863639786,0.257480360096579,1,NA,0.784016186140617
"1061254",0.802365656894886,0.775449899439516,0.982035928143713,NA,0.990895295902883
"1938269",0,0,NA,NA,0.828022255943349
"827636",0,0,NA,NA,0.2701062215478
"1629198",0,0,NA,NA,0.805260495700556
"605145",0,0,NA,NA,0.889731917046029
"1053575",0.00626852529497003,0.00528841163556294,1,0.1,0.70398773006135
"1947803",0,0,NA,NA,0.751643904906424
"706990",0,0,NA,NA,0.663631765300961
"1061169",0.75898833791332,0.725155846173739,0.975757575757576,NA,0.971168437025797
"282785",0.0981936824867078,0.0552858847624463,1,NA,0.920080930703085
"825849",0.61254789824323,0.57438974919356,1,NA,0.107738998482549
