"","utilization","survival","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.611870165546158,0.96969696969697,NA,0.4
"223811",0.661647256858996,0.824242424242424,NA,0.76969696969697
"1948107",0.479822698310093,0.951515151515152,NA,0.375757575757576
"1962655",0.667823857718909,0.933333333333333,NA,0.648484848484848
"586116",0.451658321352437,0.929936305732484,NA,0.206060606060606
"964155",0.230341455551675,0.345454545454545,NA,0.739393939393939
"1942922",0.343093162000918,0.96969696969697,NA,0.993939393939394
"929647",0.0867878965277524,0.745454545454545,NA,0.975757575757576
"1338378",0.572728877729172,0.927272727272727,NA,0.781818181818182
"633346",0,NA,NA,0.921212121212121
"1650389",0.259137625516834,0.6,NA,0.957575757575758
"1641245",0.571635998101248,0.915151515151515,NA,0.878787878787879
"1663289",0,NA,NA,0.715151515151515
"618849",0.4517287831163,0.863636363636364,0.916666666666667,0.139784946236559
"1054084",0.520476423560124,0.896969696969697,NA,0.575757575757576
"811237",0.727500728560453,0.927272727272727,NA,0.903030303030303
"955492",0.587394707311183,0.933333333333333,NA,0.636363636363636
"948898",0.483102819573104,0.933333333333333,NA,0.775757575757576
"8383",0.47444199821292,0.818181818181818,NA,0.860606060606061
"737498",0.510590580613008,0.878787878787879,NA,0.842424242424242
"1041019",0.705165132264848,0.951515151515152,NA,0.890909090909091
"1985204",0.462523034467734,0.854545454545454,NA,0.860606060606061
"948601",0.45884733734372,0.903030303030303,NA,0.739393939393939
"1331037",0.307091845208437,0.841584158415842,NA,0.527272727272727
"1669601",0.37122547039256,0.981707317073171,NA,0.945454545454545
"893041",0.354076835340919,0.878787878787879,NA,1
"847832",0.107987363180904,0.854545454545454,NA,0.884848484848485
"1102195",0.178068848314025,0.878787878787879,NA,0.975757575757576
"592977",0.598529870361295,0.921212121212121,NA,0.957575757575758
"1471895",0.649022673964034,0.975757575757576,NA,0.472727272727273
"1958442",0.689373925069593,0.933333333333333,NA,0.933333333333333
"948001",0.477560725441746,0.945454545454545,NA,0.896969696969697
"964235",0.0163284212964303,1,NA,0.454545454545455
"1650226",0.450927913884886,0.909090909090909,NA,0.648484848484848
"8201",0.344266337854501,0.907894736842105,NA,0.521212121212121
"1546130",0.39045600502124,0.860606060606061,NA,0.993939393939394
"1221713",0.538378782086049,0.96969696969697,NA,0.836363636363636
"943424",0.498790810157195,0.957575757575758,NA,0.351515151515152
"706726",0.521560187606643,0.957575757575758,NA,0.363636363636364
"809906",0.626940668685177,0.942028985507246,1,0.337931034482759
"611375",0.564436194561084,0.842424242424242,NA,0.533333333333333
"1547003",0.481987033946987,0.909090909090909,NA,0.648484848484848
"1946494",0.705425944624542,0.909090909090909,NA,0.963636363636364
"1545927",0.270920569182419,0.927272727272727,NA,0.945454545454545
"618853",0.545288057993132,0.878787878787879,NA,0.957575757575758
"2008368",0.12252526650976,0.828125,NA,0.878787878787879
"943904",0.417543178730836,0.83030303030303,NA,0.660606060606061
"1633630",0.644559220565794,0.933333333333333,NA,0.581818181818182
"1114910",0.322681915012894,0.872727272727273,NA,0.945454545454545
"1023683",0.360453922226436,0.878787878787879,NA,0.854545454545454
"793205",0.531415594246783,0.945454545454545,NA,0.545454545454545
"1221771",0.524712283622695,0.957317073170732,NA,0.0484848484848485
"1054467",0.649979096989967,0.981707317073171,NA,0.193939393939394
"715945",0.744571499706568,0.951515151515152,NA,0.703030303030303
"1054036",0.433311256475626,0.872727272727273,NA,0.703030303030303
"612046",0.450558361748068,0.927272727272727,NA,0.593939393939394
"1102397",0.602836808838899,0.890909090909091,0.88,0.622222222222222
"358485",0.460725271006082,0.872727272727273,NA,0.8
"810877",0.509573191129302,0.581818181818182,NA,0.63030303030303
"1126",0.53653909299865,0.896969696969697,NA,0.824242424242424
"715737",0.561209130825889,0.866666666666667,NA,0.975757575757576
"1099406",0.0939810504408785,0.866666666666667,NA,0.793939393939394
"1220694",0.546469692517298,0.903030303030303,NA,1
"943893",0.486361890126777,0.903030303030303,NA,0.721212121212121
"809838",0.536743953413597,0.909090909090909,NA,0.739393939393939
"1054436",0.507006718771425,0.866666666666667,NA,0.678787878787879
"817395",0,NA,NA,0.993939393939394
"586036",0.525562483057739,0.872727272727273,NA,0.96969696969697
"706714",0.479922051911262,0.933333333333333,NA,0.345454545454545
"1220878",0.495534470913716,0.878787878787879,NA,0.860606060606061
"955414",0.297191471184993,0.898876404494382,NA,0.963636363636364
"1555181",0.480244339942793,0.951219512195122,1,0.656050955414013
"1739024",0,0,0,0.926829268292683
"1652570",0.682065507308226,0.909090909090909,NA,0.963636363636364
"1220941",0.493298659731946,0.951515151515152,NA,0.466666666666667
"1947988",0.577960793623257,0.951515151515152,NA,0.890909090909091
"807274",0.523748395378691,0.878787878787879,NA,0.787878787878788
"1475279",0.045344479232537,0.858585858585859,NA,0.896969696969697
"594559",0.454141277090627,0.654545454545455,NA,0.509090909090909
"965207",0.687604651377929,0.939393939393939,NA,0.975757575757576
"942980",0.537872783410029,0.896969696969697,NA,0.690909090909091
"715586",0.648821386846265,0.914110429447853,0.95,0.056
"799526",0.155933583843918,0.878571428571429,0.8,0.733333333333333
"1641403",0.530111551717748,0.896969696969697,NA,0.757575757575758
"1615370",0.707197739115076,0.927272727272727,NA,0.818181818181818
"1771782",0.491474966170501,0.963636363636364,NA,0.963636363636364
"1948338",0.465834000335052,0.939393939393939,NA,0.412121212121212
"1035359",0.000771732539551293,1,NA,1
"780697",0.694095313498097,0.903030303030303,NA,0.903030303030303
"1061254",0.887333351144834,0.96969696969697,NA,1
"1938269",0.0980139533753069,0.866666666666667,NA,0.915151515151515
"827636",0.209184859957397,0.929133858267717,NA,0.278787878787879
"1629198",0.359856800604863,0.860606060606061,NA,0.836363636363636
"605145",0.0816833605093563,0.8,NA,0.884848484848485
"1053575",0.484966918846487,0.915151515151515,NA,0.703030303030303
"1947803",0.49963928681851,0.915151515151515,NA,0.8
"706990",0.477967227635075,0.890909090909091,NA,0.751515151515151
"1061169",0.850596794902278,0.939393939393939,NA,1
"282785",0.279552819605138,0.903030303030303,NA,0.975757575757576
"825849",0.763059701492537,0.981818181818182,NA,0.109090909090909
