"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.912457912457912,594,0.906882591093117,494,0.559633911124365,594,0.493403864689779,594,"1633748"
"2",0.898989898989899,594,0.908902691511387,483,0.743167596178385,594,0.614899040499197,594,"223811"
"3",0.836,500,0.828985507246377,345,0.490362909810625,594,0.349675307828875,594,"1948107"
"4",0.95959595959596,594,0.95970695970696,546,0.460468638366055,594,0.434671563955277,594,"1962655"
"5",0.782241014799154,473,0.888544891640867,323,0.433230746851936,594,0.336946944960979,594,"586116"
"6",0.80976430976431,594,0.919908466819222,437,0.492571977953984,594,0.415433247325407,594,"964155"
"7",0.939393939393939,594,0.936902485659656,523,0.656277964479618,594,0.584797116229012,594,"1942922"
"8",0.722222222222222,18,0.777777777777778,9,0.00850044818048132,588,0.00443052614423113,588,"929647"
"9",0.934343434343434,594,0.93036750483559,517,0.566264032676409,594,0.501873858164163,594,"1338378"
"10",NA,0,NA,0,0,592,0,592,"633346"
"11",0.87374749498998,499,0.902564102564103,390,0.279213388851385,594,0.215654156509847,594,"1650389"
"12",0.941520467836257,513,0.938189845474614,453,0.460391232386664,594,0.40752764427204,594,"1641245"
"13",NA,0,NA,0,0,576,0,576,"1663289"
"14",0.928870292887029,239,0.942583732057416,209,0.0839142213722206,594,0.0734658182515194,594,"618849"
"15",0.916083916083916,572,0.914405010438413,479,0.385380851526398,594,0.334197917514768,594,"1054084"
"16",0.944444444444444,594,0.953271028037383,535,0.669379507819384,594,0.609565042193914,594,"811237"
"17",0.80976430976431,594,0.838120104438642,383,0.603751178095734,594,0.398775644161863,594,"955492"
"18",0.892733564013841,578,0.894168466522678,463,0.502502175821721,593,0.409312900628803,593,"948898"
"19",0.936842105263158,570,0.948818897637795,508,0.503009600128315,592,0.455024381399725,592,"8383"
"20",0.940074906367041,534,0.940677966101695,472,0.488336405094258,592,0.433515205110248,592,"737498"
"21",0.964646464646465,594,0.965641952983725,553,0.668398099643171,594,0.625735871871288,594,"1041019"
"22",0.932710280373832,535,0.949260042283298,473,0.421414055164379,593,0.379425712467019,593,"1985204"
"23",0.913934426229508,488,0.932203389830508,413,0.408498524518693,594,0.348925817372278,594,"948601"
"24",0.850917431192661,436,0.923529411764706,340,0.130907605775145,594,0.104878572553748,594,"1331037"
"25",0.955696202531646,474,0.953703703703704,432,0.422911642119107,594,0.382137142341463,594,"1669601"
"26",0.949640287769784,139,0.944,125,0.0739030439959148,593,0.0665632313030803,593,"893041"
"27",0.857142857142857,42,0.838709677419355,31,0.0157238089743449,594,0.00991619522829655,594,"847832"
"28",0.867965367965368,462,0.864553314121037,347,0.28266392743612,594,0.213261908175394,594,"1102195"
"29",0.936026936026936,594,0.96455223880597,536,0.533563732527306,594,0.502793654170454,594,"592977"
"30",0.957410562180579,587,0.95724907063197,538,0.687507811451134,594,0.628189356129036,594,"1471895"
"31",0.645762711864407,590,0.2,190,0.471825397533416,594,0.0635420487419725,594,"1958442"
"32",0.848708487084871,271,0.835051546391753,194,0.253948347066599,594,0.176106887447217,594,"948001"
"33",NA,0,NA,0,0,579,0,579,"964235"
"34",0.941077441077441,594,0.950943396226415,530,0.388453607132112,594,0.356698073425271,594,"1650226"
"35",0.788235294117647,170,0.811320754716981,106,0.151624681118123,593,0.103215441559104,593,"8201"
"36",0.988074957410562,587,0.987783595113438,573,0.434602836161733,594,0.425778735449399,594,"1546130"
"37",0.952631578947368,570,0.959615384615385,520,0.429489185340876,594,0.399158504995026,594,"1221713"
"38",0.831702544031311,511,0.927027027027027,370,0.347490011743854,594,0.276189407323415,594,"943424"
"39",0.765993265993266,594,0.835195530726257,358,0.554200385859501,594,0.397418405323712,594,"706726"
"40",0.712121212121212,594,0.901595744680851,376,0.525856249695947,594,0.423450732874704,594,"809906"
"41",0.95959595959596,594,0.967272727272727,550,0.386523432133321,594,0.362625746166642,594,"611375"
"42",0.971830985915493,355,0.973134328358209,335,0.197850296856158,593,0.185322722616511,593,"1547003"
"43",0.947811447811448,594,0.947663551401869,535,0.670744911291469,594,0.603989589785138,594,"1946494"
"44",0.982608695652174,345,0.988059701492537,335,0.143941784995919,594,0.140066150463839,594,"1545927"
"45",0.893457943925234,535,0.885514018691589,428,0.568014477205928,594,0.453333032600661,594,"618853"
"46",0.741071428571429,112,0.75,64,0.102459179655383,594,0.0596444977028995,594,"2008368"
"47",0.853535353535353,594,0.918859649122807,456,0.421392750330781,594,0.348734337124435,594,"943904"
"48",0.947811447811448,594,0.951127819548872,532,0.582953525171789,594,0.531010071905386,594,"1633630"
"49",0.871939736346516,531,0.870646766169154,402,0.47795500137134,594,0.378377596147721,594,"1114910"
"50",0.873267326732673,505,0.869791666666667,384,0.587960747848677,593,0.447490718936709,593,"1023683"
"51",0.801346801346801,594,0.86284289276808,401,0.601859180096354,594,0.470470344262725,594,"793205"
"52",1,36,1,36,0.0362020840509168,594,0.0362020840509168,594,"1221771"
"53",0.946127946127946,594,0.962756052141527,537,0.324698018700414,594,0.300363003867096,594,"1054467"
"54",0.966329966329966,594,0.976702508960573,558,0.698888686231414,594,0.665462105514792,594,"715945"
"55",0.941558441558442,462,0.938875305623472,409,0.319759437719095,594,0.281049670022227,594,"1054036"
"56",0.806228373702422,578,0.809139784946237,372,0.544878977437694,594,0.367430663362882,594,"612046"
"57",0.87037037037037,594,0.863534675615213,447,0.675637636789019,594,0.502185420606701,594,"1102397"
"58",0.920152091254753,263,0.923766816143498,223,0.271090565136961,594,0.235184315354233,594,"358485"
"59",0.893939393939394,594,0.9,480,0.6464806930847,594,0.554191449676071,594,"810877"
"60",0.888888888888889,576,0.874172185430464,453,0.539010413264199,594,0.425483794612264,594,"1126"
"61",0.924242424242424,594,0.9296875,512,0.578341474268139,594,0.509749836207426,594,"715737"
"62",0.714285714285714,7,0.75,4,0.006783301914489,593,0.00420269201626465,593,"1099406"
"63",0.894097222222222,576,0.882863340563991,461,0.481067329763254,594,0.389054198833547,594,"1220694"
"64",0.918762088974855,517,0.917620137299771,437,0.376087642530347,594,0.326540290733558,594,"943893"
"65",0.927943760984183,569,0.935091277890467,493,0.448075057600423,594,0.401792770967767,594,"809838"
"66",0.966360856269113,327,0.963934426229508,305,0.275662159091634,593,0.253793274456145,593,"1054436"
"67",NA,0,NA,0,0,554,0,554,"817395"
"68",0.929292929292929,594,0.935672514619883,513,0.487640368485584,594,0.430670936748329,594,"586036"
"69",0.892,500,0.90818858560794,403,0.489758291381108,594,0.405789057701542,594,"706714"
"70",0.940038684719536,517,0.940919037199125,457,0.287091516677253,594,0.260207627104918,594,"1220878"
"71",0.979674796747967,246,0.983122362869198,237,0.10491359591412,594,0.0996831353577439,594,"955414"
"72",0.939655172413793,116,0.942857142857143,105,0.101288454001641,544,0.0924600720785723,544,"1555181"
"73",NA,0,NA,0,0,594,0,594,"1739024"
"74",0.950847457627119,590,0.957169459962756,537,0.67013340721535,594,0.614469469373979,594,"1652570"
"75",0.945750452079566,553,0.951710261569417,497,0.274321818103792,594,0.245643974171871,594,"1220941"
"76",0.970037453183521,534,0.974206349206349,504,0.465564572067898,594,0.442432194151472,594,"1947988"
"77",0.934343434343434,594,0.938579654510557,521,0.475999524887776,594,0.428544336970027,594,"807274"
"78",0.706896551724138,58,0.642857142857143,28,0.0422024684934384,594,0.0180883536534013,594,"1475279"
"79",0.815028901734104,346,0.869918699186992,246,0.31427680954557,594,0.241537932875072,594,"594559"
"80",0.973063973063973,594,0.973309608540925,562,0.626595007679117,594,0.5989044644179,594,"965207"
"81",0.92175572519084,524,0.935412026726058,449,0.523469148260393,594,0.45798815622808,594,"942980"
"82",0.841463414634146,492,0.963254593175853,381,0.517107895297042,594,0.463539368947476,594,"715586"
"83",0.855218855218855,594,0.887387387387387,444,0.415652450947429,594,0.309447349777114,594,"799526"
"84",0.912801484230056,539,0.920177383592018,451,0.4576564893115,594,0.390662101722036,594,"1641403"
