"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",12,1,"max",0.99,"offline",3,0.001,0,840,1,3,"1,2",0.918177955678794,44719,0.959730512078285,39037,0.289584367029293,59249,0.259664447419479,59249
"2","VAR",12,1,"max",0.99,"offline",3,0.003,0,840,1,3,"1,2",0.904269413222787,46798,0.952126458411743,39855,0.329884355739275,59249,0.291554974327855,59249
"3","VAR",12,1,"max",0.99,"offline",3,0.005,0,840,1,3,"1,2",0.894661832205059,47713,0.946728387338922,39965,0.348929450537004,59249,0.306286925584276,59249
"4","VAR",12,1,"max",0.99,"offline",3,0.01,0,840,1,3,"1,2",0.882585292973947,48861,0.939157137863884,40054,0.377688858357551,59249,0.327951252427394,59249
"5","VAR",12,1,"max",0.99,"offline",3,0.03,0,840,1,3,"1,2",0.851730907169014,52978,0.920809502859657,40914,0.42977544552946,59249,0.35850695211744,59249
"6","VAR",12,1,"max",0.99,"offline",3,0.05,0,840,1,3,"1,2",0.830294139493426,53852,0.905737292400604,39740,0.454970375344419,59249,0.366774549878305,59249
