"","name","window_size","extrap_step","response","target","train_policy","res_dist","outlier_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","outlier_cval","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","ARIMA",2,1,"max",0.995,"fixed","normal","None",0.005,0,840,1,3,"1,2",NA,0.969955217306186,326912,0.973890220983734,308620,0.550754553864493,357435,0.523712784844477,357435
