"","name","window_size","extrap_step","response","target","train_policy","cluster_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","state_num","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MARKOV",12,1,"max",0.99,"offline","fixed",0.001,0,840,1,3,"1,2",8,0.904601533844615,29990,0.954166016539242,25636,0.2348984412609,59249,0.208884824814724,59249
"2","MARKOV",12,1,"max",0.99,"offline","fixed",0.003,0,840,1,3,"1,2",8,0.904461139551891,30082,0.95393892238864,25705,0.236033524553931,59249,0.209884840982013,59249
"3","MARKOV",12,1,"max",0.99,"offline","fixed",0.005,0,840,1,3,"1,2",8,0.904487497930121,30195,0.953759689922481,25800,0.238143855618473,59249,0.211789491111678,59249
"4","MARKOV",12,1,"max",0.99,"offline","fixed",0.01,0,840,1,3,"1,2",8,0.905164409438735,31233,0.953103344945125,26697,0.24393080294284,59249,0.216954195925422,59249
"5","MARKOV",12,1,"max",0.99,"offline","fixed",0.03,0,840,1,3,"1,2",8,0.901352845186082,37994,0.947680556418059,32206,0.302482317911319,59249,0.26703802341749,59249
"6","MARKOV",12,1,"max",0.99,"offline","fixed",0.05,0,840,1,3,"1,2",8,0.892980661503239,41058,0.940951546993579,34260,0.349686265504012,59249,0.305873460373577,59249
