"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.952631578947368,570,0.957528957528958,518,0.537752930241695,594,0.491016981271816,594,"1633748"
"2",0.905723905723906,594,0.935613682092555,497,0.729178286710037,594,0.627311244817843,594,"223811"
"3",0.951013513513513,592,0.953358208955224,536,0.289734515105694,594,0.26402328307409,594,"1948107"
"4",0.986531986531986,594,0.986159169550173,578,0.460288241502412,594,0.447472990634467,594,"1962655"
"5",0.792929292929293,594,0.908018867924528,424,0.509283695500395,594,0.404270871850422,594,"586116"
"6",0.784511784511784,594,0.953020134228188,447,0.474305076482703,594,0.432023594489723,594,"964155"
"7",0.946127946127946,594,0.943502824858757,531,0.654699370850088,594,0.58702111002565,594,"1942922"
"8",NA,0,NA,0,0,588,0,588,"929647"
"9",0.969491525423729,590,0.974729241877256,554,0.429264495492216,594,0.400981377135276,594,"1338378"
"10",NA,0,NA,0,0,592,0,592,"633346"
"11",0.946135831381733,427,0.94488188976378,381,0.25921726652734,594,0.231098185211861,594,"1650389"
"12",0.988155668358714,591,0.98961937716263,578,0.305899885448307,594,0.301002348541239,594,"1641245"
"13",NA,0,NA,0,0,576,0,576,"1663289"
"14",0.855731225296443,506,0.86436170212766,376,0.429872839219641,594,0.304106320983677,594,"618849"
"15",0.932659932659933,594,0.956603773584906,530,0.390038466651535,594,0.348263584008822,594,"1054084"
"16",0.95959595959596,594,0.961748633879781,549,0.645172298116478,594,0.595874880356443,594,"811237"
"17",0.983164983164983,594,0.982578397212544,574,0.53360389504637,594,0.514799583227432,594,"955492"
"18",0.933898305084746,590,0.950381679389313,524,0.43166881039232,593,0.390616270593224,593,"948898"
"19",0.927364864864865,592,0.960151802656547,527,0.481135551715267,592,0.446019187011063,592,"8383"
"20",0.929347826086957,552,0.938144329896907,485,0.41306745533616,592,0.367354262812176,592,"737498"
"21",0.988215488215488,594,0.987931034482759,580,0.538098806983243,594,0.525060841902079,594,"1041019"
"22",0.947935368043088,557,0.950199203187251,502,0.366783925494334,593,0.332053222779896,593,"1985204"
"23",0.945823927765237,443,0.947236180904523,398,0.219521323393487,594,0.203941495493815,594,"948601"
