"","name","window_size","extrap_step","response","target","train_policy","cluster_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","state_num","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MARKOV",12,1,"max",0.99,"fixed","fixed",0.001,0,840,1,3,"1,2",8,0.978928015839344,21213,0.982754409106454,20469,0.143815783439073,59249,0.138937968479628,59249
"2","MARKOV",12,1,"max",0.99,"fixed","fixed",0.003,0,840,1,3,"1,2",8,0.978634485349361,21296,0.982765335929893,20540,0.144743318855694,59249,0.139715322197456,59249
"3","MARKOV",12,1,"max",0.99,"fixed","fixed",0.005,0,840,1,3,"1,2",8,0.978460385840045,21356,0.982658117167007,20586,0.145356056095528,59249,0.140126549727905,59249
"4","MARKOV",12,1,"max",0.99,"fixed","fixed",0.01,0,840,1,3,"1,2",8,0.977881040892193,21520,0.982581423401689,20725,0.147145472926102,59249,0.141715244872582,59249
"5","MARKOV",12,1,"max",0.99,"fixed","fixed",0.03,0,840,1,3,"1,2",8,0.961862566240987,34533,0.970170542635659,32250,0.270184839460886,59249,0.254197935349722,59249
"6","MARKOV",12,1,"max",0.99,"fixed","fixed",0.05,0,840,1,3,"1,2",8,0.950404105195638,38975,0.961780222247166,35636,0.32840693544144,59249,0.303599720622264,59249
