"Model","StateNum","Probability.Cut.Off","Granularity","Window.Size","Sample.Size","BinNum","Avg.Cycle.Usage1","Avg.Cycle.Usage2","Survival.Rate","Correctly.Scheduled","Correctly.Unscheduled"
"AR1_logistic_lm",0,0.1,3.125,36,100,500,0.221965859737336,0.215882223583878,0.682277511228511,0.179422835633626,0.913263915972582
"AR1_logistic_lm",0,0.1,3.125,36,100,1000,0.232418204466021,0.226089186609917,0.644030692963758,0.179422835633626,0.913263915972582
"AR1_logistic_lm",0,0.75,3.125,36,100,500,0.345715801941315,0.336265490115252,0.44510346366658,0.0587036801222463,0.956203645654668
"AR1_logistic_lm",0,0.75,3.125,36,100,1000,0.347984579428139,0.338372123649258,0.459911950061876,0.0587036801222463,0.956203645654668
"AR1_logistic_lm",0,0.005,0,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0.78125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0.78125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,1.5625,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,1.5625,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,3.125,12,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,3.125,12,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,0.78125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,0.78125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,0.78125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0.78125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,0.78125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,1.5625,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,1.5625,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,1.5625,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,1.5625,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,1.5625,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.01,3.125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.1,3.125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,3.125,36,3000,500,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.75,3.125,36,3000,1000,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0,12,100,0,0.16762949191785,0.142483108486335,0.846380255002023,0.790123456790123,0.675631542576335
"AR1_Markov",64,0.005,0,12,100,0,0.204856045266509,0.171499173709791,0.851109858118642,0.645061728395062,0.676101821760659
"AR1_Markov",128,0.005,0,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0,12,100,0,0.222910360597441,0.188230047474313,0.848220662986008,0.790123456790123,0.675631542576335
"AR1_Markov",64,0.01,0,12,100,0,0.264748414408022,0.221247373162238,0.859999379053088,0.645061728395062,0.676101821760659
"AR1_Markov",128,0.01,0,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0,12,100,0,0.531455934155861,0.434306454126589,0.831557300403961,0.641290322580645,0.687515994756331
"AR1_Markov",64,0.1,0,12,100,0,0.553010232641635,0.447922692346159,0.816160937489939,0.639650872817955,0.687897989271934
"AR1_Markov",128,0.1,0,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0.78125,12,100,0,0.168667085800746,0.143186414047651,0.846380255002023,0.790123456790123,0.710306877223516
"AR1_Markov",64,0.005,0.78125,12,100,0,0.206179805367127,0.172363443581062,0.851109858118642,0.672240802675585,0.710526180974288
"AR1_Markov",128,0.005,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0.78125,12,100,0,0.22430690374681,0.189160288383954,0.848220662986008,0.790123456790123,0.710306877223516
"AR1_Markov",64,0.01,0.78125,12,100,0,0.266440054718547,0.222339342516148,0.859999379053088,0.672240802675585,0.710526180974288
"AR1_Markov",128,0.01,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0.78125,12,100,0,0.534881185761804,0.436402145871973,0.831557300403961,0.641290322580645,0.722895090066799
"AR1_Markov",64,0.1,0.78125,12,100,0,0.556650977291824,0.450088153805112,0.816160937489939,0.655844155844156,0.723047744443399
"AR1_Markov",128,0.1,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,1.5625,12,100,0,0.169679179596193,0.14387205484067,0.846380255002023,0.790123456790123,0.735123237183589
"AR1_Markov",64,0.005,1.5625,12,100,0,0.207454931933909,0.173201804195461,0.851109858118642,0.635782747603834,0.73535785089674
"AR1_Markov",128,0.005,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,1.5625,12,100,0,0.225659519553555,0.190068536175046,0.848220662986008,0.790123456790123,0.735123237183589
"AR1_Markov",64,0.01,1.5625,12,100,0,0.26808800878741,0.2234139894679,0.859999379053088,0.635782747603834,0.73535785089674
"AR1_Markov",128,0.01,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,1.5625,12,100,0,0.538251313033658,0.438488837990405,0.831557300403961,0.631043256997455,0.748168110764667
"AR1_Markov",64,0.1,1.5625,12,100,0,0.560247630659984,0.45224515308482,0.816160937489939,0.630517023959647,0.748283932172223
"AR1_Markov",128,0.1,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,3.125,12,100,0,0.173463105011917,0.145274269688304,0.846380255002023,0.779591836734694,0.781413156978768
"AR1_Markov",64,0.005,3.125,12,100,0,0.205163375698263,0.169881265551612,0.809332425952398,0.653333333333333,0.78162932915399
"AR1_Markov",128,0.005,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,3.125,12,100,0,0.230684494862243,0.191912245126753,0.848220662986008,0.779591836734694,0.781413156978768
"AR1_Markov",64,0.01,3.125,12,100,0,0.265680279587135,0.219804692311107,0.84157064245857,0.63258785942492,0.781685090514194
"AR1_Markov",128,0.01,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,3.125,12,100,0,0.550668884650025,0.442667015593392,0.831557300403961,0.633858267716535,0.794897618401553
"AR1_Markov",64,0.1,3.125,12,100,0,0.564943728378711,0.450384633476323,0.819940091965041,0.627577319587629,0.795016337310659
"AR1_Markov",128,0.1,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0,36,100,0,0.0678141206420352,0.050429564768385,0.650141262910493,0.265734265734266,0.866620005954464
"AR1_Markov",64,0.005,0,36,100,0,0.0956309329141207,0.0705295620618563,0.685913095595983,0.233532934131737,0.866877756181161
"AR1_Markov",128,0.005,0,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0,36,100,0,0.09979168046131,0.0769089752261976,0.676154959648124,0.265734265734266,0.866620005954464
"AR1_Markov",64,0.01,0,36,100,0,0.127758476616954,0.0961084712864771,0.704745471559608,0.233532934131737,0.866877756181161
"AR1_Markov",128,0.01,0,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0,36,100,0,0.399890352872418,0.283434921681849,0.716804931730302,0.278236914600551,0.876194103272081
"AR1_Markov",64,0.1,0,36,100,0,0.413474520264799,0.290597195926702,0.705749561271205,0.229268292682927,0.874871876155756
"AR1_Markov",128,0.1,0,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0.78125,36,100,0,0.0683446967494779,0.0506814685523865,0.650141262910493,0.265734265734266,0.878946791118447
"AR1_Markov",64,0.005,0.78125,36,100,0,0.096391435573039,0.0708726740287072,0.685913095595983,0.233532934131737,0.879208727819926
"AR1_Markov",128,0.005,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0.78125,36,100,0,0.10050522279561,0.0772807290783668,0.676154959648124,0.265734265734266,0.878946791118447
"AR1_Markov",64,0.01,0.78125,36,100,0,0.128739338527001,0.0965694543464562,0.704745471559608,0.233532934131737,0.879208727819926
"AR1_Markov",128,0.01,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0.78125,36,100,0,0.402989624064235,0.284811744977627,0.716804931730302,0.275482093663912,0.888544547805531
"AR1_Markov",64,0.1,0.78125,36,100,0,0.416738157506141,0.291965933185413,0.705749561271205,0.229268292682927,0.887340835842976
"AR1_Markov",128,0.1,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,1.5625,36,100,0,0.0710142411098786,0.0509261199511658,0.650141262910493,0.265734265734266,0.883767817688937
"AR1_Markov",64,0.005,1.5625,36,100,0,0.100169620306367,0.0712070115166784,0.685913095595983,0.233532934131737,0.884031391727799
"AR1_Markov",128,0.005,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,1.5625,36,100,0,0.104345726006973,0.0776392892572542,0.676154959648124,0.265734265734266,0.883767817688937
"AR1_Markov",64,0.01,1.5625,36,100,0,0.133729435114857,0.0970170202247981,0.704745471559608,0.233532934131737,0.884031391727799
"AR1_Markov",128,0.01,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,1.5625,36,100,0,0.418573213463458,0.286170440707173,0.716804931730302,0.275482093663912,0.89337825045349
"AR1_Markov",64,0.1,1.5625,36,100,0,0.43297829981383,0.293331795192546,0.705749561271205,0.238219895287958,0.891872910935215
"AR1_Markov",128,0.1,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,3.125,36,100,0,0.0720950612481379,0.0514441536666906,0.650141262910493,0.551724137931034,0.896227300699884
"AR1_Markov",64,0.005,3.125,36,100,0,0.0934781779327656,0.0676149805701363,0.632558866225907,0.375,0.896489479917154
"AR1_Markov",128,0.005,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,3.125,36,100,0,0.10579754702676,0.0784049770577033,0.676154959648124,0.551724137931034,0.896227300699884
"AR1_Markov",64,0.01,3.125,36,100,0,0.124670911933345,0.0925547730667876,0.643689604760651,0.375,0.896489479917154
"AR1_Markov",128,0.01,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,3.125,36,100,0,0.424864342739546,0.288883672699028,0.716804931730302,0.335616438356164,0.90661100248375
"AR1_Markov",64,0.1,3.125,36,100,0,0.426941623159293,0.290146329237349,0.708032376394104,0.286173633440514,0.905155128746306
"AR1_Markov",128,0.1,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,0,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,0.78125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,1.5625,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,3.125,12,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,0,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,0.78125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,1.5625,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.005,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.01,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.01,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.01,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",32,0.1,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",64,0.1,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_Markov",128,0.1,3.125,36,3000,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0,12,100,0,0.146896203763764,0.144568517568609,0.917385205441984,0.131389945078158,0.679869351970733
"AR1_state_based_logistic",64,0.005,0,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,12,100,0,0.215253494847263,0.21166184519948,0.920988288832596,0.133810225120976,0.680494690146525
"AR1_state_based_logistic",64,0.01,0,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,12,100,0,0.472091732354552,0.463791348985931,0.858472522311491,0.20214607130495,0.702922703291182
"AR1_state_based_logistic",64,0.1,0,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0.78125,12,100,0,0.14761441869908,0.145268025335332,0.917385205441984,0.0900653145410794,0.711152178701321
"AR1_state_based_logistic",64,0.005,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0.78125,12,100,0,0.216296823075365,0.212675338484052,0.920988288832596,0.0921706356004797,0.711806806510763
"AR1_state_based_logistic",64,0.01,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0.78125,12,100,0,0.474372554166197,0.465998778949462,0.858472522311491,0.15840118430792,0.735592804213909
"AR1_state_based_logistic",64,0.1,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0.78125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,1.5625,12,100,0,0.148309176598397,0.145942612289599,0.917385205441984,0.0765981954309848,0.735524406385048
"AR1_state_based_logistic",64,0.005,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,1.5625,12,100,0,0.217320200813833,0.213667105201402,0.920988288832596,0.0789977046671767,0.736194686969615
"AR1_state_based_logistic",64,0.01,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,1.5625,12,100,0,0.476650169529887,0.468208319106182,0.858472522311491,0.14228255404726,0.756280319017732
"AR1_state_based_logistic",64,0.1,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,1.5625,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,3.125,12,100,0,0.149735997488753,0.147325929513974,0.917385205441984,0.584532374100719,0.787278334220083
"AR1_state_based_logistic",64,0.005,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,12,100,0,0.219367720979926,0.21563775873102,0.920988288832596,0.58448275862069,0.787965586416562
"AR1_state_based_logistic",64,0.01,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,12,100,0,0.481205090677045,0.472594631349609,0.858472522311491,0.632773109243697,0.807931331201598
"AR1_state_based_logistic",64,0.1,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,3.125,12,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0,36,100,0,0.0742387368217936,0.0720129421301523,0.793287856471307,0.0190690690690691,0.873777279250449
"AR1_state_based_logistic",64,0.005,0,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0,36,100,0,0.104675933515169,0.101628756371258,0.825950229381291,0.0207376684935565,0.875818255014311
"AR1_state_based_logistic",64,0.01,0,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0,36,100,0,0.304692267047956,0.296316016887586,0.794321170940645,0.0249576988155668,0.881204371438746
"AR1_state_based_logistic",64,0.1,0,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,0.78125,36,100,0,0.0745988175206225,0.0723560152666928,0.793287856471307,0.0146354807823827,0.885047109137084
"AR1_state_based_logistic",64,0.005,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,0.78125,36,100,0,0.105179858440248,0.102109520817959,0.825950229381291,0.0162425554953979,0.887129673528342
"AR1_state_based_logistic",64,0.01,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,0.78125,36,100,0,0.306147026888734,0.297714157994179,0.794321170940645,0.020342057527857,0.892622339892984
"AR1_state_based_logistic",64,0.1,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,0.78125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,1.5625,36,100,0,0.0749379195776827,0.0726756931801076,0.793287856471307,0.0193870014771049,0.891077478614119
"AR1_state_based_logistic",64,0.005,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,1.5625,36,100,0,0.105659410915151,0.102566793377487,0.825950229381291,0.0214818860367741,0.893154958305837
"AR1_state_based_logistic",64,0.01,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,1.5625,36,100,0,0.307601809219076,0.299109915701086,0.794321170940645,0.0266323024054983,0.898643221057033
"AR1_state_based_logistic",64,0.1,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.1,1.5625,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.005,3.125,36,100,0,0.0756893371625926,0.0733959271110547,0.793287856471307,0.336769759450172,0.906759734323894
"AR1_state_based_logistic",64,0.005,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.005,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.01,3.125,36,100,0,0.106673448234841,0.103536531832378,0.825950229381291,0.337349397590361,0.908822126847878
"AR1_state_based_logistic",64,0.01,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",128,0.01,3.125,36,100,0,NA,NA,NA,NA,NA
"AR1_state_based_logistic",32,0.1,3.125,36,100,0,0.310449097295909,0.301838480724771,0.794321170940645,0.212317666126418,0.911340436748191
