Model,StateNum,Probability.Cut.Off,Granularity,Window.Size,Sample.Size,BinNum,Avg.Cycle.Usage1,Avg.Cycle.Usage2,Survival.Rate,Correctly.Scheduled,Correctly.Unscheduled
AR1_logistic_glm,0,0.005,1.5625,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.005,1.5625,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.01,1.5625,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.01,1.5625,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.1,1.5625,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.1,1.5625,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.75,1.5625,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.75,1.5625,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.005,3.125,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.005,3.125,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.01,3.125,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.01,3.125,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.1,3.125,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.1,3.125,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.75,3.125,36,3000,500,NA,NA,NA,NA,NA
AR1_logistic_glm,0,0.75,3.125,36,3000,1000,NA,NA,NA,NA,NA
AR1_logistic_lm,0,0.005,0,12,100,500,0.313205177,0.30745435,0.940986976,0.585,0.67258847
AR1_logistic_lm,0,0.005,0,12,100,1000,0.337640443,0.331395718,0.938284132,0.585,0.67258847
AR1_logistic_lm,0,0.01,0,12,100,500,0.338386146,0.332211408,0.933626938,0.570731707,0.672583555
AR1_logistic_lm,0,0.01,0,12,100,1000,0.361465072,0.354789206,0.932861137,0.570731707,0.672583555
AR1_logistic_lm,0,0.1,0,12,100,500,0.447437005,0.439282877,0.896445102,0.613105925,0.695147038
AR1_logistic_lm,0,0.1,0,12,100,1000,0.462724465,0.454001333,0.889070377,0.613105925,0.695147038
AR1_logistic_lm,0,0.75,0,12,100,500,0.480760367,0.470703872,0.712742181,0.201923077,0.783022618
AR1_logistic_lm,0,0.75,0,12,100,1000,0.487722459,0.477365865,0.717710017,0.201923077,0.783022618
AR1_logistic_lm,0,0.005,0.78125,12,100,500,0.311577726,0.305738183,0.944488564,0.585,0.707181588
AR1_logistic_lm,0,0.005,0.78125,12,100,1000,0.335754925,0.329528452,0.940648782,0.585,0.707181588
AR1_logistic_lm,0,0.01,0.78125,12,100,500,0.336749313,0.330584573,0.936797334,0.570731707,0.707177731
