"Model","StateNum","Probability.Cut.Off","Granularity","Window.Size","Sample.Size","BinNum","Avg.Cycle.Usage","Agg.Cycle.Usage","Avg.Survival.Rate","Agg.Survival.Rate","Correctly.Scheduled","Correctly.Unscheduled"
"AR1_logistic_lm",0,0.1,1.5625,36,100,1000,0.222091562476233,0.234855428008031,0.781708421375643,0.795251396648045,0.841379310344828,0.898001902949572
"AR1_logistic_lm",0,0.005,3.125,12,100,1000,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,12,100,500,NA,NA,NA,NA,NA,NA
"AR1_logistic_lm",0,0.005,3.125,36,100,500,0.135513053804067,0.142534185931712,0.833770779644123,0.836606441476826,0.89873417721519,0.90302574704003
"AR1_logistic_lm",0,0.005,3.125,36,100,1000,0.142169655533253,0.150258118024023,0.810086049833155,0.845575062701541,0.89873417721519,0.90302574704003
"AR1_logistic_lm",0,0.01,3.125,36,100,500,0.149369162415252,0.157063245815218,0.814124455599646,0.839632638643589,0.869047619047619,0.903310759969902
"AR1_logistic_lm",0,0.01,3.125,36,100,1000,0.156133716385434,0.16500380656389,0.806704616797579,0.841862000660284,0.869047619047619,0.903310759969902
"AR1_logistic_lm",0,0.1,3.125,36,100,500,0.216327069102635,0.227430209364126,0.800125504992531,0.796725014116318,0.841379310344828,0.91151284490961
"AR1_logistic_lm",0,0.1,3.125,36,100,1000,0.220109976703017,0.232928095263489,0.785591035361885,0.799547639242296,0.841379310344828,0.91151284490961
"AR1_logistic_lm",0,0.01,0,12,100,1000,NA,NA,NA,NA,NA,NA
