"","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w","trace_name"
"1",0.982608695652174,575,0.983783783783784,555,0.365602613891366,594,0.353503435308917,594,"1633748"
"2",0.895622895622896,594,0.923868312757202,486,0.73158022542413,594,0.615387095139203,594,"223811"
"3",0.978593272171254,327,0.977635782747604,313,0.0880485199970665,594,0.0855978267561896,594,"1948107"
"4",0.988215488215488,594,0.987931034482759,580,0.433158369748617,594,0.421915321743247,594,"1962655"
"5",0.759259259259259,594,0.918918918918919,407,0.470165293984241,594,0.376591911194709,594,"586116"
"6",0.80976430976431,594,0.958241758241758,455,0.460475392670329,594,0.410567582225637,594,"964155"
"7",0.952861952861953,594,0.951762523191095,539,0.631912460771607,594,0.575666192857779,594,"1942922"
"8",NA,0,NA,0,0,588,0,588,"929647"
"9",0.957912457912458,594,0.961397058823529,544,0.581729513140359,594,0.539200976103846,594,"1338378"
"10",NA,0,NA,0,0,592,0,592,"633346"
"11",0.861952861952862,594,0.911255411255411,462,0.318598794725021,594,0.243086857018929,594,"1650389"
"12",0.986531986531986,594,0.989655172413793,580,0.272621217194196,594,0.267107541417562,594,"1641245"
"13",NA,0,NA,0,0,576,0,576,"1663289"
"14",0.975190839694656,524,0.975951903807615,499,0.10495551473518,594,0.0984380401516444,594,"618849"
"15",0.934343434343434,594,0.958646616541353,532,0.409048880059196,594,0.368634452990138,594,"1054084"
"16",0.961279461279461,594,0.963702359346643,551,0.648624737292888,594,0.603343287849159,594,"811237"
"17",0.973063973063973,594,0.973309608540925,562,0.632801178520137,594,0.599285612145146,594,"955492"
"18",0.932659932659933,594,0.952651515151515,528,0.387953701372429,593,0.35455221249761,593,"948898"
"19",0.930976430976431,594,0.962335216572505,531,0.451335901561215,592,0.418637030018043,592,"8383"
"20",0.962230215827338,556,0.959302325581395,516,0.282531042764071,592,0.262138919483555,592,"737498"
"21",0.951178451178451,594,0.957486136783734,541,0.629697402565842,594,0.575966043734353,594,"1041019"
"22",0.955813953488372,430,0.959390862944162,394,0.179179549883665,593,0.164739144305347,593,"1985204"
"23",0.944067796610169,590,0.966604823747681,539,0.191517792013275,594,0.178790924619848,594,"948601"
"24",0.863207547169811,424,0.928994082840237,338,0.137994069464336,594,0.114218915021781,594,"1331037"
"25",0.997983870967742,496,0.997975708502024,494,0.0664248503861192,594,0.0661118252881453,594,"1669601"
"26",0.952861952861953,594,0.947955390334573,538,0.255209944354895,593,0.227410315085559,593,"893041"
"27",NA,0,NA,0,0,594,0,594,"847832"
"28",0.890572390572391,594,0.904166666666667,480,0.32677834945529,594,0.255565142875376,594,"1102195"
"29",0.942760942760943,594,0.976234003656307,547,0.464024474141019,594,0.442561844031278,594,"592977"
"30",0.97979797979798,594,0.980735551663748,571,0.579542433430205,594,0.557499664864392,594,"1471895"
"31",0.98989898989899,594,0.989690721649485,582,0.425916718473555,594,0.417001430846715,594,"1958442"
"32",0.983720930232558,430,0.985611510791367,417,0.106850598914957,594,0.104376342023082,594,"948001"
"33",NA,0,NA,0,0,579,0,579,"964235"
"34",0.946127946127946,594,0.953271028037383,535,0.389601231191537,594,0.354714378335273,594,"1650226"
"35",0.880471380471381,594,0.929460580912863,482,0.195652009224096,593,0.166873960039935,593,"8201"
"36",0.988215488215488,594,0.991408934707904,582,0.1202554349561,594,0.117200165150554,594,"1546130"
"37",0.96969696969697,594,0.973214285714286,560,0.222824671184683,594,0.210689986295602,594,"1221713"
"38",0.904040404040404,594,0.928861788617886,492,0.371257594633216,594,0.305702121740035,594,"943424"
"39",0.867003367003367,594,0.913419913419913,462,0.492256559505786,594,0.392393532931032,594,"706726"
