"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,3,0,2,0,1,1,0,0,1,0,3,0,0,1,2,2,0,0,10
"223811",2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,12
"1948107",2,5,3,3,0,1,1,1,0,1,0,4,1,0,0,0,0,0,0,0
"1962655",2,2,3,0,0,2,1,2,1,0,1,2,0,3,0,0,1,0,1,2
"586116",1,3,3,3,0,4,3,0,1,2,1,5,4,2,0,1,1,1,0,5
"964155",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"1942922",116,9,0,1,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,1
"929647",2,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,25
"1338378",3,1,3,3,4,1,1,3,2,2,4,3,2,1,1,1,2,3,0,8
"633346",3,3,3,1,4,4,2,4,2,3,4,2,2,1,2,1,3,2,2,13
"1650389",1,1,2,1,2,1,1,1,2,2,1,3,1,2,1,1,0,0,1,6
"1641245",5,2,0,1,0,0,2,4,0,2,1,7,3,0,2,1,0,0,0,1
"1663289",2,3,4,3,1,4,2,7,7,4,5,2,2,4,3,4,3,1,1,7
"618849",2,0,1,2,4,2,1,0,0,2,0,8,0,1,0,0,0,0,0,5
"1054084",5,1,2,1,1,1,2,3,2,3,1,5,1,0,1,0,0,0,0,1
"811237",1,0,1,1,0,3,1,0,1,1,2,2,0,0,0,0,0,1,1,4
"955492",4,1,3,2,2,3,2,2,0,3,3,6,0,1,2,2,0,0,0,16
"948898",2,3,5,2,2,0,2,0,3,2,1,4,1,0,0,0,0,0,0,0
"8383",1,3,3,1,1,1,0,1,3,3,1,6,0,0,0,0,0,0,0,2
"737498",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2
"1041019",1,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,2,1,2
"1985204",2,1,0,1,1,1,1,0,0,0,0,3,1,0,1,0,0,0,0,5
"948601",0,5,5,3,1,3,1,0,4,3,1,4,1,1,2,1,0,0,0,5
"1331037",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"1669601",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",4,5,4,3,1,10,2,4,3,5,1,2,2,0,0,0,0,0,1,6
"1102195",0,2,1,1,0,1,2,0,2,0,2,0,2,1,1,1,0,1,0,19
"592977",1,2,0,2,0,2,0,0,1,1,2,8,0,0,0,0,0,0,0,1
"1471895",1,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,23
"1958442",0,0,3,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,2
"948001",4,1,4,1,0,2,0,1,3,1,2,6,0,0,0,0,0,1,0,0
"964235",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
"1650226",3,3,6,4,0,2,3,8,2,3,3,2,0,0,0,0,1,0,0,4
"8201",2,3,1,3,0,1,1,2,3,2,1,5,2,2,0,0,1,0,0,5
"1546130",6,0,0,1,0,0,0,0,1,2,0,31,1,1,0,0,0,0,0,11
"1221713",0,2,4,3,1,2,1,4,3,2,0,7,1,1,0,0,0,0,0,2
"943424",6,2,4,5,0,3,0,0,5,3,2,3,0,2,2,2,1,2,0,14
"706726",1,2,1,2,0,0,1,2,1,3,2,5,0,0,0,1,0,0,0,2
"809906",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"611375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1547003",3,1,1,1,3,0,6,2,2,1,3,7,0,1,0,0,0,0,1,2
"1946494",3,0,0,0,0,2,5,2,1,1,2,0,1,0,1,2,0,1,0,1
"1545927",1,0,0,2,1,0,2,1,0,0,3,2,1,0,0,0,0,0,0,0
"618853",1,1,1,0,7,0,4,0,1,0,2,3,1,0,1,0,0,0,0,2
"2008368",5,2,1,5,1,2,2,2,4,1,3,2,0,1,2,0,1,0,1,4
"943904",0,2,0,1,1,0,1,2,1,1,2,2,0,0,0,2,0,1,0,3
"1633630",5,3,1,6,2,1,4,2,2,3,1,5,2,0,2,0,1,0,1,12
"1114910",31,54,11,8,2,2,1,0,0,0,1,3,0,1,2,2,1,1,0,0
"1023683",2,1,1,7,0,1,0,4,0,0,0,0,3,0,0,1,1,0,0,21
"793205",1,1,1,1,0,0,0,3,0,3,1,2,1,0,1,0,0,1,2,11
"1221771",3,2,1,1,3,1,1,3,1,3,3,3,0,0,0,1,0,0,0,2
"1054467",0,3,2,2,3,1,1,0,2,2,1,4,1,1,1,2,3,0,2,16
"715945",1,2,0,2,1,3,3,2,1,1,1,0,0,1,0,2,0,0,1,4
"1054036",1,5,6,3,0,3,3,3,2,1,3,2,0,1,1,1,0,0,1,4
"612046",5,0,6,3,3,3,3,0,4,6,3,2,1,0,1,0,4,1,1,10
"1102397",1,1,0,2,3,1,1,1,0,1,0,3,2,2,1,0,1,2,0,11
"358485",1,1,0,3,0,2,2,0,3,0,2,3,1,0,1,1,0,0,0,7
"810877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1126",3,2,2,2,1,2,1,1,1,0,5,6,3,0,0,0,1,0,0,3
"715737",2,1,0,2,3,1,5,3,1,1,4,5,1,0,0,1,1,0,1,2
"1099406",5,5,2,3,3,5,3,2,3,0,3,2,2,2,3,0,3,0,0,17
"1220694",4,0,0,2,3,1,1,2,0,0,3,5,1,0,0,0,0,0,0,1
"943893",2,4,3,2,3,2,3,3,2,5,1,7,0,0,0,0,1,0,1,2
"809838",2,2,1,3,1,2,3,2,1,3,0,8,0,0,0,0,0,0,0,3
"1054436",4,0,2,0,0,2,1,1,3,1,2,3,0,1,0,0,0,1,0,1
"817395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586036",1,1,1,2,2,0,2,1,0,4,0,2,0,0,0,0,0,0,0,1
"706714",0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1220878",2,1,1,0,1,1,3,2,2,3,2,4,1,1,1,1,0,1,1,8
"955414",38,18,1,1,1,1,0,0,0,0,1,5,6,1,0,0,0,0,0,3
"1555181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1739024",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1652570",0,2,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,2
"1220941",3,3,2,4,1,2,4,2,4,1,1,3,1,0,2,1,0,1,3,4
"1947988",1,3,2,2,1,2,0,0,2,2,0,3,0,0,0,0,1,0,0,0
"807274",4,1,1,2,0,2,4,1,3,1,2,1,2,0,0,0,1,2,1,6
"1475279",3,4,4,2,2,3,2,2,2,2,2,6,2,3,1,3,1,1,1,17
"594559",1,1,2,1,2,0,2,2,2,2,1,3,1,0,3,0,0,1,0,6
"965207",0,1,1,0,1,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0
"942980",5,0,4,2,3,0,2,3,1,3,3,3,2,2,0,0,0,0,5,14
"715586",3,0,0,1,4,1,0,2,1,0,3,5,1,0,0,1,0,0,0,2
"799526",1,2,2,2,1,1,2,2,0,0,1,2,1,0,3,0,1,1,0,22
"1641403",3,1,2,4,1,1,1,2,2,2,2,3,0,0,0,0,2,0,0,1
"1615370",1,1,0,3,0,2,0,1,2,0,3,1,0,0,0,0,0,0,1,4
