"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"223811",1,2,1,4,3,0,2,3,2,0,2,2,1,0,3,1,1,0,0,10
"1948107",0,3,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"1962655",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"586116",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
"964155",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1942922",18,1,2,1,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
"929647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338378",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"633346",3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"1650389",1,6,2,3,1,3,1,0,1,1,0,3,0,0,1,0,0,0,0,1
"1641245",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
"1663289",0,6,9,6,2,8,1,8,2,5,2,0,2,3,1,0,0,0,1,0
"618849",0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
"1054084",1,1,2,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0
"811237",1,0,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,1,0,0
"955492",2,1,1,2,2,2,0,2,2,1,0,1,0,1,0,0,0,0,0,0
"948898",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8383",1,0,1,0,1,4,2,1,0,0,1,1,0,0,0,1,0,0,0,1
"737498",0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"1041019",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1985204",0,0,0,2,0,3,0,0,0,0,1,1,2,0,1,0,0,0,0,3
"948601",2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1331037",0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1669601",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102195",3,4,0,4,2,6,1,5,4,0,2,2,1,0,2,0,1,0,0,1
"592977",0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
"1471895",0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1958442",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"948001",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"964235",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10
"1650226",0,1,1,2,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1
"8201",0,2,1,1,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,4
"1546130",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221713",0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"943424",0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"706726",0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"809906",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3
"611375",3,3,3,2,1,5,2,2,1,1,2,2,1,0,0,0,0,0,0,1
"1547003",0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"1946494",1,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
"1545927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618853",0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
"2008368",5,3,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"943904",3,0,4,1,0,2,2,1,3,2,1,2,0,0,0,0,0,0,0,5
"1633630",1,0,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0
"1114910",6,8,5,2,0,4,1,3,2,5,1,0,0,2,1,0,0,0,0,0
"1023683",2,0,0,0,0,2,0,0,0,0,1,10,0,0,0,0,0,0,0,0
"793205",2,1,2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
"1221771",0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0
"1054467",1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"715945",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1054036",0,0,0,1,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"612046",1,0,2,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
"1102397",1,0,0,1,3,2,0,1,1,0,1,2,1,1,0,0,1,1,0,0
"358485",1,0,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2
"810877",1,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
"1126",0,1,0,0,2,1,0,0,0,1,2,2,0,0,0,0,0,0,0,2
"715737",2,0,0,1,0,2,0,1,1,1,1,3,0,1,0,0,0,0,0,2
"1099406",1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
