"","avg_cycle","job_survival","correct_schedule_rate","correct_unschedule_rate"
"1",0.494045042549676,0.765931313131313,0.831205284942847,0.158323069786785
"2",0.638469700607779,0.760325252525253,0.835285317375508,0.160641891891892
"3",0.612593065165723,0.829296296296296,0.848037590906432,0.158855036988194
"4",0.661891980416413,0.827932098765432,0.848286290322581,0.158989639182727
