"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",5,3,2,2,1,1,1,0,2,2,4,1,0,1,0,0,0,0,0,1
"223811",3,2,1,1,0,1,1,1,0,2,2,1,0,1,2,1,0,0,0,3
"1948107",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1962655",0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,2,0,0
"586116",2,1,5,1,2,3,0,2,1,1,0,2,1,0,0,2,1,1,0,4
"964155",2,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"1942922",92,5,4,1,0,2,1,1,0,0,0,1,0,1,2,0,0,0,0,0
"929647",6,6,1,3,1,4,2,1,1,3,3,2,2,1,2,1,0,1,0,7
"1338378",0,2,1,1,2,2,1,0,3,0,0,0,1,0,1,0,0,2,1,2
"633346",4,1,3,4,3,4,0,5,2,1,6,2,2,0,2,1,3,1,3,7
"1650389",4,3,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1641245",0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",1,3,2,2,1,2,1,1,2,1,2,5,1,1,0,0,0,0,0,8
"1054084",1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"811237",1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,2,0,0,1,0
"955492",6,1,3,1,4,3,0,2,0,2,1,8,1,0,2,1,2,0,0,2
"948898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8383",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737498",0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041019",0,0,0,1,0,0,0,1,0,1,1,2,0,1,1,1,1,0,0,0
"1985204",0,1,1,0,1,2,0,0,0,0,1,1,0,0,3,0,0,0,0,7
"948601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331037",1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,8
"1669601",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102195",1,5,4,2,0,0,5,4,1,1,1,3,2,1,1,2,0,1,1,14
"592977",2,1,1,0,0,2,0,0,0,2,2,4,0,0,0,0,0,0,1,0
"1471895",3,2,5,0,0,1,2,1,3,3,3,4,1,1,1,0,0,0,0,2
"1958442",0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
"948001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650226",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
