"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"223811",1,2,1,5,2,0,1,4,0,0,2,2,2,0,2,0,2,0,0,10
"1948107",0,2,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"1962655",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"586116",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
"964155",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1942922",11,0,2,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
"929647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338378",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"633346",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650389",4,3,4,1,2,3,1,0,1,1,1,0,1,0,1,0,0,0,0,1
"1641245",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
"1663289",2,8,8,8,4,9,2,3,4,3,1,0,2,1,0,0,0,0,0,0
"618849",0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
"1054084",1,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"811237",0,0,2,0,0,1,0,0,0,1,1,0,0,1,2,1,0,0,0,0
"955492",4,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
"948898",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8383",1,0,1,0,0,6,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"737498",0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"1041019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985204",0,0,1,1,1,2,0,0,0,0,1,2,1,0,2,0,0,0,0,3
"948601",2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1331037",0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1669601",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102195",5,3,0,4,2,8,2,4,2,0,2,1,0,0,0,0,1,0,0,0
"592977",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1471895",0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1958442",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
