"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"223811",1,1,3,0,1,2,0,3,2,2,0,3,0,0,2,0,2,0,0,2
"1948107",0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0
"1962655",0,0,0,0,0,0,3,0,1,0,1,1,1,0,0,0,1,0,0,0
"586116",0,0,1,0,2,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0
"964155",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1942922",0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"929647",1,3,3,2,0,6,3,2,0,1,4,2,2,0,0,1,0,2,0,2
"1338378",0,1,1,2,0,0,1,0,1,0,2,1,0,0,1,0,1,0,1,0
"633346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650389",3,5,3,3,2,2,4,2,4,3,3,3,0,0,0,0,0,0,0,10
"1641245",0,0,0,1,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,2
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",1,2,0,3,1,1,0,0,1,2,2,4,1,0,1,0,0,0,0,0
"1054084",1,1,2,0,2,0,1,0,1,1,0,4,0,0,0,0,0,0,1,1
"811237",0,1,1,0,1,1,0,0,0,1,1,1,1,2,1,0,0,0,0,0
"955492",2,0,0,1,3,1,0,2,2,1,0,3,0,0,0,0,0,0,0,0
"948898",2,3,2,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0
"8383",1,1,0,1,2,2,3,1,1,0,0,3,0,0,0,0,0,0,0,3
"737498",1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4
"1041019",1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
"1985204",1,0,0,2,0,3,0,0,0,1,0,3,1,0,1,0,0,0,0,3
"948601",2,2,0,1,2,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0
"1331037",4,0,1,0,1,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0
"1669601",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893041",0,1,1,2,0,2,0,4,1,2,2,2,0,0,0,0,0,0,0,1
"847832",2,1,3,2,3,1,1,2,3,1,3,2,0,1,0,0,0,0,0,0
"1102195",0,2,3,1,4,0,2,2,7,0,2,1,0,0,0,0,0,0,0,0
"592977",2,0,1,0,0,2,0,0,0,0,2,4,0,0,1,0,0,0,0,1
"1471895",1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1958442",0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
"948001",2,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1
"964235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650226",0,0,1,4,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1
"8201",1,0,3,0,0,3,0,0,0,3,2,5,0,0,0,0,0,0,0,0
"1546130",8,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,1
"1221713",1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"943424",2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"706726",0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
"809906",0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"611375",1,0,3,2,0,2,0,4,3,0,1,1,0,0,0,0,0,0,0,2
"1547003",0,3,1,0,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,1
"1946494",1,1,0,0,0,2,0,0,2,1,0,1,0,1,2,0,1,0,0,0
"1545927",3,1,0,0,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0
"618853",1,1,0,0,3,0,4,0,0,0,1,5,0,0,0,0,0,1,0,2
"2008368",3,3,1,2,0,2,4,1,2,3,3,0,0,0,0,0,0,0,0,0
"943904",4,2,3,2,1,0,1,1,6,1,2,0,0,0,0,0,0,1,0,1
"1633630",0,0,1,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0
"1114910",3,1,2,1,1,1,1,0,2,2,1,1,1,1,0,1,0,0,0,0
"1023683",3,0,1,1,0,0,1,0,1,0,1,12,0,0,0,0,0,0,0,0
"793205",0,1,3,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0
"1221771",2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0
"1054467",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"715945",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
"1054036",1,1,2,1,2,1,1,1,3,1,1,1,0,1,0,0,0,0,0,1
"612046",1,0,2,1,1,0,1,1,0,0,3,0,0,0,0,1,1,0,0,0
