"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"1633748",0,3,0,0,0,2,1,1,2,1,0,2,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,12
"223811",3,1,0,0,0,1,2,2,0,1,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7
"1948107",2,2,0,4,1,2,0,1,1,2,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1962655",2,2,2,1,0,2,1,1,1,0,2,3,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586116",1,3,2,4,0,3,3,0,1,2,1,5,4,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
"964155",3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4
"1942922",116,8,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"929647",1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,1,1,0,0,1,16
"1338378",2,2,1,2,3,2,2,3,2,3,3,3,2,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
"633346",3,3,3,2,4,6,1,4,1,2,5,3,2,1,2,1,2,2,3,0,1,1,1,2,0,1,0,1,1,0,0,0,0,0,1,0,4
"1650389",3,1,0,0,3,0,1,1,0,0,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,10
"1641245",5,0,0,1,1,0,2,4,0,1,2,8,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",1,0,1,2,5,2,1,0,0,1,0,7,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"1054084",3,2,2,3,2,2,4,2,0,4,1,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"811237",0,0,3,1,1,4,2,0,1,5,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"955492",2,1,3,1,1,3,3,0,1,1,5,8,0,0,3,0,0,1,0,0,1,0,3,1,0,0,1,0,0,2,1,1,1,0,0,1,5
"948898",4,1,6,1,3,0,2,0,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8383",3,2,6,1,0,0,0,2,2,3,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"737498",1,1,0,0,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0
