"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",5,2,5,2,2,5,0,1,3,3,4,3,0,0,2,1,0,0,2,8
"223811",2,6,0,2,1,0,3,4,0,1,1,2,3,0,1,0,3,1,1,12
"1948107",0,3,1,2,0,1,1,1,0,0,0,4,1,0,0,0,0,0,0,0
"1962655",0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,1,1,1,0,2
"586116",2,3,4,2,0,4,1,1,2,1,0,6,1,0,0,1,1,0,0,5
"964155",5,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,4
"1942922",97,9,0,3,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"929647",3,4,1,0,2,2,2,1,0,2,4,6,2,0,1,0,1,2,0,13
"1338378",0,1,2,0,6,1,3,0,3,1,1,2,1,0,1,1,1,2,1,3
"633346",3,3,4,1,2,5,0,5,1,2,5,1,2,0,1,2,4,1,2,11
"1650389",2,1,1,2,2,1,0,1,1,3,0,2,1,2,3,0,0,1,1,4
"1641245",3,0,0,1,0,1,2,1,1,1,2,11,1,0,1,0,0,0,0,1
"1663289",2,3,4,3,1,4,2,7,7,4,5,2,2,4,3,4,3,1,1,7
"618849",1,1,0,3,4,2,1,0,0,2,0,6,0,1,0,0,0,0,0,4
"1054084",4,0,2,0,2,2,1,1,3,0,2,3,0,0,0,0,0,0,0,1
"811237",1,1,1,1,0,3,1,0,1,1,2,2,0,0,1,0,0,1,1,3
"955492",1,2,5,3,3,2,0,2,1,1,3,7,2,0,1,1,0,2,2,9
"948898",3,2,3,1,2,1,2,0,2,0,0,4,1,0,0,0,0,0,0,0
"8383",1,3,3,1,1,1,0,1,3,3,1,6,0,0,0,0,0,0,0,2
"737498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1041019",0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,2,1,1,0,1
"1985204",1,0,0,1,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,6
"948601",1,5,1,1,1,2,2,0,2,4,0,6,0,1,2,0,0,0,0,0
"1331037",1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8
"1669601",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",3,5,2,3,2,6,1,5,3,4,3,3,1,1,0,0,1,0,0,1
"1102195",3,4,2,2,1,1,1,2,2,1,2,0,0,1,0,2,0,0,2,21
"592977",2,1,0,2,0,3,0,1,1,2,1,8,0,0,0,0,0,0,0,1
"1471895",7,1,3,1,0,0,1,0,3,2,3,5,2,1,1,0,0,0,0,11
"1958442",0,1,2,1,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,3
"948001",3,0,3,1,0,2,0,1,3,1,2,2,0,0,0,0,0,1,0,0
"964235",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
"1650226",2,2,6,3,0,4,5,2,1,5,2,0,0,0,0,0,0,0,0,2
"8201",1,1,3,2,1,2,2,1,3,1,1,4,1,1,0,0,0,0,0,4
"1546130",4,0,0,1,0,0,0,0,1,0,1,20,0,1,0,0,0,0,0,1
"1221713",1,3,1,2,0,1,0,3,3,3,1,4,0,0,0,0,0,0,0,1
"943424",2,0,1,3,2,4,2,2,0,2,1,2,0,1,2,0,2,1,1,4
"706726",0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,2
"809906",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"611375",0,3,3,3,3,0,4,4,4,3,2,1,4,2,0,0,1,0,0,7
"1547003",1,2,2,1,2,0,1,1,2,1,1,8,1,0,0,0,0,0,1,1
"1946494",4,0,0,0,0,1,3,2,1,2,2,0,1,0,0,2,0,1,0,1
"1545927",2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"618853",1,1,1,0,6,0,3,0,1,0,1,5,0,0,1,0,0,0,0,2
"2008368",4,2,1,4,0,4,0,3,1,2,4,2,0,0,0,0,0,0,1,4
"943904",0,2,0,1,0,0,2,0,1,1,0,4,1,0,1,0,0,0,1,9
"1633630",2,4,2,1,0,3,5,0,1,2,0,3,0,1,1,0,1,0,1,3
"1114910",8,6,7,5,0,5,2,3,3,5,3,0,0,2,1,0,0,0,0,0
"1023683",3,2,1,2,0,0,1,1,1,2,1,11,0,0,0,0,0,0,0,0
"793205",4,3,4,1,1,4,6,1,3,1,2,4,0,1,0,3,1,0,1,4
"1221771",1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2
"1054467",0,1,2,1,2,1,3,3,1,1,3,3,3,0,0,0,1,0,0,2
"715945",0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1054036",1,0,1,3,3,2,3,2,1,1,3,1,0,0,0,1,0,0,0,9
"612046",1,1,3,1,2,5,3,1,0,0,1,0,1,0,2,1,0,1,1,1
"1102397",3,2,0,3,4,2,1,0,2,0,3,1,0,1,1,0,1,2,0,5
"358485",2,1,1,2,0,0,1,0,2,1,2,3,2,0,1,0,0,0,0,7
"810877",1,3,1,0,1,2,2,1,2,1,2,6,1,0,0,1,1,0,0,3
"1126",3,0,2,1,2,0,1,1,0,0,4,7,1,0,0,0,0,0,0,2
"715737",2,1,0,2,4,1,3,2,0,0,2,9,0,0,0,1,1,1,0,2
"1099406",7,4,7,3,3,3,6,2,7,3,2,2,1,3,1,0,0,0,1,6
"1220694",3,0,0,2,2,0,2,2,0,0,3,9,1,0,0,0,0,0,0,1
"943893",0,3,1,1,3,3,3,3,2,3,1,6,0,0,0,0,0,1,1,2
"809838",1,1,1,2,2,0,1,3,1,0,1,3,0,1,1,0,0,0,0,1
"1054436",2,1,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,0,0,1
"817395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586036",2,2,1,0,2,1,1,2,0,1,0,5,0,0,1,0,0,0,0,1
