"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",5,0,8,2,1,8,0,2,1,2,4,1,0,0,0,0,1,1,1,3
"223811",3,2,1,3,1,0,3,4,0,0,0,1,4,1,2,1,1,0,0,10
"1948107",0,1,1,2,0,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0
"1962655",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
"586116",1,2,5,1,2,4,0,1,1,2,0,5,0,0,0,1,0,1,0,5
"964155",3,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
"1942922",107,12,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"929647",3,5,1,0,2,3,3,1,0,2,4,7,1,0,1,0,0,1,1,13
"1338378",0,1,3,0,5,2,3,0,4,0,0,4,1,0,1,1,1,1,1,2
"633346",4,3,4,3,2,4,0,5,1,1,5,2,2,0,1,2,3,1,2,11
"1650389",1,3,3,3,2,3,0,0,1,3,0,3,0,2,2,0,0,0,1,2
"1641245",0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",0,1,1,2,2,2,2,1,2,2,0,4,0,1,0,0,1,0,0,10
"1054084",2,1,1,1,2,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1
"811237",2,1,0,0,0,4,1,0,0,0,1,0,0,0,2,2,0,0,0,1
"955492",3,1,7,2,3,1,0,2,0,1,6,6,1,0,0,0,2,3,0,5
"948898",4,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8383",2,2,4,2,0,2,0,2,0,1,0,4,0,0,1,0,0,0,0,2
"737498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041019",1,0,0,0,0,1,0,0,0,1,1,0,1,0,2,1,0,1,0,1
"1985204",0,1,0,0,1,1,0,0,0,0,1,2,0,0,3,0,1,0,0,7
"948601",1,3,2,2,1,1,0,1,0,2,0,4,0,0,1,0,0,0,0,0
"1331037",2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8
"1669601",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",4,4,3,3,1,3,0,4,3,2,4,3,1,1,1,0,0,0,0,0
"1102195",2,1,0,2,4,2,3,2,1,0,3,0,4,2,0,2,0,1,1,19
"592977",2,0,1,0,0,2,0,0,0,1,2,3,0,0,0,0,0,0,1,0
"1471895",4,1,2,1,1,1,1,2,3,2,1,4,0,1,1,0,0,0,0,11
"1958442",0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2
"948001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964235",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10
"1650226",0,0,1,3,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,1
"8201",0,1,1,0,0,3,1,0,3,1,2,3,0,1,0,0,0,0,0,4
