"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"223811",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11
"1948107",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"1962655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
"586116",0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,13
"964155",0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
"1942922",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"929647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
"1338378",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11
"633346",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10
"1650389",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6
"1641245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"618849",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,9
"1054084",0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,14
"811237",0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,8
"955492",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
"948898",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8383",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041019",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1985204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"948601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331037",1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8
"1669601",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"592977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471895",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,15
"1958442",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"948001",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
"964235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1650226",0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,9
"8201",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,10
"1546130",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221713",0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5
"943424",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,11
"706726",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
"809906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"611375",0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7
"1547003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1946494",0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9
"1545927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"618853",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9
"2008368",2,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,10
"943904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
"1633630",0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,4
"1114910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1023683",1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,12
"793205",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12
"1221771",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,4
"1054467",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,17
"715945",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
"1054036",0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,11
"612046",0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,9
"1102397",1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,10
"358485",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
"810877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
"1126",1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,12
"715737",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4
"1099406",0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,12
"1220694",0,0,0,1,0,0,0,1,0,0,2,2,3,0,0,0,0,0,0,9
"943893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809838",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5
"1054436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817395",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"586036",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"706714",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1220878",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
"955414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555181",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1739024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
"1652570",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7
"1220941",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1947988",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807274",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10
"1475279",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
"594559",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
"965207",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"942980",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
