"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"1633748",0,3,0,1,0,1,2,1,0,0,0,4,0,0,2,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"223811",3,1,0,0,0,1,2,2,0,1,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8
"1948107",1,4,2,3,0,1,0,1,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1962655",0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"586116",1,3,3,3,0,3,2,0,1,2,1,5,4,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
"964155",5,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4
"1942922",114,10,0,1,1,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"929647",1,1,1,0,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,1,1,0,0,1,16
"1338378",0,3,2,2,5,1,2,1,3,3,1,5,0,0,3,2,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"633346",3,3,3,2,4,5,1,4,1,3,5,1,2,1,2,1,3,2,2,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,1,0,3
"1650389",1,1,1,0,1,1,0,1,0,1,0,1,2,1,2,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
"1641245",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",5,0,2,2,3,2,5,0,2,2,3,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
"1054084",4,0,3,0,2,1,1,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"811237",1,1,1,1,0,3,1,0,1,1,2,2,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955492",4,2,3,2,1,2,3,2,1,3,3,5,1,1,2,1,0,1,0,0,0,0,3,2,0,0,0,0,0,2,1,1,0,0,0,1,6
