"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",5,3,3,2,1,5,0,1,3,4,6,1,0,2,2,0,0,0,1,8
"223811",1,2,0,2,1,1,2,1,1,1,3,1,1,0,1,1,2,0,1,13
"1948107",0,3,1,2,1,1,0,1,1,0,0,4,1,0,0,0,0,0,1,0
"1962655",0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,1,1,1,0,2
"586116",2,3,4,2,0,4,1,1,2,1,0,6,1,0,0,1,1,0,0,5
"964155",5,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,4
"1942922",105,9,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"929647",2,5,1,0,2,2,2,1,0,2,4,6,1,0,1,0,0,1,0,15
"1338378",1,2,2,0,5,1,4,1,3,1,1,2,1,0,1,1,0,3,0,4
"633346",4,4,4,1,3,4,0,5,1,2,5,1,2,1,1,1,3,2,2,12
"1650389",0,1,1,2,2,1,0,1,1,3,0,2,1,3,3,1,0,1,1,3
"1641245",5,0,2,1,0,0,2,2,1,1,2,10,1,0,1,0,0,0,0,1
"1663289",3,2,6,3,0,4,2,6,7,5,4,2,3,2,2,6,2,1,1,7
"618849",1,1,0,3,4,2,1,0,0,2,0,6,0,1,0,0,0,0,0,4
"1054084",4,0,3,0,2,1,2,1,2,0,2,3,0,0,0,0,0,0,0,1
"811237",2,0,1,2,1,4,1,0,0,2,2,2,0,1,0,0,0,1,1,3
"955492",2,1,3,2,4,2,4,2,1,0,4,7,1,0,1,2,1,1,2,9
"948898",3,2,3,1,2,1,2,0,2,0,0,4,1,0,0,0,0,0,0,0
"8383",1,3,4,1,0,1,0,1,3,3,1,6,0,0,0,0,0,0,0,2
"737498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1041019",0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,2,2,1,1
"1985204",2,0,0,1,1,0,1,1,0,0,0,3,1,0,1,0,0,0,0,6
"948601",2,5,1,1,1,1,2,0,2,4,0,6,0,1,2,0,0,0,0,0
"1331037",1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8
"1669601",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",5,6,1,3,4,5,2,5,4,4,2,2,3,0,0,0,0,0,1,1
"1102195",1,3,2,1,2,1,1,2,1,1,1,1,0,1,1,1,0,1,2,22
"592977",2,1,1,3,0,2,1,5,0,2,0,7,0,0,0,1,0,0,0,1
"1471895",3,1,2,0,2,0,1,1,2,1,2,7,2,1,1,0,0,0,0,13
"1958442",0,2,1,1,1,0,2,0,0,1,0,1,0,0,0,1,1,0,0,3
"948001",3,1,3,1,0,2,0,1,3,2,2,5,0,0,0,0,0,1,0,0
"964235",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
"1650226",3,4,6,4,0,3,3,8,2,3,3,2,0,0,0,0,1,0,0,3
"8201",1,1,3,2,1,2,2,1,3,1,1,4,1,1,0,0,0,0,0,4
"1546130",4,0,0,1,0,0,0,0,1,0,1,19,0,1,0,0,0,0,0,2
"1221713",1,4,1,3,0,0,0,3,3,3,1,4,0,0,0,0,0,0,0,1
"943424",2,0,4,3,1,2,1,2,2,4,2,3,0,1,1,1,2,1,0,4
"706726",0,0,1,0,1,1,1,0,0,0,2,2,0,0,0,1,0,0,0,2
"809906",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"611375",1,0,3,3,4,1,1,5,4,3,3,1,4,2,1,0,1,0,1,9
"1547003",1,2,2,0,2,0,2,1,2,0,1,9,1,0,0,0,0,0,1,1
"1946494",4,0,0,0,0,1,3,2,1,2,2,0,1,0,0,2,0,1,0,1
"1545927",2,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0
"618853",1,1,1,0,6,0,4,0,1,0,2,5,1,0,0,0,0,0,0,2
"2008368",4,1,1,5,0,4,0,3,1,3,4,1,0,0,0,0,0,0,1,4
"943904",0,2,0,1,0,0,2,0,1,1,0,4,1,0,0,0,0,1,1,9
"1633630",2,3,3,2,0,3,4,1,0,2,0,4,1,2,1,1,2,1,1,2
"1114910",15,15,10,7,4,2,2,0,1,4,1,3,0,1,1,1,0,0,1,1
"1023683",3,2,1,2,0,0,1,1,1,2,1,11,0,0,0,0,0,0,0,0
"793205",2,3,6,4,2,7,4,0,3,5,2,5,2,0,0,1,1,0,0,5
"1221771",1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2
"1054467",1,1,2,1,3,0,3,3,1,1,3,3,4,0,0,0,1,0,0,4
"715945",1,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
"1054036",2,0,2,2,3,2,4,1,2,1,3,0,0,0,0,0,0,0,0,7
"612046",4,1,3,3,2,3,2,2,1,0,3,0,1,0,3,1,1,0,0,2
"1102397",2,1,0,2,4,2,2,0,2,1,2,1,0,1,1,0,1,2,0,6
"358485",1,1,1,1,0,1,1,0,2,1,3,3,1,1,1,0,0,0,0,6
"810877",1,1,2,0,2,2,2,2,1,2,2,5,0,0,0,1,1,0,0,4
"1126",4,1,3,1,1,2,1,1,0,0,6,6,1,0,0,0,1,0,0,2
"715737",2,1,0,1,4,1,5,3,1,0,3,7,0,0,0,2,1,0,0,2
"1099406",7,3,8,4,1,2,6,4,5,3,2,1,1,2,2,0,0,0,0,9
"1220694",5,0,0,4,1,0,3,1,0,2,3,8,1,0,0,0,0,0,0,1
"943893",1,5,2,2,2,2,3,3,1,3,2,7,0,0,0,0,0,1,1,2
"809838",1,1,2,2,2,1,1,3,0,0,1,3,0,1,1,0,0,0,0,1
"1054436",1,1,1,0,0,2,2,1,2,0,1,1,0,0,0,0,1,0,0,1
"817395",4,2,0,2,2,2,3,3,3,4,6,3,2,2,1,1,0,0,1,5
"586036",4,0,1,0,4,1,2,2,1,1,0,5,0,0,1,0,0,0,0,1
"706714",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1220878",2,1,0,3,2,1,2,2,0,1,2,1,0,0,0,0,0,0,1,5
"955414",32,12,4,2,0,1,0,1,1,0,0,5,4,2,0,0,0,0,0,0
"1555181",0,0,1,2,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,9
"1739024",2,1,3,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
"1652570",0,1,2,0,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,5
"1220941",1,2,2,2,1,0,1,5,2,1,1,5,0,0,1,0,0,0,1,4
"1947988",3,2,2,2,2,2,1,2,1,4,1,3,2,1,0,0,0,1,0,1
"807274",2,0,0,2,2,1,0,0,1,1,2,0,0,0,2,0,1,0,1,4
"1475279",4,7,4,1,3,3,1,4,3,2,4,4,3,4,1,1,1,3,1,7
"594559",2,1,1,2,1,0,2,1,2,1,0,4,1,0,1,0,1,1,0,4
"965207",0,1,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0
"942980",3,4,3,2,2,5,2,0,1,1,3,6,1,0,0,1,0,0,1,8
"715586",1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
"799526",1,1,4,2,1,2,5,2,2,0,1,2,0,1,0,2,2,1,2,18
"1641403",2,0,1,4,1,1,1,3,1,1,0,2,0,0,0,1,0,0,1,0
"1615370",0,2,1,2,0,0,0,1,3,1,2,0,0,0,0,0,0,3,0,2
"1771782",3,5,3,3,0,2,4,5,3,1,1,4,1,0,1,0,0,0,0,0
"1948338",2,1,7,1,5,4,1,0,2,0,4,2,6,1,1,1,1,0,4,17
"1035359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"780697",2,1,1,1,1,0,1,3,1,0,1,2,0,0,0,0,0,0,1,4
"1061254",0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1938269",2,0,5,0,1,9,1,1,4,1,5,3,1,1,2,0,0,2,0,10
"827636",1,4,3,3,2,6,1,0,4,0,2,1,1,0,1,0,2,0,1,4
"1629198",1,1,0,2,1,2,1,0,1,3,2,1,0,0,0,0,0,0,0,3
"605145",2,2,0,1,1,10,1,1,3,8,2,1,0,0,1,0,1,0,0,5
"1053575",2,1,1,1,2,3,3,3,0,1,0,2,0,0,0,0,1,0,1,0
"1947803",2,2,4,0,2,2,0,0,2,2,2,7,0,0,1,1,0,0,0,0
"706990",1,1,0,1,3,1,3,0,0,1,0,3,0,0,0,0,0,0,0,1
"1061169",4,1,1,2,4,1,3,4,4,3,0,1,0,0,0,1,0,0,1,2
"282785",1,3,1,3,3,4,1,5,0,3,1,3,2,0,2,1,1,0,1,23
"825849",5,2,0,1,2,0,0,0,2,3,3,3,0,0,3,0,0,0,0,3
