"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"223811",2,3,3,3,1,0,0,2,0,0,2,4,1,1,3,0,1,0,0,9
"1948107",2,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"1962655",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"586116",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3
"964155",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1942922",14,0,2,1,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0
"929647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338378",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"633346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650389",4,2,3,1,3,2,1,0,2,1,1,0,1,1,0,0,0,0,0,1
"1641245",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
"1663289",3,3,5,4,2,2,4,6,4,6,7,1,0,6,5,1,1,1,0,5
"618849",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
"1054084",1,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
"811237",1,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"955492",2,0,0,0,3,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0
"948898",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8383",2,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1
"737498",0,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1041019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985204",1,0,1,1,0,3,0,0,0,0,1,3,0,1,0,0,0,0,0,3
"948601",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1331037",0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1669601",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
