"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"223811",0,0,3,1,1,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0
"1948107",0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
"1962655",0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
"586116",0,0,0,1,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
"964155",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
"1942922",0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"929647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338378",1,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0
"633346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650389",2,7,2,3,2,4,2,8,1,4,1,0,0,0,1,0,0,0,0,8
"1641245",0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",1,2,1,3,1,2,0,0,0,1,2,1,0,0,0,0,0,1,0,0
"1054084",1,1,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0
"811237",0,0,0,3,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0
"955492",1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"948898",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8383",3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3
"737498",2,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1041019",2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1985204",1,0,0,2,0,3,0,0,0,1,1,2,2,0,1,0,0,0,0,2
"948601",2,3,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"1331037",4,0,3,0,0,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0
"1669601",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893041",0,1,1,2,1,1,0,3,2,2,2,2,0,0,0,0,0,0,0,1
