"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"223811",1,1,1,2,1,3,0,2,2,2,0,2,0,0,0,0,0,0,0,0
"1948107",0,1,0,1,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0
"1962655",0,0,0,0,1,1,1,0,1,1,0,1,0,0,2,0,0,0,1,1
"586116",1,1,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,3
"964155",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1942922",0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"929647",1,4,4,2,1,7,3,3,2,1,4,2,0,0,0,0,0,1,0,0
"1338378",2,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0
"633346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1650389",4,2,5,0,1,3,5,6,4,2,1,4,2,1,2,2,1,1,2,5
"1641245",0,0,1,1,0,0,2,0,1,1,1,8,0,0,0,0,0,0,0,2
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",1,1,0,2,3,2,0,0,1,1,1,7,0,1,0,0,0,0,0,3
"1054084",2,0,3,0,2,1,0,0,1,2,1,3,0,0,0,0,0,0,0,1
"811237",3,2,2,1,1,3,1,1,1,3,2,2,2,1,4,1,0,0,1,19
"955492",0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"948898",2,3,3,0,2,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0
"8383",2,1,3,1,1,3,0,1,1,1,0,6,0,0,0,0,0,0,0,3
"737498",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"1041019",0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,3,1,1
"1985204",2,0,0,0,2,3,0,1,1,1,2,2,1,1,1,1,0,0,0,2
"948601",2,3,0,1,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,1
"1331037",3,1,1,1,1,2,1,1,0,2,1,2,0,1,0,0,0,0,0,0
"1669601",5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"893041",0,1,1,2,1,1,0,3,2,2,2,2,0,0,0,0,0,0,0,1
