"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"1633748",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14
"223811",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,12
"1948107",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
"1962655",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586116",0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,12
"964155",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5
"1942922",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"929647",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,15
"1338378",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10
"633346",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10
"1650389",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,4
"1641245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1663289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618849",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,9
"1054084",0,1,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2
"811237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955492",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
"948898",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1985204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"948601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331037",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,9
"1669601",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"893041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"592977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471895",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17
"1958442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1650226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8201",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8
"1546130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943424",0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
"706726",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
"809906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"611375",0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6
"1547003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1946494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1545927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"618853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2008368",2,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,10
"943904",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1633630",0,0,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,3
