"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"1633748",0,0,0,1,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
"223811",0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9
"1948107",4,4,2,3,1,2,0,1,2,4,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1962655",1,0,2,4,2,2,2,1,2,1,0,3,0,3,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586116",1,3,4,4,0,5,2,0,2,2,1,3,4,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"964155",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7
"1942922",106,4,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
"929647",1,2,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,0,0,1,16
"1338378",1,1,1,0,3,1,2,6,2,2,6,3,3,1,2,1,3,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,5
"633346",1,4,4,1,4,5,1,4,3,1,4,1,3,0,3,1,2,1,3,0,1,2,1,2,0,1,0,0,1,0,0,1,0,0,1,0,5
"1650389",4,0,1,0,2,1,1,1,1,1,2,0,1,1,1,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,10
"1641245",5,0,1,3,0,0,2,2,1,1,2,7,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1663289",2,3,5,5,0,4,2,6,7,6,5,1,3,2,2,4,3,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3
"618849",1,0,0,2,4,1,1,1,1,1,0,9,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
