"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",6,1,"max",0.97,"fixed",1,0.03,0,840,1,3,"1,2",0.917788283361506,110629,0.932487481965544,94264,0.564243935148036,118942,0.493357228955077,118942
