"","name","window_size","extrap_step","response","target","train_policy","cluster_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","state_num","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MARKOV",12,1,"max",0.99,"fixed","fixed",0.001,0,840,1,3,"1,2",8,0.952129270239767,36327,0.958172147001934,33088,0.294674595590348,59249,0.272058446062703,59249
"2","MARKOV",12,1,"max",0.99,"fixed","fixed",0.003,0,840,1,3,"1,2",8,0.946056188453369,41432,0.951406786941581,37248,0.361280850389993,59249,0.330588903795036,59249
"3","MARKOV",12,1,"max",0.99,"fixed","fixed",0.005,0,840,1,3,"1,2",8,0.93722667638484,43904,0.942470563933072,38728,0.409947392284933,59249,0.36954968655054,59249
"4","MARKOV",12,1,"max",0.99,"fixed","fixed",0.01,0,840,1,3,"1,2",8,0.910401096430178,46697,0.915582575542904,38819,0.47508185022646,59249,0.408151803952484,59249
"5","MARKOV",12,1,"max",0.99,"fixed","fixed",0.03,0,840,1,3,"1,2",8,0.819814680018099,50831,0.811893203883495,33784,0.542001200775846,59249,0.378237205813136,59249
"6","MARKOV",12,1,"max",0.99,"fixed","fixed",0.05,0,840,1,3,"1,2",8,0.779074454404115,52099,0.762037096878433,30946,0.545083225521385,59249,0.340693703572975,59249
