"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",36,1,"max",0.97,"fixed",1,0.03,0,840,1,3,"1,2",0.8696984260483,16646,0.887484491315137,12896,0.388880194005802,19661,0.309635817343492,19661
