"","name","window_size","extrap_step","response","target","train_policy","cluster_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","state_num","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MARKOV",12,1,"max",0.99,"offline","fixed",0.001,0,840,1,3,"1,2",8,0.934306134603931,16790,0.97989916846723,15273,0.110757966363488,59249,0.103776215249549,59249
"2","MARKOV",12,1,"max",0.99,"offline","fixed",0.003,0,840,1,3,"1,2",8,0.936493327197423,17384,0.980586196028995,15865,0.112326344993414,59249,0.105339867209575,59249
"3","MARKOV",12,1,"max",0.99,"offline","fixed",0.005,0,840,1,3,"1,2",8,0.936493327197423,17384,0.980586196028995,15865,0.112326344993414,59249,0.105339867209575,59249
"4","MARKOV",12,1,"max",0.99,"offline","fixed",0.01,0,840,1,3,"1,2",8,0.936493327197423,17384,0.980586196028995,15865,0.112326344993414,59249,0.105339867209575,59249
"5","MARKOV",12,1,"max",0.99,"offline","fixed",0.03,0,840,1,3,"1,2",8,0.92334850878008,32289,0.96685582982279,28723,0.234798508738473,59249,0.215537485627572,59249
"6","MARKOV",12,1,"max",0.99,"offline","fixed",0.05,0,840,1,3,"1,2",8,0.913909956430531,37182,0.958667489204195,32420,0.294361760553565,59249,0.265529181289511,59249
