"","name","window_size","extrap_step","response","target","train_policy","res_dist","outlier_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","outlier_cval","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","ARIMA",2,1,"max",0.97,"fixed","normal","None",0.03,0,840,1,3,"1,2",NA,0.950547925793843,338732,0.956319500199907,307643,0.639493674207857,357435,0.589105385444469,357435
