"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.773898260755852,0.749319433599932,0.976119402985075,0.950769230769231,0.6640625
"223811",0.937630371297455,0.933306802550416,0.996987951807229,0.996987951807229,NA
"1948107",0.900320477400818,0.849102815751533,0.923976608187134,0.819371727748691,0.366666666666667
"1962655",0.961639793445042,0.948051948051948,0.984939759036145,0.579918032786885,0.541666666666667
"586116",0.670520231213873,0.627506320926677,0.943452380952381,0.881944444444444,0.569124423963134
"964155",0.584031760035289,0.549149730402323,1,0.975609756097561,0
"1942922",0.832141746969226,0.554430838532633,0.948795180722892,NA,0.5
"929647",0.767536231884058,0.712223636787463,1,1,NA
"1338378",0.875122375720657,0.856967857047748,0.967359050445104,0.895027624309392,0.4
"633346",0.831408469401301,0.767963704733099,0.990963855421687,1,NA
"1650389",0.747099245240509,0.690911300754425,0.938080495356037,0.752840909090909,0.664556962025316
"1641245",0.917376490630324,0.891417929750142,0.953216374269006,0.674057649667406,0.666666666666667
"1663289",0.50436808386721,0.129120435371445,0.503896103896104,0.490774907749078,NA
"618849",0.599333809183916,0.577189666036547,0.987987987987988,0.796791443850267,0.872
"1054084",0.933538919608677,0.894363745956822,0.973293768545994,0.789893617021277,0.634615384615385
"811237",0.965912644636714,0.963118233001299,1,0.743654822335025,0.594594594594595
"955492",0.837197989297876,0.770443692797453,0.975903614457831,0.896648044692737,0
"948898",0.927264948122794,0.885073509392867,0.964391691394659,0.524412296564195,0.454545454545455
"8383",0.924913569576491,0.880783970781141,0.949704142011834,0.721938775510204,0.640625
"737498",0.834234234234234,0.797977766926148,0.802777777777778,0.575697211155379,1
"1041019",0.962541736227045,0.959031092706339,0.993975903614458,0.615384615384615,0.490196078431373
"1985204",0.873413986426675,0.866010548814681,0.993975903614458,0.936746987951807,NA
"948601",0.898954332052924,0.859803546370711,0.960725075528701,0.725333333333333,0.702898550724638
"1331037",0.815520381005743,0.77775303914147,1,1,NA
"1669601",0.864616129813514,0.719341107724857,0.933933933933934,0.777777777777778,0.634689178818112
"893041",0.919363229632713,0.864212825612102,0.993975903614458,0.944927536231884,NA
"847832",0.760758570386579,0.733645955451348,1,1,NA
"1102195",0.57764460656592,0.549482098045088,1,1,NA
"592977",0.953406593406593,0.898640542056881,0.92330383480826,0.650273224043716,0.314363143631436
"1471895",0.849478563151796,0.828658088581602,0.990963855421687,0.842696629213483,0.459459459459459
"1958442",0.961838498840396,0.955742942439638,0.984939759036145,0.576446280991736,0.590909090909091
"948001",0.912963164185592,0.875778501628664,0.955223880597015,0.748071979434447,0.636363636363636
"964235",0.0726293455198303,0.0670980712445813,1,1,NA
"1650226",0.821124884745415,0.797571958106326,0.979166666666667,0.96165191740413,0.631578947368421
"8201",0.825558739255014,0.780911768425998,0.976119402985075,0.897222222222222,0
"1546130",0.946952952320808,0.916486986638597,0.990963855421687,0.243611584327087,0.714471968709257
"1221713",0.91420741989882,0.878068532671964,0.92603550295858,0.578512396694215,0.653846153846154
"943424",0.844275637547477,0.801125832360816,0.937125748502994,0.664788732394366,0.617834394904459
"706726",0.871065565199205,0.824915824915825,0.9375,0.733333333333333,0.343801652892562
"809906",0.347694007180337,0.335081785417244,0.960244648318043,0.980916030534351,0.885835095137421
"611375",0.915450427780574,0.901402401757545,0.956268221574344,0.9533527696793,0.176470588235294
"1547003",0.917381054436348,0.883366581825686,0.97289156626506,0.820441988950276,0
"1946494",0.966955071406234,0.964124239957039,1,0.738578680203046,0.365079365079365
"1545927",0.846909712332669,0.619920429472367,0.942942942942943,NA,0.523169601482855
"618853",0.896070152646963,0.868262321450426,0.942598187311178,0.651331719128329,1
"2008368",0.798677089597114,0.717493472584856,0.940828402366864,0.829396325459318,0.157894736842105
"943904",0.838494096680775,0.785673905669731,0.892537313432836,0.712250712250712,0.627717391304348
"1633630",0.895885626978064,0.87936298227134,1,0.967836257309941,NA
"1114910",0.835368481540009,0.61196032518614,0.891566265060241,NA,0.645041705282669
"1023683",0.715556519852463,0.681457757574192,1,1,NA
"793205",0.88466637207247,0.84451045355878,0.980830670926518,0.807692307692308,0.658940397350993
"1221771",0.584020064493013,0.524579612197281,0.866477272727273,0.955465587044534,0.374795417348609
"1054467",0.855364372469636,0.838774244241347,0.985074626865672,0.976190476190476,0.428571428571429
"715945",0.958284929770831,0.949039090077134,0.984939759036145,0.599099099099099,0.775
"1054036",0.897888401509742,0.875001035513988,0.97910447761194,0.730120481927711,0.462962962962963
"612046",0.826960677818814,0.800602932284044,0.981927710843373,0.928977272727273,NA
"1102397",0.828544949026877,0.78843428139469,0.949852507374631,0.953795379537954,0.206896551724138
"358485",0.911290322580645,0.86129898013956,0.952095808383233,0.902439024390244,0.726027397260274
"810877",0.837392475904239,0.821138211382114,0.956112852664577,0.830246913580247,0.994100294985251
"1126",0.930511351580734,0.890261025493546,0.981818181818182,0.75,0.416666666666667
"715737",0.951706036745407,0.925291120505601,0.964285714285714,0.740458015267176,0.557692307692308
"1099406",0.627171814671815,0.560159491351905,1,1,NA
"1220694",0.933584747538236,0.907735922725652,0.957957957957958,0.588842975206612,0.177777777777778
"943893",0.917654666954085,0.885859952138175,0.955489614243323,0.804407713498623,0.842105263157895
"809838",0.940392326866804,0.88789214724868,0.91812865497076,0.472,0.300380228136882
"1054436",0.915078356628547,0.876159578243017,0.967164179104478,0.709219858156028,1
"817395",0.317123857024106,0.267687989708806,1,1,NA
"586036",0.946031079378412,0.91455059126051,0.987951807228916,0.909090909090909,NA
"706714",0.880676379878762,0.847334492990893,0.990990990990991,0.77120822622108,0.673076923076923
"1220878",0.932205228332791,0.883573087039591,0.935483870967742,0.703087885985748,0.652173913043478
"955414",0.828333333333333,0.664700536684899,0.807807807807808,0.84393063583815,0.940667490729295
"1555181",0.000119345984007638,0.000117566376016459,1,1,NA
"1739024",0,0,NA,1,NA
"1652570",0.963241436925647,0.958918825262064,0.996987951807229,0.647331786542923,0.568965517241379
"1220941",0.900415845918144,0.855420016634322,0.949253731343284,0.925149700598802,0.694915254237288
"1947988",0.932472480948349,0.894015373817155,0.973214285714286,0.801020408163265,NA
"807274",0.934760332460435,0.91696838264722,0.996987951807229,0.732057416267943,0.285714285714286
"1475279",0.596438814531549,0.552315608919382,0.993975903614458,1,NA
"594559",0.805000558098002,0.762146310533407,0.956112852664577,0.919093851132686,0.996350364963504
"965207",0.980128774422735,0.955416080510767,0.984939759036145,0.0861678004535147,NA
"942980",0.825706179844579,0.784307599175934,1,0.96165191740413,0.307692307692308
"715586",0.523977272727273,0.51528189081969,0.978978978978979,0.841095890410959,0.688888888888889
"799526",0.601104707012488,0.438802045288532,0.861356932153392,0.770226537216828,0.308189655172414
"1641403",0.924341751746373,0.88087394384228,0.936416184971098,0.696470588235294,0.651515151515151
"1615370",0.964555369127517,0.958166587091454,0.993975903614458,0.678899082568807,0.672727272727273
"1771782",0.702651289977411,0.645337409914829,0.993975903614458,0.993975903614458,NA
"1948338",0.908042224398738,0.869793340688169,0.978978978978979,0.958702064896755,NA
"1035359",0.594191270860077,0.403923244039232,0.602564102564103,NA,0.997683039851715
"780697",0.96068430559983,0.943581001748145,0.975903614457831,0.297222222222222,0.923076923076923
"1061254",1.00075815011372,0.997543925939921,0.993975903614458,0,NA
"1938269",0.661448900388098,0.550159606900757,0.97289156626506,0.947826086956522,NA
"827636",0.54179829890644,0.473069986207872,0.942942942942943,0.929712460063898,0.025
"1629198",0.879610443431413,0.839956468687135,0.925595238095238,0.815789473684211,0
"605145",0.650871822174897,0.552948493243625,0.945945945945946,0.869565217391304,0
"1053575",0.916134712744882,0.871699101143206,0.958456973293769,0.719339622641509,0.590909090909091
"1947803",0.907900340715503,0.878626812869765,0.944444444444444,0.916184971098266,0.631578947368421
"706990",0.920275590551181,0.870982766651141,0.941176470588235,0.497257769652651,0.428571428571429
"1061169",0.966206354552599,0.961617967484217,0.996987951807229,0.761786600496278,NA
"282785",0.620378063980058,0.620378063980058,1,1,NA
"825849",0.901316505276901,0.890601062543115,1,0.887931034482759,0.376470588235294
