"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.735542168674699,0.70208280092001,0.986301369863014,1,0.117647058823529
"223811",0.934894613583138,0.929344663019439,1,1,0
"1948107",0.870307167235495,0.815741034592193,0.959459459459459,0.94,0
"1962655",0.947517730496454,0.934507772020725,1,NA,0.378378378378378
"586116",0.602084610668302,0.534777478594984,0.970149253731343,0.976190476190476,0.5
"964155",0.537460978147763,0.496025182734888,1,1,0
"1942922",0.805283018867925,0.492461538461538,1,NA,0.797297297297297
"929647",0.755507791509941,0.679172369374446,1,1,NA
"1338378",0.835902536051716,0.804830365336277,0.959459459459459,0.938775510204082,0.08
"633346",0.826354679802956,0.738015948183679,0.986486486486487,1,NA
"1650389",0.647223780145822,0.54366289341098,0.838235294117647,0.896551724137931,0.6
"1641245",0.910418695228822,0.867168178070899,0.972972972972973,0.844444444444444,0.206896551724138
"1663289",0,0,NA,NA,0.5
"618849",0.595910418695229,0.565010001538698,1,1,NA
"1054084",0.919690372520561,0.864658614241674,0.972972972972973,0.923076923076923,0.163934426229508
"811237",0.972313467855467,0.966292717050548,1,0.875,0.212121212121212
"955492",0.824364723467862,0.730557650911633,0.986486486486487,0.954545454545455,0.0333333333333333
"948898",0.895558809175207,0.838931714565104,0.986301369863014,NA,0.22972972972973
"8383",0.884107579462103,0.821683309557775,0.972602739726027,NA,0.22972972972973
"737498",0.650874224478285,0.58747666723231,0.797297297297297,1,0.26027397260274
"1041019",0.953968999530296,0.94687767100935,0.986486486486487,NA,0.202702702702703
"1985204",0.873660714285714,0.85569577204766,0.986486486486487,NA,0.121621621621622
"948601",0.885657959586003,0.819944738776648,0.958904109589041,NA,0.297297297297297
"1331037",0.8359375,0.777540412790795,1,1,0
"1669601",0.811940298507463,0.720335450332263,0.932432432432432,NA,0.310810810810811
"893041",0.915526191599811,0.851323183441618,0.986486486486487,0.875,0.0172413793103448
"847832",0.758424299952539,0.720775803743704,1,1,NA
"1102195",0.533783783783784,0.495658786995374,1,1,NA
"592977",0.848192771084337,0.799575982433558,0.943661971830986,NA,0.364864864864865
"1471895",0.806973218797372,0.778781680506075,0.986486486486487,1,0.133333333333333
"1958442",0.921152030217186,0.91028798050753,0.945945945945946,NA,0.324324324324324
"948001",0.878167641325536,0.829066929083543,0.959459459459459,NA,0.297297297297297
"964235",0.0770440251572327,0.0678278924904833,1,1,NA
"1650226",0.811587591240876,0.783135034666602,0.986486486486487,0.986486486486487,NA
"8201",0.805215540180947,0.73307223321355,0.972972972972973,0.909090909090909,0.0476190476190476
"1546130",0.934552454282964,0.889454332642078,0.972972972972973,NA,0.810810810810811
"1221713",0.915130940834142,0.856202971981699,0.959459459459459,NA,0.378378378378378
"943424",0.70679012345679,0.63774319567824,0.955223880597015,NA,0.459459459459459
"706726",0.770712909441233,0.70859167404783,0.91304347826087,NA,0.310810810810811
"809906",0.348017621145374,0.318314092929551,0.932432432432432,0.906976744186046,0.67741935483871
"611375",0.886987843313823,0.861673045379989,0.986301369863014,0.985915492957746,0
"1547003",0.890464547677262,0.832689767300071,0.945945945945946,NA,0.27027027027027
"1946494",0.960056390977444,0.95275600751344,0.986486486486487,NA,0.22972972972973
"1545927",0.640167364016736,0.422500639222705,0.986486486486487,NA,0.986486486486487
"618853",0.879841112214498,0.836835891381346,0.945945945945946,NA,0.364864864864865
"2008368",0.538288288288288,0.455750513143084,0.904109589041096,NA,0.121621621621622
"943904",0.651970954356846,0.578049154361044,0.915492957746479,NA,0.337837837837838
"1633630",0.880670611439842,0.854840854096312,1,1,NA
"1114910",0.901038062283737,0.601988132850428,0.986486486486487,NA,1
"1023683",0.814906219151037,0.76785737355468,1,1,NA
"793205",0.835455435847209,0.796235074481739,0.943661971830986,1,0.17910447761194
"1221771",0.569917203311868,0.543123287671233,0.986486486486487,0.986486486486487,NA
"1054467",0.862546125461255,0.835152838427948,0.986486486486487,0.971428571428571,0
