"","utilization","survival","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.630706744305312,0.905797101449275,NA,0.260869565217391
"223811",0.726756263065006,0.897435897435897,NA,0.653288740245262
"1948107",0.532595020221111,0.949090909090909,NA,0.32943143812709
"1962655",0.684218191757694,0.919413919413919,NA,0.69453734671126
"586116",0.396316496303914,0.86328125,NA,0.527870680044593
"964155",0.352910374064916,0.858267716535433,NA,0.472129319955407
"1942922",0.351971009138188,0.942028985507246,NA,0.986064659977703
"929647",0.109617706581957,0.806691449814126,NA,0.940356744704571
"1338378",0.57891449518477,0.897810218978102,NA,0.743032329988852
"633346",0,NA,NA,0.930323299888517
"1650389",0.352749812469997,0.814126394052045,NA,0.675027870680045
"1641245",0.606167555324723,0.905454545454545,NA,0.829988851727982
"1663289",0,NA,NA,0.726309921962096
"618849",0.495100591702563,0.888888888888889,0.82051282051282,0.154696132596685
"1054084",0.561695902152899,0.897058823529412,NA,0.545707915273133
"811237",0.746325214199678,0.91970802919708,NA,0.652173913043478
"955492",0.58692727097044,0.923636363636364,NA,0.612040133779264
"948898",0.494081248805621,0.908759124087591,NA,0.797658862876254
"8383",0.513298824266807,0.903703703703704,NA,0.763656633221851
"737498",0.504458144069469,0.918518518518519,NA,0.696767001114827
"1041019",0.702116373317827,0.923076923076923,NA,0.73355629877369
"1985204",0.501299923922676,0.916058394160584,NA,0.701783723522854
"948601",0.472886146670262,0.900735294117647,NA,0.719063545150502
"1331037",0.36495590599971,0.908163265306122,NA,0.473244147157191
"1669601",0.330281947282909,0.960144927536232,NA,0.968784838350056
"893041",0.380918654465867,0.91304347826087,NA,0.998327759197324
"847832",0.127598501918493,0.828467153284672,NA,0.884057971014493
"1102195",0.202054737955663,0.851449275362319,NA,0.898550724637681
"592977",0.586952472895133,0.896296296296296,NA,0.802118171683389
"1471895",0.659326198929381,0.952898550724638,NA,0.537904124860647
"1958442",0.698997830181851,0.915750915750916,NA,0.739687848383501
"948001",0.544148534879715,0.934545454545455,NA,0.768115942028985
"964235",0.523867444486446,0.928571428571429,1,0.831317632081477
"1650226",0.473544837359084,0.901818181818182,NA,0.617056856187291
"8201",0.340840539911089,0.920948616600791,NA,0.610367892976589
"1546130",0.540138438767826,0.858181818181818,NA,0.973244147157191
"1221713",0.544741143963268,0.930656934306569,NA,0.785395763656633
"943424",0.396834080126677,0.847583643122677,NA,0.632107023411371
"706726",0.42934679358261,0.861313868613139,NA,0.660535117056856
