"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.799881586737715,0.777292995157501,0.977777777777778,0.938679245283019,0.5
"223811",0.936286787726988,0.929905936617346,0.995495495495496,0.969298245614035,NA
"1948107",0.900948705579675,0.859421734795613,0.97737556561086,0.923404255319149,0.5
"1962655",0.959981241206816,0.954893550853278,0.990990990990991,0.574603174603175,0.422222222222222
"586116",0.705502251811239,0.657671772562024,0.986425339366516,0.904761904761905,0.516666666666667
"964155",0.566575154426905,0.52954855264213,1,0.995169082125604,0
"1942922",0.843404655537268,0.566898023153209,0.95045045045045,NA,0.5003465003465
"929647",0.76788525450411,0.706819980947525,1,1,NA
"1338378",0.860100274947437,0.848346272466234,0.986486486486487,0.981981981981982,NA
"633346",0.837762237762238,0.771197351480596,0.990990990990991,1,NA
"1650389",0.704804270462633,0.635378096218369,0.872146118721461,0.678111587982833,0.655737704918033
"1641245",0.919858384293531,0.892172420072319,0.977477477477477,0.842741935483871,0
"1663289",0.458582408198121,0.116912805254182,0.49063670411985,0.465425531914894,NA
"618849",0.576953811730861,0.558096391440461,0.995495495495496,0.995495495495496,NA
"1054084",0.937162805458585,0.894272627474732,0.995475113122172,0.911894273127753,0.230769230769231
"811237",0.967092950717405,0.96403586049645,1,0.636963696369637,0.588235294117647
"955492",0.830714285714286,0.768742081780291,0.995495495495496,0.931034482758621,0
"948898",0.93262185409366,0.894416579677674,0.960526315789474,0.725978647686833,1
"8383",0.911590727418066,0.867411229288947,0.968325791855204,0.736220472440945,0.474747474747475
"737498",0.867229608336328,0.830177862496954,0.915555555555556,0.794871794871795,0.0967741935483871
"1041019",0.967570938571874,0.964563257693503,1,0.790322580645161,0.26
"1985204",0.858144631117604,0.854669350340713,1,1,0
"948601",0.92247442455243,0.880822161735901,0.977477477477477,0.771084337349398,0.469026548672566
"1331037",0.828098471986418,0.787275539713498,0.995495495495496,1,NA
"1669601",0.83150662522493,0.751987967403499,0.963800904977376,0.7125,0.140625
"893041",0.929502276652536,0.869629085567389,0.986547085201794,0.944206008583691,NA
"847832",0.761815629386991,0.734344067159504,1,1,NA
