"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.807668898356665,0.764755791057678,0.890243902439024,0.488188976377953,0.346774193548387
"223811",0.936299765807962,0.9307414736352,1,1,NA
"1948107",0.904055390702275,0.841136546646727,0.933333333333333,0.633928571428571,NA
"1962655",0.964525407478428,0.94248685785666,0.986486486486487,0.118840579710145,0.382978723404255
"586116",0.730892742453436,0.639655253173451,0.773809523809524,0.827586206896552,0.652977412731006
"964155",0.559833506763788,0.516672891212719,1,1,0
"1942922",0.867924528301887,0.530769230769231,0.972972972972973,NA,0.782322863403945
"929647",0.783987103707684,0.704774172771919,1,1,NA
"1338378",0.848334162108404,0.816799882964717,0.959459459459459,0.657142857142857,NA
"633346",0.849367088607595,0.747320061255743,0.972972972972973,1,NA
"1650389",0.641646489104116,0.520486660483387,0.854838709677419,0.285714285714286,0.571428571428571
"1641245",0.925888833249875,0.872867464823824,0.922077922077922,0.352941176470588,0.321428571428571
"1663289",0.390243902439024,0.0217358490566038,0.41025641025641,0.0767754318618042,NA
"618849",0.625608568646543,0.593168179719957,1,1,NA
"1054084",0.936139332365747,0.885482210273424,0.972972972972973,0.303921568627451,0.6
"811237",0.972313467855467,0.966292717050548,1,0.359756097560976,NA
"955492",0.867534456355283,0.764507422402159,0.959459459459459,0.739583333333333,NA
"948898",0.935675408213756,0.865512243496834,0.820224719101124,0.36734693877551,0.220588235294118
"8383",0.906746031746032,0.835254099609077,0.945945945945946,0.229508196721311,0.238546603475513
"737498",0.756410256410256,0.657730590577306,0.522522522522523,0.315789473684211,0.23902027027027
"1041019",0.971904761904762,0.960194453882544,0.986486486486487,0.243697478991597,0.0645161290322581
"1985204",0.876785714285714,0.858756513184264,0.986486486486487,0.514563106796116,0.0168067226890756
"948601",0.926933333333333,0.822840910585357,0.788235294117647,0.154929577464789,0.320975609756098
"1331037",0.856770833333333,0.79691836700365,0.972972972972973,1,NA
"1669601",0.855521155830753,0.738109959686395,0.8375,0.214285714285714,0.250583657587549
"893041",0.930155733836715,0.864926801321355,0.986486486486487,0.878048780487805,NA
"847832",0.779781680113906,0.741072994712707,1,1,NA
"1102195",0.560810810810811,0.520755434438177,1,1,NA
"592977",0.89738430583501,0.823564110126566,0.88,1,0.345534407027818
"1471895",0.823709759836484,0.789432873991648,0.96,0.848101265822785,0.481481481481481
"1958442",0.976546906187625,0.929494960156209,0.909090909090909,0.155555555555556,0.455938697318008
"948001",0.920731707317073,0.848612574639972,0.945945945945946,0.17156862745098,0.306521739130435
"964235",0.0599520383693046,0.0525649761510756,1,1,NA
"1650226",0.825273722627737,0.796341359028601,0.986486486486487,0.986486486486487,NA
"8201",0.828418230563003,0.749464379556142,0.825581395348837,0.511111111111111,0.470588235294118
"1546130",0.935121951219512,0.878652457889309,0.945945945945946,0.0194552529182879,0.843503937007874
"1221713",0.932120019675357,0.862768903896498,0.909090909090909,0.123456790123457,0.368623676612127
"943424",0.792452830188679,0.701499665679626,0.9,0.377777777777778,0.827371695178849
"706726",0.811659192825112,0.729248790678588,0.916666666666667,0.32520325203252,0.622641509433962
"809906",0.366581956797967,0.334105385060799,0.781609195402299,0.556818181818182,0.946291560102302
"611375",0.905898244034219,0.880043739748496,0.986486486486487,0.986301369863014,0
"1547003",0.921130952380952,0.861372743554393,0.959459459459459,0.15702479338843,0.226285714285714
"1946494",0.964745116722249,0.951150775011743,0.986486486486487,0.241071428571429,0.152941176470588
"1545927",0.666666666666667,0.439989772436717,0.986486486486487,NA,0.973703433162893
"618853",0.903923541247485,0.850740380316141,0.823529411764706,0.206349206349206,0.453821656050955
"2008368",0.665695981362842,0.554659908877686,0.878378378378378,0.395604395604396,0.112871287128713
"943904",0.755058572949947,0.661577740050025,0.792682926829268,0.548387096774194,0.583465818759936
"1633630",0.904339250493097,0.877815300343021,1,1,NA
"1114910",0.901823281907433,0.597429412068343,0.972972972972973,NA,0.995617238860482
"1023683",0.860315893385982,0.810645307150701,1,1,NA
"793205",0.883445074780815,0.80979081585755,0.918918918918919,0.55421686746988,0.393203883495146
"1221771",0.591996320147194,0.564164383561644,0.986486486486487,0.986486486486487,NA
