"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.777193100446328,0.754973121633075,0.982142857142857,0.993288590604027,0.175398633257403
"223811",0.934656659764253,0.924261940576823,0.995495495495496,0.969298245614035,NA
"1948107",0.884084731706062,0.847500969052851,0.97737556561086,0.947368421052632,0.153846153846154
"1962655",0.934346232835223,0.916273485540403,0.941441441441441,0.899328859060403,0.102713178294574
"586116",0.677051559069048,0.632991414688848,0.986425339366516,0.993055555555556,0.220125786163522
"964155",0.54915413546694,0.509413927734019,1,0.993710691823899,0
"1942922",0.7566765510022,0.513897609424668,1,NA,0.467775467775468
"929647",0.731949295477003,0.675880930953501,1,1,NA
"1338378",0.85101253438414,0.835611050488244,0.986486486486487,0.986301369863014,0
"633346",0.819320783419864,0.758884048798555,0.995495495495496,1,NA
"1650389",0.677483981105859,0.612404213035706,0.893518518518518,0.826388888888889,0.359190556492411
"1641245",0.912658113785143,0.879944263611383,0.972972972972973,0.886554621848739,0.315789473684211
"1663289",0.012194075150969,0.00387171777498518,0.986111111111111,1,0.0212609970674487
"618849",0.57405206170667,0.552336523945184,0.995495495495496,0.995495495495496,NA
"1054084",0.919687771295884,0.885524834609069,0.986425339366516,0.939393939393939,0.0241935483870968
"811237",0.950809940010923,0.93726865100892,0.963963963963964,0.901960784313726,0.318471337579618
"955492",0.802893313565062,0.745805056515946,0.995495495495496,0.994594594594595,0.00952380952380952
"948898",0.915654121774186,0.883525041666963,0.964912280701754,0.898989898989899,0.0897435897435897
"8383",0.900938006245428,0.860252701606338,0.963800904977376,0.651515151515151,0.101134215500945
"737498",0.870998719028904,0.830653362422625,0.915555555555556,0.9064039408867,0.0833333333333333
"1041019",0.947850709318437,0.935714267351953,0.968468468468468,0.919431279620853,0.186440677966102
"1985204",0.862954779821136,0.858233680511771,1,1,0
"948601",0.904000880453314,0.869736590888772,0.977477477477477,0.714285714285714,0.0765957446808511
"1331037",0.820537625514268,0.781864935145504,1,1,0
"1669601",0.763887172105126,0.692973120468464,0.972850678733032,NA,0.108108108108108
"893041",0.912157176189384,0.850804894118568,0.986547085201794,0.943965517241379,0
"847832",0.754458039524696,0.722517865657469,1,1,NA
"1102195",0.556660129389611,0.530130948272523,1,1,NA
"592977",0.908946555331434,0.877365921177325,0.929203539823009,1,0.129420084865629
"1471895",0.807317269364683,0.789068800852604,0.986547085201794,0.917874396135266,0.0517241379310345
"1958442",0.955829650015353,0.931809169920139,0.963963963963964,0.823170731707317,0.176954732510288
"948001",0.893748829644309,0.855377302891563,0.933628318584071,0.707865168539326,0.0678294573643411
"964235",0.0621922517461305,0.0557907622062858,1,1,NA
"1650226",0.812447022522178,0.801254232362765,0.995495495495496,0.995475113122172,0
"8201",0.798650641313251,0.758963828545922,0.968888888888889,0.921296296296296,0.043956043956044
"1546130",0.931682338685378,0.893466272071037,0.977272727272727,NA,0.344421344421344
"1221713",0.923838157651283,0.89428789825321,0.963963963963964,0.964285714285714,0.0287120590648072
"943424",0.839773701823609,0.790234493516479,0.95045045045045,0.988505747126437,0.350114416475973
"706726",0.857864939160243,0.808933468724811,0.933920704845815,1,0.193709792709078
"809906",0.332237466542263,0.317950938948652,0.890756302521008,0.910179640718563,0.976689976689977
"611375",0.899850956333821,0.888173918440968,0.990990990990991,0.990909090909091,1
"1547003",0.900177568197596,0.86653283021874,0.943231441048035,0.78448275862069,0.0739247311827957
"1946494",0.958331964862953,0.947075951310764,0.977477477477477,0.7,0.0826771653543307
"1545927",0.778531678784169,0.581789450675257,0.981981981981982,NA,0.515592515592516
"618853",0.910163489973919,0.883363230683095,0.943722943722944,1,0.126470588235294
"2008368",0.734541040489432,0.66550263406447,0.946188340807175,0.918552036199095,0.025
"943904",0.821013463097916,0.761402465892331,0.865800865800866,0.889763779527559,0.383206106870229
"1633630",0.884648863188617,0.866646427650946,1,1,NA
"1114910",0.817871820059642,0.604698713232888,0.986486486486487,NA,0.565488565488566
"1023683",0.725382685638823,0.693032096337841,1,1,NA
"793205",0.887784415746264,0.860130412200771,0.981651376146789,0.982456140350877,0.465116279069767
"1221771",0.556301820379397,0.546941420245248,0.995475113122172,0.995495495495496,NA
"1054467",0.848709044046112,0.83269203723992,0.982222222222222,0.982142857142857,0
"715945",0.94967431454553,0.936945803459532,0.96875,0.883495145631068,0.401360544217687
"1054036",0.882972990101018,0.858241313735801,0.977477477477477,0.9375,0.179611650485437
"612046",0.818654015518371,0.794119377505497,0.990990990990991,0.990990990990991,NA
"1102397",0.76224508209067,0.732361200759711,0.968325791855204,0.993006993006993,0.062992125984252
"358485",0.899470800721023,0.847403891409282,0.94170403587444,0.832335329341317,0.349593495934959
"810877",0.797454313251214,0.778656341744994,0.96078431372549,0.975308641975309,0.92741935483871
"1126",0.921476588431522,0.88924572198612,0.964444444444444,0.742424242424242,0.0636237897648686
"715737",0.927149550307777,0.883381612752205,0.923766816143498,0.741935483870968,0.122015915119363
"1099406",0.586882486437585,0.52639346635033,1,1,NA
"1220694",0.912968756489343,0.882922721180682,0.941964285714286,0.783783783783784,0.152109911678116
"943893",0.905391313595942,0.868643282691306,0.954954954954955,0.790123456790123,0.24
"809838",0.931573193339031,0.877284280308823,0.941441441441441,1,0.118035190615836
"1054436",0.912399931550895,0.877752731722951,0.972850678733032,0.897777777777778,0.658536585365854
"817395",0.330028389134811,0.280583474904671,1,1,NA
"586036",0.930382902117088,0.901319021461946,0.960526315789474,0.939914163090129,NA
"706714",0.855032853590923,0.820243270689404,0.981981981981982,0.926380368098159,0.0803782505910166
"1220878",0.903319639758702,0.862881246350872,0.946188340807175,0.845410628019324,0.178947368421053
"955414",0.864845646467561,0.71029277954598,0.891891891891892,0.972222222222222,0.721749696233293
"1555181",0.019938213734712,0.0198466725232727,1,1,NA
"1739024",0.0130270632436843,0.0130033964376873,1,1,NA
"1652570",0.946001903877152,0.9355452591949,0.972972972972973,0.881188118811881,0.0588235294117647
"1220941",0.890703136232399,0.85329257207614,0.912133891213389,0.93452380952381,0.0639386189258312
"1947988",0.929736986174277,0.891605474782392,0.931034482758621,0.8,0.0104602510460251
"807274",0.912857492916481,0.894058625652584,0.995495495495496,0.844262295081967,0.0468085106382979
"1475279",0.586750518235734,0.543377723811631,1,1,NA
"594559",0.742520517805751,0.713858382605526,0.95852534562212,0.971590909090909,0.856687898089172
"965207",0.94720076192268,0.926340459381917,0.959459459459459,0.470588235294118,0.0912518853695324
"942980",0.800355743654401,0.75953852423683,1,1,0
"715586",0.482984291559887,0.476081771205249,0.995475113122172,0.995475113122172,0
"799526",0.526308051271591,0.386152022171836,0.894273127753304,0.850467289719626,0.220362622036262
"1641403",0.900503263287506,0.865504985522958,0.950892857142857,0.340909090909091,0.0889733840304183
"1615370",0.945624098250272,0.932554128648791,0.964125560538117,0.922279792746114,0.112676056338028
"1771782",0.683004203301037,0.624764034821392,1,1,NA
"1948338",0.889477541211638,0.855121525039488,0.956140350877193,0.986486486486487,0.833333333333333
"1035359",0.699103923332153,0.516803499383737,1,NA,0.991683991683992
"780697",0.949781396820559,0.937193522845101,0.968468468468468,0.909090909090909,0.0823970037453183
"1061254",0.981858072797149,0.964540943024248,0.968468468468468,1,0.0698438783894823
"1938269",0.59806822045838,0.498989146492572,0.995495495495496,1,0.0288461538461538
"827636",0.442507455907482,0.390996276988807,0.930434782608696,0.982758620689655,0.0441458733205374
"1629198",0.862648331362589,0.800080162286924,0.89237668161435,0.640151515151515,0.181818181818182
"605145",0.573841485118957,0.520727455697116,1,1,0
"1053575",0.892777804597205,0.850928371667019,0.968609865470852,1,0.0488006617038875
"1947803",0.900141689117044,0.860177067488256,0.922413793103448,0.871428571428571,0.0672690763052209
