"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.723067559342666,0.689095127610209,0.985714285714286,1,0.113207547169811
"223811",0.934426229508197,0.928879059480852,1,1,0
"1948107",0.871604938271605,0.816562572287763,0.959459459459459,0.550561797752809,0.00320512820512821
"1962655",0.968839884947267,0.94670275334409,0.986486486486487,NA,0.369612856099343
"586116",0.698137443802184,0.611714683215832,0.8,0.872340425531915,0.526143790849673
"964155",0.54006243496358,0.498426079069519,1,1,0
"1942922",0.798490566037736,0.488307692307692,1,NA,0.782322863403945
"929647",0.753358409457281,0.677240157797279,1,1,NA
"1338378",0.838886126305321,0.807703049567102,0.959459459459459,0.94,0.0964912280701754
"633346",0.852059925093633,0.756628583746497,0.986486486486487,1,NA
"1650389",0.569912609238452,0.454216301373649,0.896551724137931,0.54,0.525153374233129
"1641245",0.937406109163746,0.883725199648566,0.935064935064935,0.426966292134831,0.257246376811594
"1663289",0,0,NA,NA,0.559532505478451
"618849",0.602239532619279,0.571010924757655,1,1,NA
"1054084",0.920174165457184,0.870380963276513,0.972972972972973,0.545454545454545,0.153310104529617
"811237",0.972313467855467,0.966292717050548,1,0.212121212121212,0.202293202293202
"955492",0.834341906202723,0.738080633469024,0.986486486486487,0.893617021276596,0.0427350427350427
"948898",0.917367639782286,0.848577313296209,0.820224719101124,NA,0.14609203798393
"8383",0.899706457925636,0.839002382521417,0.972972972972973,NA,0.214755295836377
"737498",0.818681318681319,0.711877903118779,0.522522522522523,0.666666666666667,0.225362872421696
"1041019",0.973333333333333,0.961605812707457,0.986486486486487,NA,0.157048940832725
"1985204",0.875446428571429,0.857444766982862,0.986486486486487,NA,0.122717311906501
"948601",0.912271805273834,0.831800667865399,0.853658536585366,NA,0.284149013878744
"1331037",0.845703125,0.786623828828071,1,1,0
"1669601",0.856777493606138,0.747211895910781,0.922077922077922,NA,0.274653031409788
"893041",0.922605002359604,0.857905579189878,0.986486486486487,0.789473684210526,0.00559179869524697
"847832",0.771238728049359,0.732954118325106,1,1,NA
"1102195",0.531941031941032,0.493947651942455,1,1,NA
"592977",0.884977689638076,0.823392232487219,0.894736842105263,NA,0.344777209642075
"1471895",0.803941384537645,0.775855763109058,0.986486486486487,1,0.153081510934394
"1958442",0.974550898203593,0.928305474134516,0.921052631578947,NA,0.356464572680789
"948001",0.901728395061728,0.847364553927066,0.972972972972973,NA,0.329437545653762
"964235",0.0432389937106918,0.0380666743569039,1,1,NA
