"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.771607352366054,0.748482549317147,0.984939759036145,0.990384615384615,0.7
"223811",0.937630371297455,0.933306802550416,0.996987951807229,0.996987951807229,NA
"1948107",0.875685557586837,0.83659526377973,0.951807228915663,0.957055214723926,0.166666666666667
"1962655",0.953107049608355,0.946492312213166,0.984939759036145,0.865030674846626,0.333333333333333
"586116",0.666583572229839,0.628240269402459,0.978461538461538,0.976833976833977,0.520547945205479
"964155",0.584031760035289,0.549149730402323,1,0.996865203761755,0
"1942922",0.804169202678028,0.542993398803051,0.936746987951807,NA,0.512048192771084
"929647",0.767536231884058,0.712223636787463,1,1,NA
"1338378",0.869038607115821,0.854310444111732,0.981927710843373,0.978851963746224,0
"633346",0.831408469401301,0.767963704733099,0.990963855421687,1,NA
"1650389",0.72320157669988,0.678479712378017,0.946708463949843,0.925795053003534,0.571428571428571
"1641245",0.917376490630324,0.891417929750142,0.981927710843373,0.918429003021148,0
"1663289",0.324143692564745,0.105052966460216,0.521084337349398,0.789156626506024,NA
"618849",0.599333809183916,0.577189666036547,0.990963855421687,0.952076677316294,0.947368421052632
"1054084",0.930774939043783,0.892661972904964,0.987951807228916,0.922118380062305,0.454545454545455
"811237",0.965912644636714,0.963118233001299,1,0.915625,0.5
"955492",0.827774214239897,0.7677168281982,0.975903614457831,0.96969696969697,0
"948898",0.919024907260201,0.880833664891771,0.978915662650602,0.878787878787879,1
"8383",0.908232548270741,0.869666802112962,0.966867469879518,0.909677419354839,0.545454545454545
"737498",0.831537356321839,0.795714940421631,0.870481927710843,0.911671924290221,1
"1041019",0.962541736227045,0.959031092706339,0.993975903614458,0.882716049382716,0.25
"1985204",0.873413986426675,0.866010548814681,0.993975903614458,0.936746987951807,NA
"948601",0.893709557653548,0.85634423174657,0.960725075528701,0.882352941176471,0.538461538461538
"1331037",0.815520381005743,0.77775303914147,1,1,NA
"1669601",0.835975108606317,0.705707441975717,0.933734939759036,0.918032786885246,0.614285714285714
"893041",0.919363229632713,0.864212825612102,0.993975903614458,0.981927710843373,NA
"847832",0.760758570386579,0.733645955451348,1,1,NA
"1102195",0.57764460656592,0.549482098045088,1,1,NA
"592977",0.903377110694184,0.874902208201893,0.942771084337349,0.880149812734082,0.261538461538462
"1471895",0.847202958853444,0.82811602662474,0.990963855421687,0.964401294498382,0.391304347826087
"1958442",0.952992792228142,0.948435388294001,0.984939759036145,0.876971608832808,0.666666666666667
"948001",0.89385237183578,0.861470123435698,0.963855421686747,0.879154078549849,1
"964235",0.072099805573558,0.0667308148907189,1,1,NA
"1650226",0.816727791361043,0.795435941957088,0.990963855421687,0.990881458966565,0.666666666666667
"8201",0.819513857337574,0.779585625658434,0.984939759036145,0.981762917933131,0
"1546130",0.941201088093743,0.913160432421459,0.990963855421687,0.669811320754717,0.7
"1221713",0.903259398104759,0.876087871391297,0.942771084337349,0.855828220858896,0.333333333333333
"943424",0.824040703837185,0.793191113076158,0.945619335347432,0.888888888888889,0.605633802816901
"706726",0.853728587547441,0.819347481890448,0.948795180722892,0.923404255319149,0.329896907216495
"809906",0.345684094963634,0.333830301825531,0.98125,0.988461538461539,0.902777777777778
"611375",0.910673201960588,0.898842384999547,0.990936555891239,0.990909090909091,0
"1547003",0.903344940381977,0.871141713587952,0.97289156626506,0.9,0
"1946494",0.966955071406234,0.964124239957039,1,0.906542056074766,0.454545454545455
"1545927",0.825200998059329,0.610611072646614,0.94578313253012,NA,0.524096385542169
"618853",0.887355584082157,0.866484444367068,0.942598187311178,0.872964169381108,1
"2008368",0.777152899824253,0.705807241094943,0.957831325301205,0.960365853658537,0.25
"943904",0.806018618748647,0.760844019823226,0.891238670694864,0.908424908424908,0.593220338983051
"1633630",0.895885626978064,0.87936298227134,1,0.996987951807229,NA
"1114910",0.790013679890561,0.592606528078262,0.885542168674699,NA,0.650602409638554
"1023683",0.715556519852463,0.681457757574192,1,1,NA
"793205",0.868512486427796,0.836452995921782,0.977635782747604,0.947183098591549,0.729166666666667
"1221771",0.560877091748413,0.511592410326588,0.91238670694864,0.995762711864407,0.385416666666667
"1054467",0.851579053576834,0.836181701094764,0.993975903614458,0.990936555891239,0
"715945",0.949555206698064,0.943695177339389,0.990909090909091,0.84887459807074,0.714285714285714
"1054036",0.892686885079623,0.873598967682165,0.987951807228916,0.93167701863354,0.4
"612046",0.816961889425658,0.795595128155983,0.981927710843373,0.984939759036145,NA
"1102397",0.812305295950156,0.780826618144008,0.969879518072289,0.98972602739726,0.175
"358485",0.89576802507837,0.851895229982964,0.954819277108434,0.961038961038961,0.75
"810877",0.825015340560442,0.812918829042173,0.971337579617834,0.960714285714286,0.980769230769231
"1126",0.924820750738085,0.886892774383821,0.981818181818182,0.908256880733945,0.2
"715737",0.940157643642398,0.915718230183851,0.975903614457831,0.892307692307692,0.571428571428571
"1099406",0.627171814671815,0.560159491351905,1,1,NA
"1220694",0.911095159967186,0.895883573787297,0.957831325301205,0.879256965944272,0.444444444444444
"943893",0.906526136484616,0.876750411861615,0.972809667673716,0.892966360856269,0.6
"809838",0.918613254412853,0.881209284247704,0.951367781155015,0.817543859649123,0.25531914893617
"1054436",0.915078356628547,0.876159578243017,0.978851963746224,0.906344410876133,1
"817395",0.317123857024106,0.267687989708806,1,1,NA
"586036",0.940402880701388,0.910860060151136,0.987951807228916,0.963855421686747,NA
"706714",0.879346904156064,0.847154955951824,0.993975903614458,0.94006309148265,0.333333333333333
"1220878",0.909437963944857,0.87235737899466,0.957831325301205,0.899082568807339,0.6
"955414",0.743664603526801,0.632640389439436,0.801204819277108,0.936619718309859,0.852631578947368
"1555181",0.000119345984007638,0.000117566376016459,1,1,NA
"1739024",0,0,NA,1,NA
"1652570",0.963241436925647,0.958918825262064,0.996987951807229,0.857142857142857,0.4
"1220941",0.886900269541779,0.848580712824304,0.960725075528701,0.956386292834891,0.363636363636364
"1947988",0.929619077767226,0.892656607533373,0.984939759036145,0.94578313253012,NA
"807274",0.932114882506527,0.915240067993721,0.996987951807229,0.938650306748466,0
"1475279",0.592399049881235,0.549763033175355,0.993975903614458,1,NA
"594559",0.794253632760898,0.756666054901549,0.980707395498392,0.982698961937716,0.976744186046512
"965207",0.974288236592364,0.952059164472561,0.984939759036145,0.316265060240964,NA
"942980",0.825706179844579,0.784307599175934,1,0.99390243902439,0.5
"715586",0.523977272727273,0.51528189081969,0.99390243902439,0.944444444444444,0.75
"799526",0.578099838969404,0.431453343634647,0.882530120481928,0.908045977011494,0.366197183098592
"1641403",0.910854356582574,0.877105236296826,0.975903614457831,0.910493827160494,0.625
"1615370",0.957881567973311,0.955201122787563,0.993975903614458,0.91640866873065,0.666666666666667
"1771782",0.702651289977411,0.645337409914829,0.993975903614458,0.993975903614458,NA
"1948338",0.900161725067385,0.864539288611221,0.981927710843373,0.978915662650602,NA
"1035359",0.433615445649299,0.32667768101022,0.54983922829582,NA,0.996987951807229
"780697",0.950916368232568,0.939649938418304,0.975903614457831,0.652307692307692,0.714285714285714
"1061254",0.994724943481537,0.994038280514591,0.993975903614458,0,NA
"1938269",0.652451481103167,0.546290357066496,0.97289156626506,0.984939759036145,NA
"827636",0.537090558766859,0.4700468114631,0.94578313253012,0.944444444444444,0
"1629198",0.861970973307622,0.830198515815283,0.936746987951807,0.936555891238671,0
"605145",0.640618854071063,0.548408519076258,0.948795180722892,0.96969696969697,0
"1053575",0.901854462639627,0.865303574215702,0.97289156626506,0.926380368098159,0.666666666666667
"1947803",0.900802873441792,0.873921732743454,0.97289156626506,0.960606060606061,0.5
"706990",0.902983472848251,0.865393021521689,0.963855421686747,0.84472049689441,0.4
"1061169",0.963286321916275,0.960410679909606,0.996987951807229,0.924698795180723,NA
"282785",0.620378063980058,0.620378063980058,1,1,NA
"825849",0.901316505276901,0.890601062543115,1,0.968553459119497,0.357142857142857
