"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.719796266686743,0.68760345276394,0.990196078431373,0.928571428571429,0.0609756097560976
"223811",0.932863012000751,0.917939767350421,0.990909090909091,0.988372093023256,0
"1948107",0.834533883053425,0.777396858308195,0.935185185185185,0.966666666666667,0.22
"1962655",0.890944001046695,0.874868996404495,0.927272727272727,0.958333333333333,0.13953488372093
"586116",0.555772850241217,0.501736124653502,0.909090909090909,0.945945945945946,0.277777777777778
"964155",0.562639524930396,0.512607326196372,0.990384615384615,0.988888888888889,0
"1942922",0.795587586070663,0.499973395656319,0.990909090909091,NA,0.663636363636364
"929647",0.754377155071975,0.682971168730591,1,1,NA
"1338378",0.823648989160187,0.797443363260137,0.972727272727273,0.976470588235294,0.04
"633346",0.8345434208482,0.752491229200766,0.990909090909091,1,NA
"1650389",0.661051209627308,0.589299880526614,0.854368932038835,0.940298507462687,0.511627906976744
"1641245",0.892144506135192,0.84309949432764,0.945454545454545,0.939393939393939,0.0909090909090909
"1663289",0.0662903041132679,0.00645869382653331,1,NA,0.0636363636363636
"618849",0.585787266479949,0.544247608912816,0.971153846153846,0.988372093023256,0.541666666666667
"1054084",0.912259789048108,0.865817671311391,0.981818181818182,1,0.0952380952380952
"811237",0.917291048407879,0.90210090274556,0.945454545454545,0.86,0.15
"955492",0.764681957520311,0.674554984986898,0.953703703703704,0.939393939393939,0.0681818181818182
"948898",0.883429652194289,0.828235979245469,0.963636363636364,1,0.166666666666667
"8383",0.884967011245193,0.834494454829827,0.972477064220184,NA,0.190909090909091
"737498",0.672205262483514,0.629004221650961,0.881818181818182,1,0.152380952380952
"1041019",0.925685185012758,0.909380191682327,0.954545454545455,0.866666666666667,0.178947368421053
"1985204",0.788175317394644,0.77243825044883,0.889908256880734,0.869565217391304,0.125
"948601",0.880530224599545,0.833126935099815,0.963636363636364,1,0.192660550458716
"1331037",0.65856983925446,0.618537990526173,0.98936170212766,1,0
"1669601",0.795295035584668,0.643399847470188,0.863636363636364,NA,0.481818181818182
"893041",0.922047560974667,0.84947700966645,0.981818181818182,0.833333333333333,0.0326086956521739
"847832",0.758894988823425,0.715544076039104,1,1,NA
"1102195",0.551248330386748,0.515768652016767,1,1,NA
"592977",0.836091146601961,0.798097394607771,0.942857142857143,NA,0.309090909090909
"1471895",0.755987584352995,0.727179313137572,0.990566037735849,0.945454545454545,0.0909090909090909
"1958442",0.908160310351813,0.892380714986491,0.936363636363636,0.9375,0.117021276595745
"948001",0.883014189393484,0.825374233667599,0.945454545454545,0,0.155963302752294
"964235",0.0842139282590317,0.074869556712772,1,1,NA
"1650226",0.79993669114504,0.772025685679916,0.972727272727273,0.963636363636364,NA
"8201",0.769665564411736,0.709410878265766,0.981651376146789,0.96551724137931,0.037037037037037
"1546130",0.875367411803346,0.845214194791825,0.936363636363636,0.833333333333333,0.346938775510204
"1221713",0.863228981335925,0.820239310382475,0.927272727272727,NA,0.2
"943424",0.702626816448598,0.646300461231321,0.948979591836735,0.8125,0.329787234042553
"706726",0.657109738807063,0.61211817411054,0.896907216494845,0.933333333333333,0.325
"809906",0.372687459025986,0.345764014073658,0.895238095238095,0.952380952380952,0.846153846153846
"611375",0.906373815498015,0.881916824256882,0.981651376146789,0.96875,0
"1547003",0.871949687064415,0.815552994343749,0.936363636363636,0,0.18348623853211
