"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.785656071719641,0.73904340048554,0.690789473684211,0.631578947368421,0.0939716312056738
"223811",0.963221306277742,0.951978065021543,0.990909090909091,0.987654320987654,0
"1948107",0.820381731424676,0.756013505849918,0.792307692307692,0.759036144578313,0.214285714285714
"1962655",0.9422888816433,0.911400388948263,0.972727272727273,NA,0.342506142506143
"586116",0.734718337994407,0.657457521078086,0.53551912568306,0.96969696969697,0.465601965601966
"964155",0.866915001693193,0.800569850066888,0.631901840490798,0.989795918367347,0
"1942922",0.83241066935078,0.516767340137471,0.990909090909091,NA,0.724324324324324
"929647",0.920234174899378,0.820562085935163,0.981818181818182,1,NA
"1338378",0.889680923285811,0.848960348380015,0.684563758389262,0.857142857142857,0.10719131614654
"633346",0.851542952460384,0.755790880583972,0.972727272727273,1,0
"1650389",0.797840655249442,0.69096836599434,0.553072625698324,0.496,0.539877300613497
"1641245",0.950223137658771,0.884282266079796,0.920353982300885,NA,0.21965601965602
"1663289",0,0,NA,NA,0.508599508599509
"618849",0.859308200544112,0.783864963611475,0.641025641025641,0.71551724137931,0.644490644490645
"1054084",0.894167758846658,0.842009633349903,0.947368421052632,1,0.182226660009985
"811237",0.976015350175887,0.959882583170254,0.990909090909091,NA,0.312530712530713
"955492",0.855769230769231,0.727850976828714,0.90990990990991,0.525,0.138815207780725
"948898",0.856379425517702,0.798691690678296,0.91304347826087,1,0.346979530703944
"8383",0.857475857475858,0.797405636032068,0.8046875,NA,0.236363636363636
"737498",0.551762114537445,0.515005282544759,0.955357142857143,NA,0.22014742014742
"1041019",0.94578313253012,0.93607970641818,0.990909090909091,NA,0.312530712530713
"1985204",0.888821014050092,0.858533707036436,0.93859649122807,1,0.13963963963964
"948601",0.91010498687664,0.853268624452096,0.972727272727273,NA,0.25012285012285
"1331037",0.882222222222222,0.812423970258871,0.963636363636364,1,0
"1669601",0.809966530308665,0.65136989715387,0.990909090909091,NA,0.505651105651106
"893041",0.92854843900869,0.853655529527802,0.963636363636364,NA,0.0663390663390663
"847832",0.951581665590704,0.900855629498846,0.990909090909091,1,NA
"1102195",0.927559692432214,0.859365724105609,0.972727272727273,1,NA
"592977",0.886817576564581,0.828744750349977,0.857142857142857,NA,0.377886977886978
"1471895",0.880143112701252,0.844007319304666,0.844262295081967,0.955882352941177,0.217021276595745
"1958442",0.955749354005168,0.938884873697756,0.963636363636364,NA,0.26977886977887
"948001",0.89171974522293,0.83056507220608,0.954545454545455,NA,0.383783783783784
