"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.758242594204971,0.723979597285543,0.986486486486487,1,0.0980392156862745
"223811",0.933885300089494,0.920951568005954,1,1,0
"1948107",0.880939369359597,0.830789849367234,0.959459459459459,0.96,0
"1962655",0.918157747655765,0.902324512917819,0.972972972972973,NA,0.135135135135135
"586116",0.656420075437082,0.586025647188916,0.942857142857143,0.976190476190476,0.375
"964155",0.55440267249738,0.505417375889575,1,1,0
"1942922",0.788136451615586,0.486950131829995,1,NA,0.77027027027027
"929647",0.749877177532497,0.675854557593291,1,1,NA
"1338378",0.841028638477045,0.807209852066959,0.959459459459459,0.938775510204082,0.04
"633346",0.816768794181392,0.736037802971278,0.972972972972973,1,NA
"1650389",0.576769688461424,0.485372624066254,0.883333333333333,0.896551724137931,0.488888888888889
"1641245",0.879928492149727,0.836299304312426,0.945945945945946,0.888888888888889,0.103448275862069
"1663289",0.00551928223527417,0.000543551471990145,1,NA,0.0405405405405405
"618849",0.613617209520925,0.580620411365201,1,1,NA
"1054084",0.899667310679777,0.853130474294232,0.959459459459459,0.923076923076923,0.0819672131147541
"811237",0.879441574153631,0.867141180027239,0.905405405405405,0.875,0.136363636363636
"955492",0.81900927089822,0.728138929577102,0.972972972972973,0.977272727272727,0.0333333333333333
"948898",0.893207168654968,0.840969080533214,0.972972972972973,NA,0.0810810810810811
"8383",0.897013433226434,0.839418766981835,0.972972972972973,NA,0.202702702702703
"737498",0.664644113493185,0.596816518854656,0.797297297297297,1,0.219178082191781
"1041019",0.91386933842157,0.900705203704485,0.959459459459459,NA,0.108108108108108
"1985204",0.795669977815762,0.779537096496287,0.891891891891892,NA,0.121621621621622
"948601",0.848476223670878,0.789690198687986,0.917808219178082,NA,0.243243243243243
"1331037",0.85117454863337,0.798523622296039,1,1,0
"1669601",0.78685584719328,0.702360226450643,0.931506849315068,NA,0.283783783783784
"893041",0.918792361157229,0.849521714135036,0.986486486486487,0.875,0.0172413793103448
"847832",0.772634347585771,0.729576022903586,1,1,NA
"1102195",0.54947954992606,0.511064273920382,1,1,NA
"592977",0.844614047265079,0.802048565777146,0.943661971830986,NA,0.351351351351351
"1471895",0.795249139364568,0.766751230649979,0.972972972972973,1,0.1
"1958442",0.888845373908625,0.873344343396126,0.918918918918919,NA,0.189189189189189
"948001",0.857346867997136,0.810264945468219,0.945945945945946,NA,0.148648648648649
"964235",0.0571365171417494,0.0502893621261375,1,1,NA
"1650226",0.811471697249992,0.789644775407892,0.986486486486487,0.986486486486487,NA
"8201",0.798872621923382,0.728153906114116,0.972972972972973,0.909090909090909,0.0476190476190476
"1546130",0.891563610665952,0.853524378175171,0.945945945945946,NA,0.513513513513513
"1221713",0.907357773617532,0.850167867996909,0.959459459459459,NA,0.202702702702703
"943424",0.722345477625147,0.649847123570953,0.941176470588235,NA,0.418918918918919
"706726",0.739968213837838,0.685315374377271,0.926470588235294,NA,0.297297297297297
"809906",0.359709540706456,0.331393595274789,0.905405405405405,0.906976744186046,0.67741935483871
"611375",0.890861256567222,0.873475676621694,0.986486486486487,0.985915492957746,0
"1547003",0.878008449354789,0.82532516640825,0.945945945945946,NA,0.162162162162162
"1946494",0.905534684556903,0.892753603657245,0.945945945945946,NA,0.148648648648649
"1545927",0.610026768670323,0.405583824784178,0.986486486486487,NA,0.986486486486487
"618853",0.861741719499619,0.813671684382109,0.945945945945946,NA,0.27027027027027
"2008368",0.544661952011225,0.463158658611347,0.918918918918919,NA,0.121621621621622
"943904",0.678392908508467,0.604550020421172,0.917808219178082,NA,0.337837837837838
"1633630",0.889229329682836,0.862199410662611,1,1,NA
"1114910",0.850011948961839,0.57260971282783,0.972972972972973,NA,0.959459459459459
"1023683",0.827298526408633,0.778957392089174,1,1,NA
"793205",0.834011903851514,0.79754907541598,0.945205479452055,1,0.17910447761194
"1221771",0.572041457347391,0.552274441524273,0.986486486486487,0.986486486486487,NA
"1054467",0.839131148574245,0.811771030770073,0.986486486486487,0.971428571428571,0
"715945",0.863894739268798,0.849202034222474,0.918918918918919,0.954545454545455,0.153846153846154
"1054036",0.866234036493921,0.816527773104804,0.945945945945946,0.975,0.352941176470588
"612046",0.784530056379033,0.746319250935795,0.959459459459459,0.951612903225806,0
"1102397",0.641584471521644,0.593471271291181,0.983870967741935,0.979166666666667,0.153846153846154
"358485",0.800038765438624,0.735128267563784,0.837837837837838,NA,0.216216216216216
"810877",0.737473375807739,0.706953320220513,0.924242424242424,0.833333333333333,0.308823529411765
"1126",0.882365004915127,0.830508977598833,0.959459459459459,NA,0.148648648648649
"715737",0.865626689836046,0.829927099828829,0.905405405405405,NA,0.216216216216216
"1099406",0.637362852676673,0.542204936109987,1,1,NA
"1220694",0.90647510644173,0.861089615423259,0.959459459459459,NA,0.202702702702703
"943893",0.856169735665634,0.806640472566143,0.932432432432432,0.9,0.125
"809838",0.805262662795224,0.765322885321036,0.849315068493151,NA,0.310810810810811
"1054436",0.913040191756737,0.851813297940235,0.972602739726027,0.891304347826087,0.142857142857143
"817395",0.31933979884335,0.261444710844019,1,1,NA
"586036",0.932803350011686,0.885685428607829,0.986486486486487,0.972972972972973,NA
"706714",0.828490272914519,0.77444044604028,0.972972972972973,NA,0.0675675675675676
"1220878",0.839370775433994,0.779165676650281,0.864864864864865,NA,0.148648648648649
"955414",0.675223055711294,0.49414434842409,1,NA,1
"1555181",0.0276606023180786,0.0271335538417443,1,1,NA
"1739024",0.0136111313635013,0.0135801568617661,1,1,NA
"1652570",0.943407963576954,0.927750412848462,0.972972972972973,NA,0.175675675675676
"1220941",0.863950689862842,0.804449186092379,0.958904109589041,1,0.0571428571428571
"1947988",0.911649721314622,0.869890101367475,0.986301369863014,1,0.0547945205479452
"807274",0.908139162920637,0.87968515175727,1,NA,0.135135135135135
"1475279",0.53167016722909,0.481131756193113,1,1,NA
"594559",0.708378790008824,0.659284478656777,0.935483870967742,0.714285714285714,0.2
"965207",0.935662668789776,0.915069681444823,0.972972972972973,NA,0.283783783783784
"942980",0.835513960211784,0.773780655090032,1,1,NA
"715586",0.475144366064232,0.456125913751377,0.972972972972973,0.96875,0
"799526",0.449385575656837,0.263627283528313,0.905405405405405,1,0.290322580645161
"1641403",0.840415255656954,0.784569104698041,0.904109589041096,NA,0.189189189189189
"1615370",0.878520564385644,0.863184310868326,0.905405405405405,NA,0.148648648648649
"1771782",0.666347957267954,0.590848130575449,1,1,0
"1948338",0.884425403854184,0.843477288550554,1,1,0
"1035359",0.60490893851896,0.418473613509769,0.783783783783784,NA,1
"780697",0.895670951461086,0.882633217017092,0.918918918918919,NA,0.135135135135135
"1061254",0.96632197294433,0.956417907318842,0.972972972972973,NA,0.148648648648649
"1938269",0.583241517861661,0.443787195920871,0.972972972972973,0.954545454545455,0
"827636",0.313062264956819,0.247625273129546,0.972972972972973,NA,0.0945945945945946
"1629198",0.662029877932932,0.609817035650273,0.797297297297297,NA,0.243243243243243
"605145",0.499050581044988,0.415105071103559,0.972972972972973,0.5,0.0138888888888889
"1053575",0.876705384830976,0.820250239772094,0.959459459459459,1,0.119402985074627
"1947803",0.888916155640306,0.825050459096121,0.959459459459459,NA,0.108108108108108
"706990",0.858276270616627,0.784172940886939,0.905405405405405,NA,0.202702702702703
"1061169",0.927429679548599,0.916785401724277,0.932432432432432,NA,0.0675675675675676
"282785",0.62995108826089,0.624795000008918,1,1,NA
"825849",0.892890770414557,0.880508878184973,1,1,NA
