"","utilization","survival","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.744119360226029,0.992753623188406,0.994652406417112,0.134831460674157
"223811",0.9298242500233,1,1,0
"1948107",0.844667244522042,0.967391304347826,0.983870967741935,0.0714285714285714
"1962655",0.913825950880894,0.952898550724638,0.957055214723926,0.0973451327433628
"586116",0.623584964842995,0.977777777777778,0.983050847457627,0.313131313131313
"964155",0.491114397031074,1,0.990697674418605,0
"1942922",0.50356949085201,1,NA,0.452898550724638
"929647",0.684924306805084,1,1,NA
"1338378",0.845433321262021,0.985507246376812,0.985454545454545,0
"633346",0.757035436725044,0.996376811594203,1,NA
"1650389",0.614238698824837,0.962655601659751,0.95906432748538,0.380952380952381
"1641245",0.882520210867087,0.981884057971015,0.981203007518797,0
"1663289",0.0107275452512759,0.916666666666667,1,0.0176211453744493
"618849",0.549939694969948,0.996376811594203,0.996153846153846,0.5
"1054084",0.879034629119688,0.974545454545454,0.974025974025974,0.0666666666666667
"811237",0.935656838013415,0.97463768115942,0.962655601659751,0.2
"955492",0.745774437716837,0.989130434782609,0.995594713656388,0.0816326530612245
"948898",0.880339347990672,0.985507246376812,0.972727272727273,0.0714285714285714
"8383",0.863539090643997,0.963768115942029,0.923076923076923,0.111111111111111
"737498",0.823722353838968,0.916666666666667,0.937238493723849,0.216216216216216
"1041019",0.92139386875785,0.956521739130435,0.948,0.269230769230769
"1985204",0.809235698740659,0.941391941391941,0.934210526315789,0.0416666666666667
"948601",0.843694816204311,0.952727272727273,1,0.0989010989010989
"1331037",0.771663213660832,1,1,NA
"1669601",0.720253310005654,0.974545454545454,1,0.298181818181818
"893041",0.851532526160448,0.992753623188406,0.984555984555985,0
"847832",0.717266192192266,1,1,NA
"1102195",0.535362549087722,1,1,NA
"592977",0.862594216742903,0.937956204379562,0.8,0.143911439114391
"1471895",0.802490726536915,0.992753623188406,0.991341991341991,0.0666666666666667
"1958442",0.920491986578686,0.960144927536232,0.953367875647668,0.180722891566265
"948001",0.862304728627429,0.967391304347826,0.942408376963351,0.0588235294117647
"964235",0.0519630129902933,1,1,NA
"1650226",0.795001622154794,0.992727272727273,0.992727272727273,1
"8201",0.760952065818892,0.992727272727273,0.991525423728814,0.05
"1546130",0.900959942008973,0.985401459854015,0.945945945945946,0.301255230125523
"1221713",0.882212734369115,0.960144927536232,0.842105263157895,0.0505836575875486
"943424",0.677888881819777,0.939271255060729,0.96969696969697,0.238095238095238
"706726",0.753605804262378,0.9182156133829,0.870967741935484,0.175510204081633
"809906",0.321693992066212,0.967391304347826,0.975609756097561,0.873239436619718
"611375",0.888236187519615,0.992673992673993,0.989010989010989,0.666666666666667
"1547003",0.856086636236452,0.963636363636364,0.930232558139535,0.0612244897959184
"1946494",0.927152301559223,0.963768115942029,0.96551724137931,0.055045871559633
"1545927",0.588541056187184,0.97463768115942,NA,0.503623188405797
"618853",0.882174925116495,0.985454545454545,0.944444444444444,0.108527131782946
"2008368",0.665062619896331,0.942028985507246,0.950381679389313,0.214285714285714
"943904",0.730078196696855,0.917910447761194,0.935483870967742,0.347107438016529
"1633630",0.867875563052554,1,1,0
"1114910",0.605624668950343,0.981884057971015,NA,0.5
"1023683",0.686428533096004,1,1,NA
"793205",0.807414809426622,0.9765625,0.979166666666667,0.416666666666667
"1221771",0.517231739015389,0.963636363636364,0.991304347826087,0.304347826086957
"1054467",0.829443261899428,1,1,NA
"715945",0.910580843175844,0.966911764705882,0.977678571428571,0.25
"1054036",0.85438115805113,0.981884057971015,0.978723404255319,0.146341463414634
"612046",0.787990134581524,0.985507246376812,0.989010989010989,0
"1102397",0.755269329554033,0.963768115942029,0.994949494949495,0.115384615384615
"358485",0.842029515661189,0.949275362318841,0.964646464646465,0.307692307692308
"810877",0.78575064319342,0.957364341085271,0.957547169811321,0.828125
"1126",0.86936976367024,0.956363636363636,0.933734939759036,0.0909090909090909
"715737",0.885217558134483,0.949275362318841,0.905982905982906,0.10062893081761
"1099406",0.521401135838601,1,1,NA
"1220694",0.85824120842981,0.930909090909091,0.91304347826087,0.093167701863354
"943893",0.863866583782167,0.963768115942029,0.942222222222222,0.0784313725490196
"809838",0.848402727559414,0.923076923076923,0.894736842105263,0.1284046692607
"1054436",0.884106400773961,0.989130434782609,0.976470588235294,0.476190476190476
"817395",0.266449784446258,1,1,NA
"586036",0.901472030910238,0.985507246376812,0.985507246376812,NA
"706714",0.829761100911163,0.992673992673993,0.989690721649485,0.0731707317073171
"1220878",0.853776541473393,0.942028985507246,0.960526315789474,0.166666666666667
"955414",0.660630462404167,0.855072463768116,1,0.631578947368421
"1555181",0.0192497802625455,1,1,NA
"1739024",0.0127583015167915,1,1,NA
"1652570",0.910606059619388,0.952898550724638,0.926470588235294,0.0714285714285714
"1220941",0.836942490559088,0.974452554744526,0.980769230769231,0.075
"1947988",0.888203072656569,0.985507246376812,0.983425414364641,0.0105263157894737
"807274",0.895656269007405,0.978260869565217,0.971830985915493,0.0970149253731343
"1475279",0.542036820935747,1,1,NA
"594559",0.739247591976442,0.984189723320158,0.982222222222222,0.843137254901961
"965207",0.881436966418338,0.91304347826087,0.911764705882353,0.100961538461538
"942980",0.762880816819745,1,1,NA
"715586",0.491676812782903,0.996376811594203,0.99625468164794,0.111111111111111
"799526",0.375013300357424,0.927536231884058,0.957894736842105,0.132596685082873
"1641403",0.852079158811272,0.952727272727273,0.923076923076923,0.0758293838862559
"1615370",0.940034956398477,0.981884057971015,0.976635514018692,0.161290322580645
"1771782",0.621734186981567,0.996376811594203,0.996376811594203,NA
"1948338",0.851096363286481,0.981884057971015,0.992537313432836,0.125
"1035359",0.543260251451585,0.916666666666667,NA,0.996376811594203
"780697",0.920451297225318,0.963636363636364,0.961783439490446,0.0588235294117647
"1061254",0.968803131004445,0.981884057971015,0.962962962962963,0.0225225225225225
"1938269",0.498103507317594,0.985507246376812,0.9875,0
"827636",0.391949753032018,0.985507246376812,1,0.031413612565445
"1629198",0.812421586435357,0.916666666666667,0.919491525423729,0.125
"605145",0.520717031609409,0.978260869565217,0.984848484848485,0.0208333333333333
"1053575",0.841077112315492,0.96,0.965909090909091,0.074468085106383
"1947803",0.858043482289679,0.971014492753623,0.978947368421053,0.0386740331491713
"706990",0.864475676661254,0.97463768115942,0.956989247311828,0.131147540983607
"1061169",0.959191454343662,0.97463768115942,0.974358974358974,0
"282785",0.625632349692896,1,1,NA
"825849",0.886722315433586,1,1,0
