"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.872702169531863,0.843102050277454,0.921282798833819,0.965648854961832,0.2
"223811",0.960841498297622,0.947012967959249,0.981927710843373,1,0
"1948107",0.895700653245454,0.848197477191969,0.894428152492669,0.867741935483871,0.160326086956522
"1962655",0.940026619658484,0.910519508827359,0.919402985074627,0.847025495750708,0.405940594059406
"586116",0.844581088620748,0.77332313301804,0.828254847645429,0.892988929889299,0.394957983193277
"964155",0.88966037479218,0.824455556090074,0.895480225988701,0.986885245901639,0.0294117647058824
"1942922",0.797496588412455,0.541761366539754,0.981927710843373,NA,0.450417052826691
"929647",0.882882328196815,0.814456768532869,0.975903614457831,1,NA
"1338378",0.908571521359841,0.884832290235813,0.863387978142076,0.91304347826087,0.0776699029126214
"633346",0.818803255879461,0.756099641213505,0.97289156626506,1,NA
"1650389",0.823602370199624,0.767452474673209,0.848739495798319,0.900398406374502,0.417808219178082
"1641245",0.932627284998009,0.89277224244341,0.93859649122807,0.8125,0.0112016293279022
"1663289",0.0333367820904535,0.00986014399888269,0.977611940298508,NA,0.0143651529193698
"618849",0.901074587815067,0.835758527821896,0.878260869565217,0.951672862453532,0.147609147609148
"1054084",0.943302215216954,0.906606583961996,0.926900584795322,0.904605263157895,0.164874551971326
"811237",0.945924115461588,0.933625850420287,0.969879518072289,1,0.0512581547064306
"955492",0.832813252775981,0.754021936315142,0.861671469740634,0.9957805907173,0.0519230769230769
"948898",0.906936449350863,0.861983395369708,0.903790087463557,0.770083102493075,0.126050420168067
"8383",0.917765724664777,0.871616552293744,0.908554572271386,0.785714285714286,0.176553672316384
"737498",0.908216326623675,0.860043113417372,0.884057971014493,0.827309236947791,0.35
"1041019",0.935300178735289,0.914823144695019,0.925816023738872,0.888888888888889,0.0712589073634204
"1985204",0.911795386529737,0.901606767951973,0.930722891566265,0.916129032258065,0.0709677419354839
"948601",0.897638968738557,0.861385843340071,0.903790087463557,0.876777251184834,0.203846153846154
"1331037",0.895253471458998,0.848016836357567,0.925816023738872,1,0
"1669601",0.761628818212313,0.641643658742012,0.975975975975976,0.653846153846154,0.431034482758621
"893041",0.935796689124631,0.874829238131947,0.975903614457831,0.936,0.00193050193050193
"847832",0.933076345247641,0.894446906506554,0.996987951807229,1,NA
"1102195",0.885648196501666,0.835035833133436,0.960843373493976,1,NA
"592977",0.919050423958438,0.877841434084762,0.932153392330384,0.590909090909091,0.131730266596968
"1471895",0.902436626066071,0.864176615879712,0.882857142857143,0.995798319327731,0.0971428571428571
"1958442",0.948397953181767,0.924235992465452,0.934718100890208,0.625,0.0688367129135539
"948001",0.921808102858289,0.879402938139749,0.919402985074627,0.888,0.0485436893203883
"964235",0.834740687593715,0.757040812257802,0.885386819484241,1,0
"1650226",0.939530184668574,0.91263530962939,0.946587537091988,0.961538461538462,0.428571428571429
"8201",0.858664003606961,0.812755830553686,0.924418604651163,0.941176470588235,0.0287958115183246
"1546130",0.94648181904555,0.91241919121006,0.958083832335329,0.888157894736842,0.385483870967742
