"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.759289849222001,0.735352303047508,0.986547085201794,0.993288590604027,0.175398633257403
"223811",0.935897377684791,0.925488859939098,0.995495495495496,0.969298245614035,NA
"1948107",0.885719602183045,0.849390727710678,0.97737556561086,0.947368421052632,0.153846153846154
"1962655",0.934254406386864,0.916592412373898,0.945945945945946,0.899328859060403,0.102713178294574
"586116",0.674726556847019,0.628845791578553,0.986363636363636,0.993055555555556,0.220125786163522
"964155",0.503810685628031,0.464979416498407,1,0.993710691823899,0
"1942922",0.740948714340764,0.503216033986618,1,NA,0.467775467775468
"929647",0.739549136187417,0.682898612979011,1,1,NA
"1338378",0.853493074281738,0.838046697985622,0.986486486486487,0.986301369863014,0
"633346",0.817244763985759,0.756961165764925,0.995495495495496,1,NA
"1650389",0.648769032875905,0.584135967891531,0.898989898989899,0.826388888888889,0.359190556492411
"1641245",0.912796200635908,0.880077400796464,0.972972972972973,0.886554621848739,0.315789473684211
"1663289",0.0142034940988216,0.00450869187432021,0.989247311827957,1,0.0212609970674487
"618849",0.571042247427381,0.549440566474357,0.995495495495496,0.995495495495496,NA
"1054084",0.921479935666287,0.887250426823323,0.986425339366516,0.939393939393939,0.0241935483870968
"811237",0.95143306147722,0.937882898075083,0.963963963963964,0.901960784313726,0.318471337579618
"955492",0.803110807257707,0.746007085718325,0.995495495495496,0.994594594594595,0.00952380952380952
"948898",0.917477070585341,0.883934319103764,0.960526315789474,0.898989898989899,0.0897435897435897
"8383",0.893079165863923,0.851606193740906,0.95475113122172,0.651515151515151,0.101134215500945
"737498",0.875476391959698,0.833125937616968,0.915555555555556,0.9064039408867,0.0833333333333333
"1041019",0.944252663467696,0.931776884095789,0.959459459459459,0.919431279620853,0.186440677966102
"1985204",0.848326671056572,0.836961529945102,1,1,0
"948601",0.90816600122704,0.873743841346939,0.977477477477477,0.714285714285714,0.0765957446808511
"1331037",0.812303552755681,0.774018941783114,1,1,0
"1669601",0.793906363758658,0.725144298077959,0.981818181818182,NA,0.108108108108108
"893041",0.914740315278576,0.853214289600666,0.986547085201794,0.943965517241379,0
"847832",0.752637282500342,0.720774190846944,1,1,NA
"1102195",0.556081761985694,0.529580144570047,1,1,NA
"592977",0.90874896846404,0.874315936522659,0.933035714285714,1,0.129420084865629
"1471895",0.806927692026099,0.788688029456945,0.986547085201794,0.917874396135266,0.0517241379310345
"1958442",0.955562744128577,0.928026441816123,0.955156950672646,0.823170731707317,0.176954732510288
"948001",0.892466729161209,0.853725976147,0.924778761061947,0.707865168539326,0.0678294573643411
"964235",0.0497500635321113,0.0450760609109948,1,1,NA
"1650226",0.814744238950623,0.803179800291872,0.995475113122172,0.995475113122172,0
"8201",0.800413307748343,0.760638903975432,0.968888888888889,0.921296296296296,0.043956043956044
"1546130",0.937976153659992,0.899501925178305,0.972850678733032,NA,0.344421344421344
