"","utilization_rate1","utilization_rate2","survival_rate","correct_scheduled_rate","correct_unscheduled_rate"
"1633748",0.705260656712439,0.668648118185249,0.727891156462585,0.450980392156863,0.069693094629156
"223811",0.935639558634943,0.920671896868517,0.990909090909091,0.98989898989899,0
"1948107",0.687075140806179,0.634260272357875,0.865079365079365,0.1,0.0970677451971689
"1962655",0.820725709384584,0.796274094580587,0.981818181818182,NA,0.181818181818182
"586116",0.677112956048057,0.606932480294462,0.724137931034483,0.525,0.18733738074588
"964155",0.82214154700092,0.745555484165559,0.929824561403509,0.98936170212766,0
"1942922",0.666929533777759,0.418352472720704,0.990909090909091,NA,0.661425061425061
"929647",0.79382721948089,0.715317822523836,0.990909090909091,1,NA
"1338378",0.781801843793722,0.75019190726879,0.923076923076923,1,0.0276520864756159
"633346",0.637965625847834,0.575240935329828,1,NA,0
"1650389",0.679547721820446,0.594081050445659,0.537634408602151,0.254545454545455,0.27247191011236
"1641245",0.722878217591705,0.677462444295749,0.981818181818182,NA,0.055036855036855
"1663289",0,0,NA,NA,0.0712530712530713
"618849",0.771753445684653,0.712178422517616,0.892561983471074,0.694444444444444,0.311605723370429
"1054084",0.742585309402492,0.704781128200104,0.981132075471698,1,0.0829875518672199
"811237",0.940149857724977,0.924581175017303,1,NA,0.159213759213759
"955492",0.690844078711588,0.606183261770435,0.981818181818182,1,0.0929064657878217
"948898",0.702931145948996,0.659014404328786,0.981981981981982,1,0.2016008004002
"8383",0.677558966212476,0.630659741202344,0.861788617886179,0.333333333333333,0.189203084832905
"737498",0.64597391231181,0.577602901559884,0.622641509433962,NA,0.17985257985258
"1041019",0.863800315590963,0.848585360644546,0.990909090909091,NA,0.184275184275184
"1985204",0.821377218665683,0.773744155896363,0.819672131147541,0.283720930232558,0.111269614835949
"948601",0.713185118319978,0.674790842137129,0.990909090909091,1,0.201100550275138
"1331037",0.742797619767253,0.680648865306011,0.954545454545455,1,0
"1669601",0.622187017713632,0.503354119393675,0.990909090909091,NA,0.464373464373464
"893041",0.794491297556877,0.731960172359456,0.981818181818182,0.9,0.0486486486486487
"847832",0.839095422620231,0.789644055826357,0.990909090909091,1,NA
"1102195",0.794375328712276,0.74324740756649,0.990909090909091,1,NA
"592977",0.777920371026635,0.742445840338954,0.990909090909091,NA,0.264373464373464
"1471895",0.791969054973608,0.761789644885242,0.972727272727273,0.974358974358974,0.0800316957210777
"1958442",0.873087912342548,0.857917711863536,0.990909090909091,NA,0.100737100737101
"948001",0.733011700523843,0.685163361876227,0.981818181818182,NA,0.196068796068796
"964235",0.70119984301965,0.623394757841809,0.884297520661157,1,0
"1650226",0.807372488616051,0.76810227702329,0.890756302521008,1,0.036036036036036
"8201",0.724314453392652,0.667603846875266,0.990909090909091,1,0.036144578313253
"1546130",0.692910977377253,0.659795018093074,0.96551724137931,NA,0.328255528255528
"1221713",0.784594362187152,0.738764088251078,0.981818181818182,NA,0.176412776412776
"943424",0.653567158399891,0.593682168747219,0.941747572815534,0.9375,0.29518779342723
"706726",0.752035606816796,0.686756047841116,0.904347826086957,0.373626373626374,0.333333333333333
"809906",0.661440912187505,0.613311927301793,0.535294117647059,0.45679012345679,0.716363636363636
"611375",0.908478457396085,0.883964675890729,0.786764705882353,0.743055555555556,1
"1547003",0.719853096802782,0.671727982985127,0.947368421052632,0.111111111111111,0.188188188188188
"1946494",0.835276534835333,0.821151945408912,1,NA,0.192137592137592
"1545927",0.507312400947254,0.337052876343764,1,NA,0.971990171990172
"618853",0.658064368193823,0.616480197364627,0.981818181818182,NA,0.194594594594595
"2008368",0.0454852415198837,0.0379714930072812,0.964285714285714,NA,0.127764127764128
"943904",0.561425732190157,0.485367330392488,0.851063829787234,0,0.296479920674269
"1633630",0.865888223938196,0.838087108443351,1,NA,0.00687960687960688
"1114910",0.745329273012749,0.502583380720061,1,NA,0.968058968058968
"1023683",0.832318977237691,0.782581659048323,1,1,NA
"793205",0.73752857459293,0.689360962874181,0.945454545454545,0.875,0.210386857445681
"1221771",0.744096006167017,0.637935179070825,0.903614457831325,0.771739130434783,0.570412517780939
"1054467",0.825780915546206,0.80498605729003,0.981981981981982,1,0
"715945",0.894867357471017,0.868346935299283,0.954545454545455,NA,0.0737100737100737
"1054036",0.827533442875052,0.792197785435318,0.981818181818182,0.961538461538462,0.117760617760618
"612046",0.724676667192509,0.690687488330552,0.981818181818182,0.933333333333333,0.00845070422535211
"1102397",0.793922996945893,0.734634973655773,0.93859649122807,0.979166666666667,0.513513513513513
"358485",0.51876583300589,0.47069209590029,0.954954954954955,NA,0.162653562653563
"810877",0.664647114517853,0.643959149986361,0.981818181818182,0.958333333333333,0.269013199245757
"1126",0.735046587130522,0.69959979109259,0.981308411214953,0.25,0.177180471749863
"715737",0.71382326645932,0.67588594410607,0.862903225806452,NA,0.268796068796069
"1099406",0.783179075513003,0.656797177663502,0.990909090909091,1,NA
"1220694",0.819368485889287,0.779155870431513,0.981818181818182,NA,0.15970515970516
"943893",0.625784723833515,0.582181624465221,0.972727272727273,NA,0.171498771498771
