"","name","window_size","extrap_step","response","target","train_policy","cluster_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","state_num","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MARKOV",12,1,"max",0.99,"offline","quantile",0.001,0,840,1,3,"1,2",8,0.965347408558113,56648,0.982453848020458,53573,0.194710186664191,59249,0.180068461944923,59249
"2","MARKOV",12,1,"max",0.99,"offline","quantile",0.003,0,840,1,3,"1,2",8,0.965347408558113,56648,0.982453848020458,53573,0.194710186664191,59249,0.180068461944923,59249
"3","MARKOV",12,1,"max",0.99,"offline","quantile",0.005,0,840,1,3,"1,2",8,0.965347408558113,56648,0.982453848020458,53573,0.194710186664191,59249,0.180068461944923,59249
"4","MARKOV",12,1,"max",0.99,"offline","quantile",0.01,0,840,1,3,"1,2",8,0.96338793955656,56648,0.98073824245831,53370,0.206577216412224,59249,0.190785786292411,59249
"5","MARKOV",12,1,"max",0.99,"offline","quantile",0.03,0,840,1,3,"1,2",8,0.961110718825025,56648,0.978672941176471,53125,0.216841223193132,59249,0.199546171652343,59249
"6","MARKOV",12,1,"max",0.99,"offline","quantile",0.05,0,840,1,3,"1,2",8,0.955355881937579,56648,0.973904105677903,52537,0.231107153656368,59249,0.209280113972725,59249
