timestamp,min_cpu,max_cpu,avg_cpu
0,20.76482,70.37870600000001,50.645272999999996
300,26.008392999999998,67.810192,51.313815000000005
600,26.018695,69.917534,50.886435999999996
900,25.276802,69.99669,50.944266
1200,27.463459999999998,70.131407,51.119118
1500,26.880113,72.074048,50.999817
1800,21.440888,70.964477,50.920062
2100,26.790478999999998,71.952899,51.322466999999996
2400,30.810724,70.342524,51.966202
2700,25.981784,65.610363,51.25343
3000,25.919984,66.69498399999999,50.941873
3300,26.002931,66.637918,51.118029
3600,28.219557,68.419673,51.286995000000005
3900,27.555096000000002,66.48074100000001,50.789414
4200,29.380164,70.942757,51.258945000000004
4500,28.311608000000003,70.215661,51.406674
4800,26.056403,69.39024,51.256304
5100,22.342409,66.901226,50.175053999999996
5400,21.397621,68.070925,50.685164
5700,20.690573,70.141242,51.503693
6000,21.292413,66.873925,50.984014
6300,20.918308,67.314001,51.249423
6600,25.097742999999998,65.88065,51.849767
6900,25.838626,65.680727,52.117592
7200,24.703643,64.939942,51.712312
7500,23.411210999999998,68.481262,51.921422
7800,24.985364,69.220846,51.45397
8100,28.773914,69.887022,51.059408000000005
8400,32.115712,70.281808,51.268975
8700,31.074118,69.816029,51.459565000000005
9000,23.76784,69.849884,51.744954
9300,28.108551000000002,69.787323,52.472738
9600,25.709954,70.162575,51.760284000000006
9900,28.229971000000003,70.435624,51.357957
10200,25.06813,70.31280699999999,50.849315999999995
10500,24.298899,70.851167,49.841590000000004
10800,13.981732000000001,71.807402,49.619951
11100,22.017318,69.644593,49.748293
11400,22.490915,66.278086,51.015198999999996
11700,27.144427,66.826311,51.20626
12000,27.061108,66.140659,50.431273
12300,20.340706,65.643715,50.261324
12600,20.603064,68.87987700000001,50.543568
12900,16.831124,70.859438,51.237049
13200,21.314246,70.339072,50.90267
13500,18.522004000000003,70.22083,51.119437
13800,27.186712,69.051864,50.63926
14100,22.72906,70.772825,50.356175
14400,24.299552,71.31021199999999,50.075897
14700,20.388639,68.333867,51.327914
15000,24.633034,70.01811500000001,51.423469
15300,25.989245,69.745989,51.518581
15600,22.827739,66.513642,51.376825
15900,26.342871999999996,69.973528,51.195279
16200,23.653826000000002,69.741045,51.074113
16500,24.665448,70.060799,51.239658
16800,20.169995999999998,70.396393,50.688796999999994
17100,18.288954999999998,70.37062399999999,50.884888000000004
17400,26.028364,71.134736,51.081653
17700,32.375933,70.535655,50.37435
18000,28.618748999999998,66.96069200000001,50.111693
18300,30.013137,68.18576800000001,50.405555
18600,27.561141999999997,70.28661899999999,50.910696
18900,19.819062,66.085402,50.986272
19200,18.997104999999998,70.23146899999999,50.686887
19500,31.281482,69.582289,50.973159
19800,20.141985000000002,71.411503,50.864328
20100,24.838607,70.985186,50.896784000000004
20400,21.844496,71.74668199999999,50.939728
20700,22.866546,69.15643100000001,51.078683000000005
21000,23.637091,70.17223299999999,50.668371
21300,23.166676000000002,69.403693,50.556869
21600,29.630312,70.37589100000001,50.505829999999996
21900,24.526847,72.065759,51.00891
22200,27.294655,70.293666,50.52851
22500,27.921503,69.149408,49.761547
22800,29.259728000000003,70.06018399999999,49.474841
23100,26.551634999999997,71.809791,50.326052000000004
23400,25.214468,71.877161,49.835627
23700,19.773365,72.160776,49.995542
