timestamp,min_cpu,max_cpu,avg_cpu
0,1.7071029999999998,8.541708,3.4475190000000002
300,1.49655,16.902528,4.59694
600,1.535699,7.447080000000001,3.5755220000000003
900,1.307121,6.938275999999999,3.4291120000000004
1200,1.476876,7.45937,3.310058
1500,1.697815,7.743395,3.724678
1800,1.5597590000000001,8.582516,3.419745
2100,1.545196,6.432392,3.336649
2400,1.562713,84.43248,8.429207
2700,1.475272,8.958086,3.42555
3000,0.979173,7.183228,3.128515
3300,1.5868280000000001,7.9575830000000005,3.601039
3600,1.081956,8.09174,3.35054
3900,1.468013,20.334564999999998,4.695774
4200,1.693546,7.157971000000001,3.5452440000000003
4500,1.84411,7.359464,3.4132569999999998
4800,1.591907,7.213386999999999,3.32505
5100,1.752918,90.038381,8.465703
5400,1.646134,6.925206,3.497807
5700,1.509696,7.581309,3.1483790000000003
6000,1.8110529999999998,6.742145,3.615422
6300,1.26872,7.55642,3.3865800000000004
6600,1.244458,7.779895,3.022879
6900,1.424165,6.6537690000000005,3.6140019999999997
7200,1.096516,7.751414,3.3733410000000004
7500,1.541477,17.337267,4.7802690000000005
7800,1.8216560000000002,59.905207,8.364537
8100,1.724484,7.423635000000001,3.4392089999999995
8400,1.561542,7.934496,3.277162
8700,1.7867439999999999,6.861474,3.609837
9000,1.023216,25.949013,5.9153839999999995
9300,2.028104,30.808059000000004,7.426056
9600,1.1549040000000002,6.686462,3.3204620000000005
9900,1.4322270000000001,7.26359,3.445411
10200,1.764676,8.374310000000001,3.417676
10500,1.8030669999999998,5.915816,3.459456
10800,1.7930580000000003,7.255707000000001,3.471308
11100,1.722749,15.373952,4.850785
11400,1.9830729999999999,8.308744,3.570811
11700,1.679366,7.166436999999999,3.3367910000000003
12000,1.551757,8.377272999999999,3.390949
12300,1.8077919999999998,9.301159,3.719703
12600,1.7060939999999998,8.268366,3.3421839999999996
12900,1.557827,7.531202,3.3319
13200,1.567267,5.439044,3.3697410000000003
13500,1.664491,8.310452,3.338215
13800,1.615824,8.081255,3.3534650000000004
14100,1.940307,7.536865,3.587086
14400,1.611329,7.381709,3.3080010000000004
14700,1.712775,26.471961,4.88031
15000,1.479983,7.035373,3.534611
15300,1.1057620000000001,7.801389,3.2708009999999996
15600,1.491044,7.789678,3.38064
15900,1.693886,6.152381,3.5207019999999996
16200,1.589436,7.205385000000001,3.3053480000000004
16500,1.611061,8.011311,3.308192
16800,1.6580150000000002,7.113911999999999,3.5421400000000003
17100,1.171714,7.623713,3.2552220000000003
17400,1.6101219999999998,9.537281,3.39689
17700,1.7950549999999998,7.202988,3.6267449999999997
18000,1.3297139999999998,7.893192999999999,3.276961
18300,1.756299,21.679508,4.838976000000001
18600,1.779347,6.517858,3.413042
18900,1.6336760000000001,7.663761,3.3762830000000004
19200,1.602673,8.502044,3.3706629999999995
19500,1.5883909999999999,8.204867,3.5952379999999997
19800,1.464416,6.631411,3.120622
20100,1.604044,6.909289,3.381156
20400,1.041207,7.48712,3.4958709999999997
20700,1.719198,8.011711,3.3434160000000004
21000,1.6062379999999998,7.263298,3.409979
21300,1.6870939999999999,6.003399,3.483138
21600,1.7801209999999998,7.4980970000000005,3.357628
21900,1.0544440000000002,10.419257,3.808524
22200,1.7182669999999998,7.59501,3.536079
22500,1.325691,8.100081,3.033667
22800,1.692606,8.071326,3.441877
23100,1.545295,8.155467,3.6602069999999998
23400,1.3125959999999999,8.522121,3.269972
23700,1.665032,8.338985000000001,3.399779
24000,1.4153229999999999,6.123268,3.219721
24300,1.7018119999999999,8.198584,3.3589559999999996
24600,1.612278,7.269207000000001,3.366226
24900,1.802311,8.399845,3.558279
25200,1.215922,9.06123,3.290629
25500,1.608155,26.807103,4.825625
25800,1.627533,8.008774,3.604289
26100,1.617877,6.699294,3.350507
26400,1.7536169999999998,8.125442,3.4407940000000004
26700,1.596294,7.984358,3.179612
27000,1.782234,8.895475999999999,3.3541559999999997
27300,1.131449,8.541905,3.299815
27600,1.771773,7.96616,3.5266900000000003
27900,1.758043,7.364998,3.36781
28200,1.680234,6.777349000000001,3.42119
28500,1.690296,6.773581,3.728596
28800,0.9451579999999999,7.0991919999999995,3.287954
29100,1.824445,22.425678,4.838307
29400,1.403385,7.252827000000001,3.512135
29700,1.914755,7.4827,3.383846
30000,2.13447,88.905772,8.102530999999999
30300,1.858155,8.506061,3.614465
30600,1.793423,9.131439,3.274978
30900,1.859623,8.012883,3.429037
31200,1.571428,8.041236999999999,3.522761
31500,1.2866879999999998,8.250246,3.288782
31800,1.620716,8.190411,3.3973690000000003
32100,0.924335,8.457796,3.4415449999999996
32400,1.6895259999999999,8.618648,3.3841360000000003
32700,1.682604,52.061734,7.929549000000001
33000,1.68819,7.690258,3.4920730000000004
33300,1.1503450000000002,7.9479690000000005,3.2471650000000003
33600,1.741941,7.501486999999999,3.410016
33900,1.4071280000000002,8.589706,3.394542
34200,1.58423,8.013033,3.411165
34500,1.91799,6.7703690000000005,3.4918099999999996
34800,1.077159,7.738867999999999,3.4127870000000002
35100,1.8368220000000002,7.613739,3.456437
35400,1.6998,73.256883,7.686191
35700,2.0817330000000003,7.706799,3.529292
36000,1.28931,9.651507,3.31737
36300,1.733977,27.142369,4.832180999999999
36600,2.040398,8.952792,3.5558660000000004
36900,1.4894040000000002,8.647675,3.4353239999999996
37200,1.761441,8.53691,3.4868410000000005
37500,1.534409,7.412152000000001,3.551678
