timestamp,min_cpu,max_cpu,avg_cpu
0,1.812556,4.012583,2.639262
300,2.008058,3.577443,2.762782
600,2.374293,4.504643,3.347289
900,2.245587,4.358333,3.088508
1200,2.043517,3.910039,2.853376
1500,1.9761990000000003,3.4072519999999997,2.6195049999999998
1800,2.033934,4.249733,2.883337
2100,1.72462,3.825654,2.682028
2400,2.097037,4.099141,3.2839379999999996
2700,2.659415,4.457693,3.332212
3000,2.002687,4.487559,2.976388
3300,2.88314,27.905687,9.826513
3600,11.594663,71.361772,40.841013000000004
3900,7.26612,71.590497,33.15777
4200,2.46313,4.97299,3.5707940000000002
4500,2.427476,12.057482,5.116541000000001
4800,2.30963,4.461685,3.3858300000000003
5100,2.224821,4.624499,3.289893
5400,2.367051,4.155106,3.157151
5700,2.1137040000000002,3.528428,2.771788
6000,1.8232720000000002,3.9125620000000003,2.765107
6300,1.697229,4.557689,2.564439
6600,1.6804270000000001,3.640885,2.760656
6900,2.144285,4.225983,3.021401
7200,2.1675,16.726332,4.497841
7500,4.079421,33.882008,17.185157999999998
7800,1.7065270000000001,52.443821,28.562917
8100,1.8148279999999999,3.9402690000000002,2.633464
8400,2.826439,47.483582,15.393343
8700,2.40294,6.171524,3.557289
9000,2.169462,4.363395,3.003854
9300,2.062818,4.063559,2.934963
9600,1.993473,4.911467,3.023733
9900,1.774018,3.9323080000000004,2.6329569999999998
10200,1.654323,3.5725839999999995,2.567575
10500,1.906284,4.166411,2.806365
10800,2.150546,3.677697,2.927074
11100,2.1671099999999996,4.423757,2.900743
11400,2.552076,29.150596000000004,6.250296
11700,1.194496,53.594848,30.478338
12000,1.770386,49.220231,11.477355000000001
12300,1.3223850000000001,4.067336,2.7609209999999997
12600,2.3473919999999997,4.4894620000000005,3.22665
12900,2.04572,3.80442,2.9052860000000003
13200,1.278585,4.053422,3.059139
13500,1.9285740000000002,4.46207,2.874284
13800,1.26596,3.44763,2.464362
14100,1.7685560000000002,3.7051160000000003,2.619846
14400,1.9391,4.769057,3.171839
14700,2.4791950000000003,3.7966309999999996,3.169473
15000,1.6441729999999999,4.401283,3.008403
15300,2.248443,4.400628,2.804984
15600,2.330038,30.089854,11.204947
15900,2.395259,50.797098999999996,34.994176
16200,2.0179240000000003,3.7797339999999995,2.8051909999999998
16500,1.969597,5.838157,2.944886
16800,1.8899830000000002,3.4831730000000003,2.632206
17100,1.6986400000000001,4.337415,3.178691
17400,2.4481189999999997,4.436412000000001,3.163201
17700,2.3923970000000003,4.030442,2.841255
18000,1.790169,3.863085,2.7301830000000002
18300,2.1812169999999997,4.057945,2.766581
18600,2.052123,22.591534,6.048921
18900,2.670802,4.654336,3.3460660000000004
19200,2.306327,4.034872,3.114906
19500,2.51784,13.748116,4.648962
19800,4.005657,43.924275,24.222866
20100,2.655582,49.784153,23.543014000000003
20400,2.447934,4.957036,3.198628
20700,2.2709770000000002,3.6059699999999997,2.7993959999999998
21000,2.211841,4.689301,2.7918119999999997
21300,2.0187049999999997,3.495514,2.691419
21600,1.890006,3.445832,2.535371
21900,2.3920169999999996,4.7905809999999995,3.15232
22200,2.443048,4.675997,3.3067870000000004
22500,2.1769939999999997,6.273855999999999,3.194077
22800,1.960264,4.524214,2.752253
23100,2.009677,3.577943,2.635583
23400,1.504091,3.200863,2.422072
23700,1.907173,11.34084,4.948783000000001
24000,26.430697,51.459158,36.664309
24300,1.898998,37.411761,6.245844
24600,1.8078319999999999,3.4041339999999995,2.773357
24900,2.4471990000000003,4.434895,3.01003
25200,0.9950180000000001,4.317335,2.831373
25500,2.178257,3.630062,2.777218
25800,1.177518,5.075383,3.0182900000000004
26100,2.048952,3.7888370000000005,2.76136
26400,1.650755,3.673175,2.4340040000000003
26700,2.519875,4.683347,3.337342
27000,2.48315,4.294201,3.250955
27300,2.258526,3.879454,3.005521
27600,2.28615,5.001864,3.015915
27900,2.234364,31.825357,15.993132000000001
28200,2.498185,50.460264,30.261069
28500,2.202081,3.4387209999999997,2.739629
28800,1.834057,3.735261,2.6333860000000002
29100,1.130243,3.196565,2.550015
29400,1.975327,4.4508790000000005,3.326226
29700,2.446302,4.130804,3.256237
30000,2.153937,4.060375,2.889109
30300,2.17713,3.827882,2.749318
30600,1.194587,3.6023099999999997,2.694594
30900,2.06733,3.3906169999999998,2.564364
31200,2.130231,4.313187,3.2376669999999996
31500,2.722354,4.149307,3.316521
31800,2.460326,17.622529,4.919379
32100,4.146173999999999,50.715709000000004,27.670837
32400,2.208964,52.472601,16.991794
32700,2.028869,7.913927,3.4989779999999997
33000,2.4441509999999997,5.66337,3.4631589999999997
33300,2.5124310000000003,29.038359000000003,5.713322
33600,2.256853,4.66542,2.961739
33900,2.19923,4.1551730000000004,2.937522
34200,1.990809,3.4694629999999997,2.67349
34500,2.203261,4.3449089999999995,2.9532830000000003
34800,2.154356,5.2605059999999995,3.4810160000000003
35100,2.240859,3.804568,2.968689
35400,2.092299,4.967559,3.084663
35700,2.196907,4.1919379999999995,2.969357
36000,2.243655,33.064265,8.726861999999999
36300,17.460441,50.630703000000004,38.211681
36600,2.173305,5.0507919999999995,3.095756
36900,1.8956669999999998,4.439425,2.692323
37200,3.518035,48.502869,17.07433
37500,2.2616099999999997,5.518674,3.191688
37800,2.206808,4.274667,2.939337
38100,1.24629,3.1351720000000003,2.452804
38400,2.615479,5.0100489999999995,3.438708
38700,2.235042,3.820418,3.025113
39000,2.537975,4.152417,3.162983
39300,2.26946,3.405636,2.7704020000000003
39600,1.959816,3.435282,2.6089130000000003
39900,2.00858,20.055365,4.374007
40200,3.81049,29.510071000000003,14.779497000000001
40500,2.3369419999999996,53.297304000000004,29.860248
40800,1.931987,5.214992,2.862011
41100,2.6722919999999997,4.414404,3.3385050000000005
41400,2.559677,4.616976999999999,3.563186
41700,2.354318,3.7202870000000003,2.990056
42000,1.5826959999999999,3.962697,2.874893
42300,2.1929950000000002,3.680851,2.867801
42600,1.271625,3.666454,2.495435
42900,2.498284,4.438087,3.4187529999999997
43200,2.696116,4.438333,3.47191
43500,1.536761,4.194857,3.0410169999999996
43800,2.3346139999999997,4.1822040000000005,3.2847269999999997
44100,1.470487,17.754244,4.867662999999999
44400,4.853339,51.405313,33.395586
44700,2.472523,49.468076,11.895499000000001
45000,2.48425,4.4187080000000005,3.264624
45300,1.861579,4.136874,2.800369
45600,1.686003,4.257797,2.849987
45900,2.697954,4.303015,3.487278
46200,2.509849,4.366265,3.461881
46500,2.534057,4.308977,3.283646
46800,1.7785220000000002,4.391181,3.165292
47100,2.28172,3.9001230000000002,2.923819
47400,1.481719,4.017921,2.788748
47700,2.7585580000000003,4.849457,3.7637400000000003
48000,2.6121,4.4686650000000006,3.312233
48300,3.199505,29.784112,12.233491
48600,2.4907529999999998,50.017215,34.269124
48900,2.360646,3.850046,2.9998080000000003
49200,2.8908400000000003,5.357623,3.7089519999999996
49500,2.489536,5.260551,3.5368440000000003
49800,2.5363279999999997,4.040081,3.170689
50100,2.086718,4.931552,3.019677
50400,2.123622,4.603898,2.9836
50700,1.524751,3.266375,2.639975
51000,1.769553,5.563852,3.793736
51300,2.601579,5.005548,3.586876
51600,2.440578,4.325918,3.2902690000000003
51900,2.2920979999999997,5.0137599999999996,3.2467610000000002
52200,2.518856,14.233305,4.861707
52500,4.258905,49.984881,26.775527
52800,2.6646389999999998,50.83591,17.375782
53100,2.809513,4.934374,3.502004
53400,2.591201,4.5726949999999995,3.3003519999999997
53700,2.359269,3.994186,2.96025
54000,2.513632,4.419687000000001,3.02142
54300,1.524225,3.476289,2.6149560000000003
54600,2.913773,4.415904,3.430632
54900,2.315409,4.960332,3.3825529999999997
55200,2.7608330000000003,4.056997,3.274563
55500,1.903921,6.480628,3.237325
55800,2.5265720000000003,4.220994999999999,3.1508
56100,2.273581,5.24251,3.099852
56400,3.316266,17.508032,6.5076529999999995
56700,13.633226,54.911789,39.046918
57000,3.140618,6.367506,4.292039
57300,2.859327,4.154367,3.4982059999999997
57600,2.595291,5.857208,3.6834519999999995
57900,2.364074,4.42105,3.256935
58200,2.1417439999999996,4.153633999999999,3.0127189999999997
58500,2.171665,4.164018,2.934829
58800,2.989759,4.841037,3.8629559999999996
59100,2.466514,4.404689,3.327511
59400,2.764319,4.721369,3.463406
59700,2.598024,5.1481580000000005,3.482228
60000,2.595868,3.865596,3.1972
60300,2.349471,4.402983,3.08965
60600,4.288380999999999,35.503167,17.612687
60900,8.439869999999999,51.140168,33.744801
61200,13.005759,56.604032999999994,32.322004
61500,2.671802,31.348709000000003,20.878741
61800,2.8964950000000003,10.536448,5.529664
62100,2.420555,4.453481,3.3112510000000004
62400,1.600978,5.069969,3.1846919999999996
62700,2.549999,4.511589,3.269521
63000,1.652005,4.42519,2.95674
63300,2.194528,4.337694,2.952297
63600,2.021219,4.877407,3.4052620000000005
63900,2.720965,4.937403,3.412161
64200,2.578411,5.473065,3.462182
