timestamp,min_cpu,max_cpu,avg_cpu
0,8.404988000000001,74.78335200000001,23.874896
300,9.612564,29.360993,17.514115
600,8.249419999999999,73.947576,31.484841999999997
900,51.915238,87.455,77.230168
1200,10.125327,78.1637,51.354765
1500,12.023241,76.816997,33.591861
1800,8.716569,90.621072,31.429261999999998
2100,9.868225,75.50255,30.154159000000003
2400,8.280911,77.373953,33.890636
2700,8.678562,71.810506,38.852641999999996
3000,8.561614,83.086721,41.327865
3300,7.823662,70.057227,25.996409
3600,7.998691,85.106351,35.945518
3900,50.816461,87.002941,59.015584
4200,8.964305,60.081881,41.810333
4500,53.747914,86.885348,77.911191
4800,8.555128,77.881374,45.773070000000004
5100,8.650033,70.354741,36.460859
5400,8.379304,72.089232,28.727904
5700,12.700805,75.29600699999999,35.314036
6000,9.204316,52.549690000000005,29.393866
6300,10.063427,90.287886,52.669712
6600,7.792358999999999,31.900634999999998,16.709721
6900,3.79379,58.656792,25.410442
7200,9.263681,53.075143000000004,23.901272
7500,8.482963999999999,95.923609,32.309494
7800,8.404902,32.049014,15.44185
8100,54.19406899999999,86.764921,77.75117900000001
8400,8.821593,96.892877,52.352986
8700,12.6775,69.048174,39.58971
9000,12.633450999999999,73.628513,36.376249
9300,7.535386999999999,86.841379,44.092458
9600,8.564003999999999,99.006022,47.953292
9900,7.89698,29.023881,17.445517000000002
10200,7.714797999999999,34.059502,16.632466
10500,8.968209,99.52790300000001,40.647688
10800,7.9443410000000005,67.062802,29.196171000000003
11100,3.155384,70.3739,30.318634999999997
11400,9.170205000000001,70.53693,31.958521
11700,56.20310500000001,98.930543,80.05750400000001
12000,12.664887,87.082637,61.079139
12300,3.5095739999999997,55.059592,28.026571
12600,7.5089559999999995,55.900197,29.1761
12900,12.930495,97.953161,43.366548
13200,3.8236209999999997,54.612825,26.052369
13500,8.236149000000001,58.281363,31.485735
13800,22.697219,98.87325200000001,58.633125
14100,15.079054999999999,67.558871,44.679762
