timestamp,min_cpu,max_cpu,avg_cpu
0,5.703389,14.415918,9.700935000000001
300,5.912859,15.886373,9.830547
600,5.564103,13.900413,9.842966
900,6.067771,15.112549,10.198421000000002
1200,3.6189379999999995,15.231423000000001,9.689508
1500,3.5514879999999995,18.152697,10.15289
1800,5.283723,13.761465,9.620645
2100,6.122903,14.752239000000001,9.878213
2400,6.292263,15.57876,10.81896
2700,4.985823,16.36744,10.804982
3000,7.158945,16.501020999999998,11.137371
3300,6.409698000000001,17.270634,11.096784
3600,6.959459,16.042866,10.988733
3900,7.246888,15.499057,11.223476
4200,4.4780169999999995,17.220463,10.944015
4500,6.65538,16.549357,11.093312
4800,6.12993,17.124851,10.461088
5100,6.703392999999999,16.972573,11.912127
5400,4.489961,14.879151,10.253998
5700,6.462671,15.220272,10.825813
6000,7.576098,15.832035999999999,11.341028999999999
6300,6.76001,16.537257,11.101977
6600,6.208265,20.214128,11.154997999999999
6900,6.258902,16.480939000000003,11.059166000000001
7200,7.216003,16.384798999999997,11.067289
7500,7.080074000000001,17.570795,11.678904
7800,7.190467,18.057328,11.626591000000001
8100,6.789714999999999,15.569366,10.740200999999999
8400,6.284458,16.491067,11.010517
8700,5.267653,19.277133,11.932953
9000,7.076278,16.590804000000002,10.606002
9300,4.253307,16.315929999999998,11.157852
9600,6.294732,16.1328,11.012018
9900,5.97048,16.102157000000002,10.665131
10200,4.142627,14.723204,9.783244999999999
10500,7.123299,15.708186999999999,10.729237
10800,4.222535,16.418367,9.74399
11100,6.6580699999999995,15.381620000000002,10.353605
11400,4.636279,15.244159,10.049464
11700,6.499182,15.075771,9.929984
12000,5.245430000000001,14.751260999999998,10.223824
12300,4.594747,19.928426,10.967077
12600,6.591528,16.661901,10.641508
12900,4.869209,16.222421,10.49507
13200,6.616907,14.663057,10.205408
13500,5.73382,18.201972,10.102413
13800,6.680876,15.408419,10.520850999999999
14100,4.521729,29.829301,12.159571000000001
14400,6.469695,16.075648,11.170856
14700,6.524548,17.457182999999997,11.071761
15000,6.590599,16.800614000000003,10.711135
15300,7.137405,16.091507999999997,11.274127
15600,3.8409519999999997,17.658004000000002,11.083793
15900,7.372547,18.626011,12.008165
16200,6.195724,19.997999,11.350562
16500,6.757435000000001,19.187067000000003,12.14965
16800,8.008855,18.125545000000002,12.364562
17100,8.503347999999999,18.473009,12.446257000000001
17400,8.923867,19.228686,12.929514999999999
17700,6.722921,18.887508999999998,12.293935000000001
18000,8.396486999999999,19.45627,13.234263
18300,8.525231,21.11266,12.744446
18600,8.209545,19.158498,12.719248
18900,7.929525999999999,18.094444,12.410279
19200,8.275847,18.271883,12.570633
19500,8.112817,20.295923000000002,13.253014000000002
19800,7.3504130000000005,19.585005,11.811039
20100,6.468006,21.428884,12.321792
20400,6.6779720000000005,18.894734,12.063602000000001
20700,7.535372,19.404492,13.022687
21000,6.533993,20.083612,12.299106
21300,8.16371,19.150910999999997,12.780883
21600,6.621282000000001,20.499081,12.986089
21900,9.104553999999998,23.787279,14.030299
22200,8.753877000000001,20.766455,13.424195999999998
22500,8.877101,21.664915,13.694536
22800,7.497881,21.134267,13.718310999999998
23100,6.379389,23.114138,13.439467
23400,9.0235,20.855984,14.145539000000001
23700,8.590356,22.944708,13.934726000000001
24000,10.635729,24.240445,15.673932999999998
24300,9.837983,23.391907,15.090082
24600,9.933674,24.126085,15.479932999999999
24900,10.974366,24.184179999999998,16.054803
25200,10.962252000000001,25.994564,15.953225
25500,9.12925,26.1279,16.028346
25800,9.335222,24.852095000000002,16.00809
26100,12.183761,25.309442999999998,16.879715
26400,11.088918,25.732135999999997,16.874833
26700,11.702096000000001,31.551306,18.435106
27000,9.678113,25.390534,16.951942000000003
27300,12.858657000000001,25.548932999999998,17.385818
27600,11.521177,25.058469,17.648226
27900,12.953377,28.659453999999997,17.958471
28200,12.350223,27.504061,17.871585999999997
28500,9.153942,25.486238,18.055870000000002
28800,15.375986,28.316157,19.305703
29100,11.890199,29.192386,18.593217000000003
29400,12.864191,31.222949,18.638954000000002
29700,12.242523,28.940178999999997,18.932863
30000,13.568073000000002,29.48583,19.61826
30300,12.631682000000001,30.849915999999997,19.729999
30600,14.663609,28.489167,19.147374
30900,10.894156,29.039047999999998,19.032571
31200,13.468646,26.089297,18.224408
31500,14.849169,27.993686999999998,19.6469
31800,11.449132,29.813325,17.703076
32100,12.167944,30.939913,17.818892
32400,11.049975,26.593752000000002,17.339547
32700,13.637288,26.869265999999996,18.114656
33000,10.167657,27.728692,16.548026
33300,13.874284,25.529058,17.714732
33600,6.720238,24.452417999999998,16.818097
33900,10.221511,30.988733,17.762971
34200,11.327831,24.248987,16.21951
34500,8.293961999999999,23.584222,14.934304000000001
34800,11.097380000000001,25.46579,15.116693
35100,11.734783,22.635139000000002,15.317965
35400,11.249021,21.596970000000002,15.181825
35700,9.688735000000001,20.649704999999997,15.038679
36000,11.1212,23.556189,15.009341000000001
36300,6.894660000000001,22.444971,14.849075
36600,11.710018,39.505323,16.195198
36900,10.530208,26.286377,15.721165
37200,8.018378,25.262635,15.104572000000001
37500,10.169053,25.711489999999998,16.19128
37800,7.648351,26.745279999999998,15.616307999999998
38100,11.619465,25.172835,16.584397
38400,10.255585,23.878039,16.529164
38700,12.788839999999999,25.209704000000002,17.025275
39000,10.116367,24.381723,16.806773
39300,8.412393,21.979513,15.122285
39600,11.468688,23.188866,16.328751
39900,10.451342,24.248376,16.672106
40200,11.802988000000001,22.957448,16.395905
40500,5.850894,24.088376999999998,15.072161
40800,10.629754,22.000071,15.368260000000001
41100,6.7593,24.458802,15.724769
41400,10.640131,22.640970000000003,14.677498000000002
41700,9.618506,23.8815,14.633126999999998
42000,11.332361,36.250453,15.848973
42300,10.79873,24.788355,15.235892000000002
42600,9.174778,26.638153000000003,15.775889999999999
42900,11.310439,31.469772999999996,17.266968
43200,5.225118,20.770801000000002,13.890266
43500,10.787372999999999,22.436163,14.844679000000001
43800,6.715304,20.777692000000002,14.480820000000001
44100,10.394553,23.301554,14.623489999999999
44400,9.569728999999999,23.4179,14.732014999999999
44700,11.333124,59.843058,16.626579
45000,10.862366999999999,22.291041,15.219257999999998
45300,8.637341000000001,21.98701,14.278123
45600,10.142361,20.610473000000002,14.526753
45900,8.39906,21.72733,14.103585
46200,11.194187,21.282391,14.499735000000001
46500,9.816875999999999,20.849999,14.870979
46800,10.313435,19.273155,14.182159
47100,10.184005,21.670837,14.134387
47400,8.963778999999999,21.636472,14.835595000000001
47700,11.381112,20.889483,14.861426000000002
48000,10.462961,33.831903999999994,16.306611
48300,10.370573,21.946742,15.627393
48600,8.685561,24.433373,15.925355999999999
48900,11.264144,23.433104999999998,16.356397
49200,8.045286,22.5289,15.966812
49500,11.716361000000001,22.855838000000002,15.742865
49800,9.856167999999998,21.52923,14.719229
50100,9.912961,23.06651,15.747380999999999
50400,11.094941,21.640784,15.408218
50700,10.647278,21.489075,15.690608
51000,11.051966,21.548731,14.827532000000001
51300,8.563165,21.906776,15.429158
51600,9.896174,20.573729,14.940097
51900,8.894495,24.079553,15.278967000000002
52200,11.093766,24.481304,15.622860000000001
52500,8.589155,24.015163,15.692309
52800,9.21257,23.172707,14.793420000000001
53100,9.978583,22.068343,14.679864000000002
53400,9.669858,20.685910999999997,14.640125
53700,10.280664999999999,21.943498,14.984817999999999
54000,9.983267999999999,22.249941,15.517731
54300,10.569144999999999,23.203051000000002,15.467675
54600,9.49511,21.790705,14.805133999999999
54900,10.809453,23.839920000000003,15.821257000000001
55200,7.059591999999999,23.075403,15.331026999999999
55500,7.393675999999999,23.205904,14.942154
55800,9.854961,22.343781,14.806445000000002
56100,8.528499,22.387686,14.862739999999999
56400,11.127513,22.412301,15.129798000000001
56700,7.570806,21.784988000000002,14.754025
57000,10.972773,22.793543,15.011882
57300,10.138797,22.702386999999998,15.154827
57600,11.591958,24.651249,15.198115
57900,8.940174,22.706279000000002,14.397332999999998
58200,8.750777000000001,23.692982999999998,14.637979000000001
58500,10.660786,23.188613,14.757772000000001
58800,9.959095,19.818139000000002,14.501512
59100,10.302736999999999,21.723932,14.605903
59400,5.972489,20.594547,13.934847
59700,9.19758,21.098157999999998,14.262474
60000,10.155573,33.731419,15.305895000000001
60300,10.005579,22.191782999999997,14.640343
60600,6.700784,19.464084,13.414748999999999
60900,4.558488,18.809442999999998,12.279024
61200,9.6046,17.979192,13.049501
61500,9.539111,21.775331,13.646841
61800,8.681917,20.991235999999997,13.447977999999999
62100,6.2567639999999995,20.015856,13.086331
62400,9.224374000000001,20.7864,13.325841
62700,8.195036,74.12618499999999,14.354641
63000,9.143985,21.648981,13.403726999999998
63300,7.094307000000001,19.777356,13.22915
63600,9.312097999999999,19.405876,12.915133
63900,9.920862,19.9226,13.272743
64200,8.584871000000001,18.773651,12.662861
64500,8.897367,19.005739000000002,12.668614999999999
64800,7.119514,18.318931,12.002350999999999
65100,9.273355,20.202199,13.168414000000002
65400,8.490453,56.170889,14.423906
65700,7.174975,17.936004999999998,12.658694
66000,5.878421,18.794384,12.512925
66300,6.207013,19.767379000000002,12.328533
66600,8.349751,18.349529,12.689338000000001
66900,6.942003999999999,18.563209,11.987658
67200,8.990625,19.076175,12.530076
67500,4.6109029999999995,19.257479,12.522250999999999
67800,8.267756,19.141021,12.423119999999999
68100,5.683179,19.9362,12.302764
68400,7.793071,18.168873,11.913535000000001
68700,6.393769,19.266926,11.568406
69000,8.493816,18.101128,12.064893
69300,8.691457000000002,18.869836,12.457686
69600,8.354781,18.712743,12.480103999999999
69900,8.184018,18.758036999999998,13.027181
70200,6.253767,23.483273999999998,12.68041
70500,7.851685000000001,18.994321,13.001536999999999
70800,6.295794,17.765142,11.284854
71100,8.314896000000001,19.441862,11.698752
71400,7.503222,18.322511,11.740992
71700,8.910992,34.806259999999995,14.566385
72000,7.296303,18.427093,11.602867
72300,5.848031,17.054095999999998,10.796991
72600,5.047315,16.551909,10.525696
72900,6.6853869999999995,19.963997,11.280458
73200,6.706746000000001,17.806894,10.825444000000001
73500,6.672144,16.559176,10.711497
73800,6.559013,23.464342000000002,11.491242999999999
74100,6.818378999999999,21.258927,11.622629
74400,6.371449,17.207104,11.034723
74700,7.305794000000001,16.237810999999997,10.898735
75000,5.3083160000000005,17.860597,10.966503999999999
75300,7.139486,17.000631,11.065341
75600,3.676671,17.102288,10.566094
75900,6.471737,17.378188,10.974433
76200,5.410515,17.251266,10.883358
76500,7.162793,17.65379,11.073756
76800,7.450603999999999,16.376076,10.732997
77100,7.870201,17.077876,11.353905000000001
77400,7.196683,22.762847,11.552985000000001
77700,7.4,25.518318,11.156308000000001
78000,6.994261999999999,17.889025,10.92867
78300,4.129791,19.579066,10.576444
78600,6.339077,18.086458,10.072678999999999
78900,5.8970400000000005,15.798565,10.107998
79200,6.375599,15.584337,9.951508
79500,2.003364,15.941332999999998,10.207403
79800,3.536764,15.211719,9.499986
80100,5.884558999999999,15.620095000000001,9.946407
80400,3.912094,14.59162,9.598015
80700,5.979498,16.488411,10.130965
81000,6.61752,36.740443,12.057709
81300,6.190658999999999,15.943249,10.219425
81600,5.833178,31.84068,11.035991000000001
81900,6.512155,17.268874,10.506947
82200,4.369696,15.655311,9.921113
82500,4.70745,15.213362,9.925936
82800,6.037103,14.595177,10.121424000000001
83100,4.924014,15.477276000000002,9.910169
83400,6.4460120000000005,15.016812,9.969444000000001
83700,6.814317,17.487892000000002,10.502450999999999
84000,7.213267999999999,17.478151999999998,10.280632
84300,5.355633,17.217195999999998,10.469437
84600,6.228962,17.748497,10.707008
84900,6.1993089999999995,16.493821,10.054832000000001
85200,5.963455000000001,16.764905,9.874832000000001
85500,6.055676,31.602801,11.190923
85800,4.339371,16.936801000000003,9.805607
86100,6.100958,15.472698000000001,9.855652000000001
86400,5.29598,15.749801000000001,10.036991
86700,6.7316910000000005,14.898107999999999,10.489721000000001
87000,6.267546,17.430698,10.373338
87300,6.897388,15.001062,10.195306
87600,5.131101999999999,15.177798999999998,10.190877
87900,7.557658,15.742745999999999,10.794901
88200,6.94389,20.828363,10.774321
88500,5.638869000000001,14.828476,10.029122000000001
88800,5.903553,17.050110999999998,9.605074
89100,5.865769,16.730645000000003,10.422521000000001
89400,5.834574,15.797451,10.248536999999999
89700,3.19216,16.385828,10.398056
90000,6.087877,15.889558,10.496027999999999
90300,5.086228,16.780141,10.884666000000001
90600,6.570900999999999,16.731978,10.723442
90900,6.46427,16.450139,10.630607000000001
91200,4.481145,16.070285000000002,10.290558
91500,6.764400999999999,16.697786999999998,11.130367999999999
91800,4.877718,19.106965,10.953662
92100,6.7199279999999995,16.218289000000002,10.649363000000001
92400,2.00488,15.738307999999998,10.271313000000001
92700,6.159414,17.227671,10.715832
93000,6.727955000000001,17.017045,10.586139999999999
93300,6.815032,16.766343,11.478639999999999
93600,6.335596,16.137745000000002,11.136127
93900,4.289397,17.718870000000003,10.996391000000001
94200,7.63058,18.071439,11.392844
94500,5.703917,17.465832000000002,11.188458
94800,7.142675,17.679254,11.742213000000001
