"","name","window_size","extrap_step","response","target","train_policy","p","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR",3,1,"max",0.997,"fixed",1,0.003,0,840,1,3,"1,2",0.9655354210212,214336,0.968738616914579,200407,0.51470680179167,238038,0.48376963575877,238038
