"","name","window_size","extrap_step","response","target","train_policy","res_dist","outlier_type","cut_off_prob","granularity","train_size","model_num","update_freq","react_speed","outlier_cval","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","ARIMA",3,4,"max",0.99,"offline","normal","None",0.001,0,840,1,3,"1,2",NA,0.881287553648069,46600,0.942372263723678,38419,0.364460497339348,59249,0.303910004404147,59249
"2","ARIMA",3,4,"max",0.99,"offline","normal","None",0.003,0,840,1,3,"1,2",NA,0.867875441871549,50354,0.932325057550929,40399,0.404754408890891,59249,0.328608287982045,59249
"3","ARIMA",3,4,"max",0.99,"offline","normal","None",0.005,0,840,1,3,"1,2",NA,0.857749428423217,52049,0.92494988510243,40906,0.426042612943667,59249,0.339769201139028,59249
"4","ARIMA",3,4,"max",0.99,"offline","normal","None",0.01,0,840,1,3,"1,2",NA,0.835380741645048,52424,0.911378916656095,39415,0.45685127171055,59249,0.352369323711767,59249
"5","ARIMA",3,4,"max",0.99,"offline","normal","None",0.03,0,840,1,3,"1,2",NA,0.797039246353617,54986,0.886765283414059,38195,0.512866429827526,59249,0.369833852163876,59249
"6","ARIMA",3,4,"max",0.99,"offline","normal","None",0.05,0,840,1,3,"1,2",NA,0.769150571645668,56591,0.869295333711171,37053,0.542345569019585,59249,0.371597549876079,59249
